,Multiple Lines,Monthly Charge,Online Security,Phone Service,Age,Contract,Internet Type,Senior Citizen,Avg Monthly Long Distance Charges,Total Refunds,Paperless Billing,Unlimited Data,Latitude,Premium Tech Support,Referred a Friend,Streaming TV,Zip Code,Avg Monthly GB Download,Device Protection Plan,Number of Dependents,Total Long Distance Charges,Under 30,Tenure in Months,Gender,Population,Internet Service,Total Charges,Payment Method,Online Backup,Dependents,Offer,Longitude,Streaming Movies,Streaming Music,City,Married,Total Extra Data Charges,Total Revenue,Number of Referrals,Satisfaction Score,Churn Category
217,0.0,65.43446945859112,1.0,1.0,67.0,1.0,2.0,1.0,17.62,6.514368196602165,1.0,0.0,37.786031,0.0,0.0,0.0,94115.0,25.0,0.0,0.0,978.0891095731711,0.0,23.0,0.0,33122.0,1.0,1643.55,0.0,0.0,0.0,0.0,-122.437301,0.0,0.0,852.0,0.0,80.0,2128.81,0.0,4.0,0
218,0.0,81.7,1.0,1.0000000099195185,77.0,0.33501325009613997,2.0,1.0,23.43,29.88,0.0,0.877366653408337,37.736534999999996,0.0,0.0,0.0,94127.0,22.0,0.0,0.0,515.46,0.16666666666666666,22.0,0.8333333333333334,20643.0,0.9999999265248549,1820.9,0.0,1.0,0.0,0.0,-122.45732,0.34837841265165553,0.0,852.0,0.0,0.0,2306.48,0.0,4.0,0
219,1.0,73.25,1.0,1.0,80.0,2.0,1.0,1.0,37.3,17.16,0.0,1.0,37.572272999999996,1.0,0.0,0.0,94536.0,8.0,1.0,0.0,2088.8,0.0,56.0,0.0,66543.0,1.0,3940.013241481747,0.0,0.0,0.0,0.0,-119.57299633333334,1.0,0.0,346.0,0.0,0.0,4919.058130321162,0.0,3.0,0
220,0.0,86.1,0.5854877658665408,1.0,67.0,1.0,2.0,1.0,23.91796387949473,12.19,1.0,1.0,37.750553000000004,0.0,1.0,0.27477676436668447,94621.0,24.0,1.0,0.0,1838.25,0.0,45.0,0.0,30751.0,1.0,4888.952900842799,0.0,0.0,0.0,0.0,-122.197175,1.0,0.0,601.4620208870888,0.8333333333333334,0.0,5687.51,3.4689360666209335,4.0,0
221,0.0,110.0,1.0,1.0000000530981157,69.0,2.0,2.0,1.0,24.62,0.0,1.0,1.0,36.499183333333335,1.0,1.0,1.0,94703.0,30.0,1.0,0.0,821.3046205768765,0.0,60.0,0.0,19763.0,1.0,6668.35,0.0,0.6072728148271053,0.0,0.0,-122.27568400000001,0.39226520370425794,0.0,74.0,1.0,0.0,8145.55,2.0,,0
222,0.0,54.0,1.0,1.0,68.0,1.0,1.0,1.0,22.31,0.0,0.0,0.8025501459561258,37.921137,1.0,0.0,0.0,94970.0,21.0,0.0,0.0,446.2,0.16666666666666666,20.0,1.0,781.0,1.0,1055.9,1.0,0.0,0.0,1.2699807623514268,-119.6970475,0.0,0.0,950.0,0.0,0.0,1502.1,0.0,4.0,0
223,1.0,79.2,0.0,1.0000000207830821,71.0,2.0,2.0,1.0,6.13,0.0,1.0,1.0000000207830821,36.363913833333335,0.0,0.0,0.0,95007.0,2.0,0.0,0.0,1266.4249116737021,0.0,59.0,0.0,1007.0,1.0,4590.35,1.0,1.0,0.0,0.0,-122.10000600000001,0.0,0.0,438.6666666666667,0.5,0.0,4952.02,0.0,,0
224,1.0,98.85,0.0,1.0,74.0,1.0,2.0,1.0,4.2,11.564022143752288,1.0,1.0,36.784481,0.0,0.7094043171461215,1.0,95012.0,22.0,1.0,0.0,193.2,0.0,46.0,1.0,8582.0,1.0,4564.9,0.0,0.0,0.0,0.0,-119.61807683333335,1.0,0.0,172.0,1.0,0.0,4758.0999999999985,6.0,5.0,0
225,1.0,89.85,1.0,1.0,69.0,2.0,2.0000000215281712,1.0,24.282974518366395,0.0,0.9133276204149433,0.0,37.333851,1.0,0.0,1.0,95113.0,22.0,1.0,0.0,993.8312976429992,0.0,71.0,0.0,561.0,1.0,6293.45,1.0,1.0,0.0,1.0,-121.891147,1.0,0.0,858.0,0.5,0.0,9088.14,0.0,3.0,0
226,1.0,82.7,0.8852353489787718,1.0,72.0,2.0,1.0,1.0,37.53,0.0,1.0,1.0,38.128087,1.0,1.0,0.0,95242.0,24.0,1.0,0.0,2664.63,0.0,71.0,0.0,22073.0,1.0,5831.2,0.0,1.0,0.0,1.0,-121.4078,1.0,1.0,538.0,1.0,0.0,8495.83,1.0,3.0,0
227,1.0,100.4,0.3163270018022319,1.0,77.0,1.0,2.0,1.0,49.21,0.0,1.0,1.0,38.192608,0.0,1.0,1.0,92847.5,19.0,0.0,2.0,1574.72,1.4999955000135e-06,32.0,0.0,11175.0,1.0,3217.65,0.0,1.0,1.0,1.81015403231215,-120.7236025,1.0,0.1217649567961538,1039.0,1.0,0.0,4792.37,1.0,3.0,0
228,1.0,94.3,0.0,1.0,71.0,1.0,2.0,1.0,4.59,0.0,1.0,1.0,37.394411,1.0,1.0,1.0,93254.16666666667,5.0,0.0,0.0,197.37,0.0,43.0,1.0,13117.0,1.0,3953.15,0.0,1.0,0.0,0.0,-120.12726200000002,0.0,0.0,174.0,1.0,0.0,4939.577146256226,1.1867911347753615,3.0,0
229,0.0,90.45,0.0,1.0,65.33333333333333,1.0,2.0,1.0,46.82,0.0,1.0,0.0,39.225694,0.0,1.0,0.06533746495020655,95410.0,11.0,0.0,0.0,1076.86,0.0,23.0,1.0,1054.0,1.0,2117.25,0.0,0.0,0.0,0.0,-123.717354,1.0,0.0,10.0,1.0,30.0,3224.11,6.0,,0
230,0.0,34.2,0.2831603005060349,0.04538540305211421,67.0,0.5057086524497343,0.0,1.0,0.0,0.0,0.0,0.9546145831415791,37.331456833333334,0.0,0.0,0.0,95429.0,4.0,0.0,0.0,0.0,0.0,45.0,0.0,91.0,1.0,1596.6,0.0,0.0,0.0,2.0,-123.358701,1.0,0.0,264.0,0.0,0.0,1596.6,0.0,3.0,0
231,1.0,80.25,1.0,1.0,66.0,1.0,2.0,1.0,8.75,0.0,1.0,0.0,39.045246,0.0,0.0,0.0,95443.0,4.0,0.0,0.0,35.0,0.0,4.0,0.0,175.0,1.0,303.7,0.0,0.0,0.0,0.0,-122.743181,0.26911588125178854,0.0,368.0,0.0,30.0,368.7,0.12190119413929348,4.0,0
232,1.0,88.2,1.0,0.9999999672108196,75.0,1.0,2.0,1.0,26.0,0.0,1.0,1.0,38.93496,0.0,1.0,0.0,94457.33333333333,16.0,1.0,0.0,1274.0,0.0,49.0,1.0,35252.0,0.9999999715640604,4159.45,0.1381208150122428,1.0,0.0,0.8875710867689363,-119.35300083333334,0.0,0.0,465.0,1.0,0.0,5225.139335599219,5.0,4.0,0
233,0.0,80.7,0.0,0.8611248242068604,71.0,1.0,2.0,1.0,21.49,0.0,0.0,1.0,37.793775,0.0,0.0,1.0,95488.0,4.0,0.411100338896912,0.0,429.8,0.0,9.671898857636391,0.0,309.0,1.0,1614.2,0.0,0.0,0.0,0.0,-123.767578,0.08046776300208368,0.0,1062.0,0.0,0.0,2044.0,0.0,5.0,0
234,0.8078828737941753,82.15,0.0,1.0,66.0,1.6052151613236714,2.0,1.0,26.55,0.0,1.0,1.0,38.734997,0.6297848327640745,1.0,0.0,95626.0,34.96707022418548,0.0,0.3333333333333333,1619.55,0.0,61.0,1.0,6197.0,1.0,4904.85,0.0,1.0,0.0,0.28992694983488937,-121.463719,0.0,0.0,298.0,1.0,0.0,6524.4000000000015,5.474165254312583,,0
235,0.0,49.85,0.0,1.00000005758275,69.0,1.0,0.0,1.0,41.13,0.0,1.0,1.0,38.419088,0.0,0.0,0.0,94594.0,23.0,0.0,0.0,740.34,0.0,18.0,0.0,8583.666666666666,0.8378210281492121,865.75,1.0,1.0,0.0,0.0,-122.02456799999999,0.0,0.0,1020.0,0.0,0.0,1606.09,0.0,3.0,0
236,0.07707037597725078,73.85,0.0,1.0,69.0,1.0,2.0,1.0,47.06,0.0,0.0,0.9999999517535004,38.748315999999996,0.0,0.0,0.0,95709.0,64.24942433518935,1.0,0.0,523.8094710218242,0.0,44.0,1.0,4829.0,1.0,3122.4,0.0,0.0,0.0,3.533096559704974,-120.67551200000001,0.0,0.0,141.0,0.0,100.0,5293.040000000001,0.0,5.0,0
237,0.8717986989396207,97.8,0.0,1.0,66.0,1.0,1.5825578159134215,1.0,45.37,0.0,1.0,1.0,38.784329,0.7857238141898261,1.0,1.0,95747.0,28.0,0.0,0.0,2631.46,0.0,58.0,0.0,25418.0,1.0,5458.8,0.0,1.0,0.0,2.0,-121.373245,1.0,0.07659536450702199,830.0,1.0,0.0,8090.26,5.0,3.0,0
238,0.0,19.5,0.0,1.0,67.0,2.0,3.0,1.0,2.03,4.034160723964511,0.0,0.0,38.550722,0.0,0.0,0.0,95817.0,8.659719336200213,0.0,0.0,12.18,0.16666666666666666,6.0,0.0,14966.0,0.0,106.8,0.0,0.0,0.0,5.0,-121.457314,0.0,0.0,835.0,0.0,0.0,1072.986498883572,0.0,3.0,0
239,0.0,48.8,1.0,0.0,69.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.27945795552093894,0.9999999088306895,38.53508,0.15602292037847554,0.0,1.0,95820.0,19.0,0.0,0.0,0.0,0.0,52.0,1.0,37031.0,0.9999999088306895,2555.05,1.0,0.0,0.0,2.0,-121.444144,1.0,1.0,835.0,0.0,0.0,2555.05,0.0,3.0,0
240,0.0,96.85,0.7368303057213473,0.9505585732610156,74.0,2.0,2.0,1.0,26.403454854458502,0.0,1.0,1.0,35.396700833333334,0.0,0.0,1.0,95919.0,24.0,1.0,0.0,346.84,0.0,13.0,0.0,1237.0,1.0,1235.55,0.1630336450755068,0.0,0.0,0.0,-118.41755083333334,1.0,0.0,117.0,0.0,0.0,1582.39,0.0,4.0,0
241,1.0,111.4,0.1329966051210127,1.0,75.0,2.0,2.0,1.0,2.63,0.0,1.0,0.7934366076899739,41.528541,1.0,0.0,1.0,93854.0,13.0,1.0,0.0,28.93,0.0,11.0,1.0,3640.3333333333335,1.0,1183.05,0.0,1.0,0.0,0.0,-122.955018,1.0,0.0,383.0,0.0,40.0,1251.98,0.0,3.0,0
242,0.0,64.95,0.0,1.0,67.0,2.0,0.0,1.0,21.80199639755794,0.0,1.0,1.0,33.362575,0.0,0.03550683589632231,1.0,92028.0,7.0,1.0,0.0,54.74,0.0,35.94478059268786,0.0,42239.0,1.0,3142.3632800147357,0.0,1.0,0.0,2.5824895083448305,-117.299644,0.0,0.0,314.0,0.8333333333333334,0.0,548.39,0.0,,0
243,1.0,97.84660559538919,0.0,1.0,68.0,2.0,2.0,1.0,26.698702919897766,12.48,0.0,1.0,34.044271,1.0,1.0,0.0,90063.0,21.0,1.0,0.0,1250.6999999999996,0.0,55.0,0.0,55668.0,1.0,5044.8,0.0,1.0,0.0,0.0,-118.18523700000001,0.734353998350365,0.4593290824990813,545.8333333333334,1.0,0.0,6283.02,4.0,4.0,0
244,0.15578473225282075,83.8,0.0,1.0,76.0,2.0,2.0,1.0,32.98,0.0,1.0,1.0,35.85637933333334,0.0,0.0,1.0,90222.0,14.0,0.0,0.0,65.96,0.0,2.0,0.5,29825.0,1.0,163.7,0.0,1.0,0.0,0.0,-118.236773,0.0,0.0,212.0,0.0,0.0,229.66,0.0,3.0,0
245,1.0,99.0,0.36866052162752055,1.0,80.0,1.5494843338695539,2.0,1.0,4.51,21.17,0.0,0.9999999718158358,33.97803,0.0,1.0,1.0,90255.0,22.0,0.0,2.0,275.11,0.0,61.0,1.0,78114.0,1.0,5969.3,0.0,0.7892243020042037,1.0,0.7749080694640287,-118.217141,1.0,1.0,434.0,1.0,0.0,6223.24,10.0,5.0,0
246,1.0,110.75,0.0,1.0,75.0,2.0,2.0,1.0,23.04,6.26,1.0,1.0,33.956445,1.0,0.0,1.0,90301.0,25.0,0.9193822305087642,0.0,1198.08,0.16666666666666666,52.0,1.0,37527.0,0.940182795074529,5832.0,0.0,1.0,0.0,0.0,-118.35863400000001,1.0,1.0,445.0,0.3333333333333333,0.0,7023.82,0.0,,0
247,1.0,25.0,0.0,1.0,77.0,2.0,3.0,1.0,28.99,28.93,1.0,0.0,34.015217,0.0,0.0,0.0,90640.0,0.0,0.0,0.0,1345.1199852567768,0.0,72.0,1.0,62425.0,0.0,1802.55,0.0,0.0,0.0,2.0819493777460374,-118.10996200000001,0.0,0.0,540.8333333333334,1.0,0.0,3860.9,0.0,5.0,0
248,0.0,50.5,0.0,0.0,78.0,2.0,0.9205896521165196,1.0,0.0,0.0,1.0,1.0,34.231053,1.0,0.0,1.0,91352.0,23.0,0.3049121477817654,0.0,0.0,0.0,52.0,0.0,46639.0,1.0,2566.3,0.866013876497827,1.0,0.0,0.0,-118.338307,0.0,0.0,963.0,0.0,0.0,2566.3,0.17010592211781034,,0
249,1.0,99.0,0.0,1.0,71.0,1.0,2.0,1.0,5.87,0.0,0.8719852049978662,1.0,34.157137,0.0,0.0,1.0,91356.0,24.703102463066745,0.6991407595719302,0.0,632.5103588052317,0.0,48.0,0.8333333333333334,27424.0,1.0,4744.35,0.0,1.0,0.0,0.0,-118.548511,1.0,0.0,977.0,0.3333333333333333,0.0,5026.1100000000015,0.0,4.0,0
250,0.0,50.95,0.0,0.2801437383834884,72.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,34.165783000000005,0.0,0.0,1.0,91607.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,27453.0,1.0,207.35,0.7160393710850542,1.0,0.0,0.0,-118.399795,1.0,0.0,1027.0,0.0,0.0,207.35,0.0,3.0,0
251,1.0,89.1,1.0,1.0,70.0,2.0,1.0,1.0,24.44,0.0,0.8097814311408195,0.8154185960895963,34.049172,1.0,0.999999980167381,1.0,91755.0,13.0,1.0,0.0,1759.68,0.0,72.0,0.0,26933.0,1.0,5802.117781831582,1.0,1.0,0.0,0.0,-118.115022,1.0,0.5743039556467274,627.0,1.0,0.0,8112.08,1.0,3.0,0
252,1.0,54.8,0.0,1.0,74.0,2.0,0.0,1.0,23.912099862127246,0.0,0.0,0.0,33.200369,0.0,0.0,0.0,92004.0,14.981583721567041,0.0,0.0,207.84,0.0,24.0,1.0,2863.0,1.0,1291.3,1.0,1.0,0.0,0.0,-116.19231299999998,0.0,0.0,103.0,0.0,110.0,1609.14,0.0,5.0,0
253,0.0,75.5,0.0,1.0,65.0,2.0,2.0,1.0,24.96,0.0,0.0,1.0,33.22784,0.11304915472264976,0.0,0.0,92084.0,9.0,1.0,0.0,224.64,0.0,9.0,0.0,44692.0,1.0,637.4,1.0,0.0,0.0,0.0,-118.09143383333334,0.0,0.0,1037.0,0.0,0.0,862.04,0.0,3.0,0
254,1.0,74.3,0.0,1.0,76.0,2.0,2.0,0.3333333333333333,17.84,0.0,0.0,1.0,33.752938,0.0,1.0,0.0,92203.0,20.0,0.0,0.0,17.84,0.0,1.0,1.0,2743.0,1.0,74.3,0.0,0.24733937080006557,0.0,0.0,-116.23005500000001,0.0,0.0,492.8333333333333,1.0,0.0,92.14,7.0,,0
255,0.0,77.71624558736148,0.0,1.0,73.0,2.0,2.0,1.0,32.61,0.0,1.0,0.0,33.537646,0.0,0.0,0.0,92210.0,27.0,0.0,0.0,1113.2614636576916,0.0,1.0,0.6666666666666666,3873.0,1.0,70.6,1.0,0.0,0.0,5.0,-118.79814116666668,0.0,0.0,443.0,0.0,30.0,133.20999999999998,3.63904878779091,4.0,0
256,1.0,94.05,1.0,1.0,71.0,1.0,2.0,1.0,19.14,0.0,1.0,0.0,33.548869,0.7570568311598368,0.0,0.0,92562.0,13.0,0.7744784010859823,0.0,1129.26,0.0,59.0,0.0,36149.0,1.0,5483.9,0.0,1.0,0.0,0.0,-117.34571766666667,0.0,0.0,647.0,1.0,30.0,6643.16,0.0,3.0,0
257,1.0,102.65,1.0,0.9999999962862071,57.833333333333336,2.0,2.0,0.16666666666666666,28.5,0.0,0.4301181912580505,0.9350079077468377,33.475493,0.0,1.0,0.0,92590.0,5.0,1.0,0.0,836.5567985714157,0.0,38.41366801574582,1.0,3070.0,1.0,7550.3,1.0,1.0,0.0,0.0,-117.219551,1.0,0.0,982.0,1.0,0.0,9602.3,5.0,,0
258,1.0,104.45,0.0,1.0,73.0,2.0,2.0,1.0,33.193595481128845,0.0,1.0,1.0,33.738543,1.0,0.8150871600454695,1.0,93309.16666666667,13.0,0.0,0.0,1228.3466794632125,0.0,70.0,0.0,15602.333333333334,1.0,7349.35,0.0,1.0,0.0,1.0,-120.041094,1.0,0.0,1011.0,0.16666666666666666,0.0,10103.15,3.0,4.0,0
259,0.10591481627651628,72.82612163602684,0.0,1.0,78.0,2.0,2.0,1.0,17.13,0.0,1.0,1.0,33.930199,0.0,0.0,0.0,92821.0,9.0,0.0,0.0,206.6204375268912,0.0,5.0,1.0,34055.0,1.0,371.6,1.0,0.37497089622540686,0.0,5.0,-117.862898,0.0,0.0,109.0,0.0,0.0,2131.7798776747472,0.0,,0
260,1.0,93.05,1.0,0.9999999783041736,73.0,2.0,2.0,1.0,35.507851994431356,0.0,1.0,1.0,33.881158,1.0,1.0,0.0,92870.0,30.0,1.0,0.0,96.48,0.0,72.0,1.0,48170.0,1.0,6735.05,0.0,1.0,0.0,1.0,-117.85478300000001,0.0,0.0,762.0,1.0,0.0,6831.53,10.0,3.0,0
261,0.0,92.524756443655,1.0,1.0,79.0,1.0,2.0,1.0,39.0,0.0,1.0,1.0,34.205504,1.0,1.0,1.0,93966.16666666667,11.0,0.8917063351200144,0.0,2028.0,0.0,52.0,0.6666666666666666,8747.166666666666,1.0,5481.25,0.0,0.0,0.0,0.0,-118.99311100000001,1.0,0.0,139.0,1.0,0.0,7509.25,5.0,3.0,0
262,0.0,91.55,0.0,1.0,72.0,2.0,2.0,0.0,44.14,0.0,1.0,1.0,34.581308,0.7649738224152938,0.0,1.0,93805.66666666667,28.567905263258005,0.0,0.0,1765.6,0.0,40.0,0.0,15492.333333333334,0.776739444390204,3673.6,0.0,0.8297092799069216,0.0,0.0,-118.93194799999999,1.0,0.0,692.0,0.0,0.0,5439.2,0.0,3.0,0
263,1.0,104.15,0.0,1.0,75.0,2.0,2.0,1.0,20.83,0.0,0.0,1.0,34.110124,1.0,1.0,0.37903960775411444,93041.0,20.835859457746082,1.0,0.0,916.52,0.0,44.0,0.0,25634.0,0.9112597697738263,4495.65,0.0,0.0,0.0,0.0,-119.100972,1.0,0.05355842367330131,777.0,1.0,0.0,5412.17,4.1408942443014345,4.0,0
264,0.0,64.4,0.0,1.0,78.0,0.04665738632270933,0.0,1.0,25.57,0.0,1.0,1.0,34.406256,1.0,1.0,0.0,93109.0,12.0,1.0,0.0,312.91306800470346,0.0,11.603350294759684,0.5,10986.0,1.0,581.7,1.0,0.0,0.0,5.0,-118.92632783333333,1.0,1.0,879.0,1.0,0.0,786.26,7.0,5.0,0
265,0.0,45.2,0.0,1.0,73.0,2.0,1.0,1.0,49.34,0.0,0.0,1.0,35.865795,0.0,0.0,0.0,93207.0,15.0,0.0,0.0,49.34,0.0,1.0,1.0,226.0,1.0,45.2,0.0,0.0,0.0,5.0,-118.69758999999999,0.0,0.0,133.0,0.5,0.0,94.54,0.0,3.0,0
266,1.0,85.05,0.0,1.0,69.0,2.0,1.61504223479434,1.0,48.41,0.0,1.0,1.0,36.175255,0.0,1.0,1.0,93266.0,21.795739483560254,0.0,0.0,774.56,0.0,16.0,1.0,1729.0,1.0,1271.1747397434456,1.0,0.0,0.0,4.0,-119.813805,0.0,0.0,954.0,1.0,8.79203633890151,2165.71,6.0,4.0,0
267,0.0,109.7,0.4215626817247309,1.0,67.0,2.0,2.0,1.0,9.96,0.0,0.8550742079602047,1.0,34.757477,1.0,1.0,0.6849541281802607,93437.0,14.0,1.0,0.0,707.1600000000002,0.0,71.0,0.0,6165.0,0.954315565820985,7904.25,0.0,1.0,0.0,1.0,-120.55050700000001,1.0,1.0,543.0,1.0,0.0,8611.41,1.0,,0
268,1.0,91.05,0.0,1.0,65.0,2.0,2.0,1.0,25.19,0.0,1.0,1.0,36.16967066666667,0.0,1.0,0.0,93451.0,22.0,0.9348136504755127,0.0,1209.12,0.0,48.0,1.0,2666.0,1.0,4370.75,1.0,0.0,0.0,0.0,-120.60866100000001,1.0,1.0,869.0,1.0,0.0,5579.87,3.395931504120682,,0
269,1.0,81.80526534867671,0.0,0.9999999768288373,67.0,1.0,2.0,1.0,44.26,0.0,1.0,1.0,35.151491,0.0,1.0,0.0,93505.0,22.0,1.0,0.0,1372.06,0.0,31.0,0.0,8316.0,0.7287369801359455,2835.5,0.0,0.0,0.0,0.0,-117.92759699999999,0.0,0.0,132.0,1.0,0.0,4207.56,1.0,3.0,0
270,0.0,70.05,0.0,1.0,72.0,2.0,1.821122834285212,1.0,2.97,0.0,1.0,1.0,34.613476,0.0,0.0,0.0,93551.0,5.0,0.0,0.0,2.97,0.0,1.0,1.0,34045.0,1.0,70.05,0.0,0.0,0.0,5.0,-118.256358,0.0,0.0,720.0,0.0,0.0,73.02,0.0,3.0,0
271,1.0,25.2,0.0,1.0,79.0,1.0,3.000000173234947,1.0,31.43,0.0,0.3055724888613359,0.0,37.375816,0.0,0.0,0.0,93601.0,0.0,0.0,0.0,1571.5,0.0,50.0,0.6666666666666666,1968.0,0.0,1306.3,0.0,0.0,0.0,0.0,-119.739935,0.0,0.0,6.0,1.0,0.0,2877.8,0.0,3.0,0
272,0.0,81.5,0.0,1.0,62.5,0.0,2.0,1.0,21.11050701336647,0.0,0.0,1.0,36.917652000000004,0.0,0.0,0.07282908387198969,93611.0,22.0,0.0,0.0,49.9,0.0,2.0,0.0,46858.0,1.0000000148907389,162.55,0.5512706672251648,0.0,0.0,0.0,-119.59375700000001,0.1817973211903777,0.0,201.0,0.0,0.0,212.45,0.0,,0
273,1.0,74.45,0.0,1.0,47.5,2.0,2.0,0.0,4.29,0.9220817618823421,1.0,1.0,37.027663000000004,0.0,0.0,0.0,94178.16666666667,14.835108496192454,0.0,0.0,17.16,0.0,2.790278426207713,0.0,5025.333333333333,1.0,294.45,0.0,0.0,0.0,0.0,-119.69056,0.0,0.0,350.0,0.0,0.0,311.61,0.0,,0
274,1.0,25.0,0.0,1.0,68.0,2.0,3.0,1.0,19.14,0.0,0.0,0.09123605174797758,36.545353000000006,0.0,1.0,0.0,93666.0,0.0,0.0,0.0,1167.54,0.0,51.33992347261992,1.0,306.0,0.0,1501.75,0.0,0.0,0.0,0.5179384715500033,-119.33853500000001,0.0,0.0,960.0,1.0,0.0,2669.29,0.7016301262376222,3.0,0
275,1.0,24.3,0.0,1.0,65.0,2.0,3.0,0.3333333333333333,8.68,0.0,0.0,0.0,36.624338,0.0,1.0,0.0,93908.0,0.0,0.0,0.0,245.20468570372705,0.0,28.545015438537785,0.0,13027.0,0.0,1778.7,0.0,0.0,0.0,1.0,-121.615669,0.0,0.0,838.0,1.0,0.0,2403.66,5.0,5.0,0
276,1.0,51.0,0.0,0.8726080740090071,73.0,1.0,1.0,0.0,4.71,0.0,1.0,0.0,37.708327000000004,0.0,1.0,0.0,93603.66666666667,21.0,0.0,2.0,131.88,0.0,28.0,1.0,24069.166666666668,1.0,1564.2521456940099,0.0,0.0,1.0,0.0,-122.083473,0.0,0.0,392.5,1.0,80.0,2483.815617234723,1.0,,0
277,1.0,77.0643342990101,0.0,0.9999999653545367,75.0,2.0,2.0,1.0,42.19,0.0,1.0,1.0,37.114335,0.0,0.0,0.0,95017.0,11.0,0.0,0.0,2193.88,0.0,52.0,1.0,857.0,1.0,3829.75,0.0,0.0,0.0,2.0,-122.23716200000001,0.0,0.0,244.0,0.0,0.0,6023.63,0.0,3.0,0
278,1.0,89.45,0.0,1.0,70.0,2.0,1.8819564645561395,1.0,24.68,0.0,0.0,0.0,37.089110999999995,0.0,1.0,0.0,95018.0,19.0,0.0,0.3333333333333333,1480.8,0.0,60.0,0.0,8728.0,1.0,5294.6,0.0,1.0,0.0,2.0,-120.42226866666667,1.0,0.0756714392777029,319.0,1.0,0.0,6785.4000000000015,6.0,3.0,0
279,1.0,103.9,0.0,1.0000000463919418,76.0,1.0,2.0,1.0,1.58,0.0,1.0,1.0,37.873283,1.0,1.0,1.0,95231.0,28.35637149836244,1.0,3.0,932.5934571092956,0.0,65.0,0.0,5094.0,1.0,6767.1,0.0,0.0,1.0,2.0,-121.29203400000002,0.34429532463636364,0.0,347.0,1.0,0.36404011356219734,6869.8,2.6722457897035397,3.0,0
280,1.0,63.85,1.0,1.0,62.5,1.0,1.1560221490781284,1.0,36.48,1.3720806128884635,0.8840617822833907,1.0,36.55286483333333,1.0,0.0,0.0,95312.0,5.0,0.0,0.0,2407.68,0.0,66.0,0.0,55.0,1.0,4174.35,1.0,1.0,0.0,1.0,-120.66526999999999,0.04589731247104108,0.0,230.0,0.0,0.0,6582.030000000002,2.705295653174593,,0
281,1.0,90.15,1.0,1.0000000198648238,78.0,2.0,0.0,1.0,9.88,0.0,1.0,1.0,37.529656,1.0,1.0000000245033427,0.3624927146661406,95382.0,16.0,1.0,1.3333333333333333,711.36,0.0,72.0,0.0,24708.0,1.0,5700.102530491322,0.2896945619850884,1.0,1.0,0.0,-120.85435700000001,1.0,0.33878012025533827,1010.0,1.0,0.0,7427.809999999998,2.0,3.0,0
282,1.0,116.1,1.0,1.0000000120594863,68.0,1.5412512656330528,2.0,1.0,44.56,0.0,0.3655268820573547,0.0,38.107440999999994,1.0,0.7797725079216353,1.0,95383.0,29.0,1.0,0.0,2985.52,0.0,67.0,1.0,4848.0,1.0,7839.85,1.0,1.0,0.0,0.0,-119.95090050000002,1.0,0.13476268474650574,1013.0,0.0,40.0,10865.37,0.0,,0
283,0.0,74.1,1.0,1.0,65.0,2.0,2.0,1.0,12.67,5.2926719095305685,1.0,1.0,38.578807,0.0,0.0,0.14686189944437472,95421.0,20.0,0.0,0.0,76.02,0.0,6.0,0.0,1575.0,1.0,450.9,0.7450540457641137,0.0,0.0,0.3274212024587999,-123.19338,0.0,0.0,176.0,0.0,0.0,526.92,0.0,3.0,0
284,0.0,43.35,0.0,0.0,67.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,39.045246,0.0,1.0,0.0,95443.0,27.0,1.0,0.0,703.0430473995285,0.0,8.0,1.0,175.0,1.0,371.4,1.0,1.0,0.0,2.6461118393205805,-122.743181,1.0,0.0,368.0,1.0,0.0,371.4,1.0,,0
285,1.0,105.35,0.0,1.0,73.0,2.0,2.0,0.0,12.75,0.0,1.0,1.0,36.6277795,0.0,0.0,1.0,92036.5,19.0,1.0,2.0,420.75,0.16666666666666666,33.0,0.0,27345.5,1.0,3465.05,0.0,1.0,1.0,1.3310773030740768,-122.770679,1.0,0.0,560.0,0.0,0.0,3885.8,3.723836514696929,5.0,0
286,0.0,53.5,0.0,1.0,78.0,1.0,1.0,1.0,28.44,0.0,1.0,0.7607327737121178,40.210895,1.0,0.0,0.0,95553.0,24.0,1.0,0.0,1621.0800000000004,0.0,57.0,1.0,867.0,1.0,3035.8,0.0,0.0,0.0,2.0,-123.86,0.0,0.17339986477698546,615.0,0.0,0.0,4656.88,0.0,4.0,0
287,0.0,90.0,0.0,0.9999998972522793,73.5,2.0,1.9999997945045587,1.0,15.6,0.0,0.0,1.0,41.444606,1.0,1.0,1.0,95568.0,19.0,1.0,0.0,577.1999999999998,0.0,37.0,0.0,202.0,1.0,3371.75,0.0,0.8556444581020749,0.0,0.0,-123.47189499999999,0.0,0.0,696.3565076771532,1.0,0.0,3948.95,8.0,4.0,0
288,1.0,73.18362964645436,0.0,1.0,72.0,2.0,2.0,1.0,14.65,0.0,1.0,1.0,38.392821000000005,0.0,1.0,1.0,95620.0,30.0,1.0,0.0,644.9072518110738,0.0,42.830309220017,1.0,18529.0,1.0,4040.2,0.0,0.4216483715835207,0.0,2.0,-121.799917,0.0,0.0,260.0,1.0,0.0,4684.8,6.0,4.0,0
