,Internet Type,Streaming TV,Total Revenue,Device Protection Plan,Unlimited Data,Payment Method,Online Backup,Contract,Internet Service,Offer,Paperless Billing,Quarter,Avg Monthly GB Download,Total Refunds,Streaming Music,Online Security,Number of Referrals,Premium Tech Support,Total Extra Data Charges,Total Long Distance Charges,Streaming Movies,Referred a Friend,Monthly Charge,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Total Charges,Customer ID,Satisfaction Score,Churn Category
296,3.0,0.0,3860.9,0.0,0.0,0.0,0.0,2.0,0.0,0.7103721681151058,1.0,1.0,0.0,28.93,0.0,0.0,0.0,0.0,0.0,1616.1301513391863,0.21120123107307873,0.0,25.0,72.0,1.0,28.99,1.0,1802.55,7330-WZLNC,5.0,0
297,0.4348082681578231,1.0,2566.3,0.36022849407940355,1.0,0.12527144640360677,1.0,2.0,1.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,1.0938730920371125,1.0,0.0,0.0,0.0,0.0,50.5,52.0,0.0,0.0,0.0,2566.3,3249-ZPQRG,,0
298,2.0,1.0,5026.1100000000015,0.6348018356113764,1.0,0.0,1.0,1.0,1.0,0.0,0.6204256862199743,1.0,25.07726901973208,0.0,0.0,0.0,0.0,0.0,0.0,535.1391054463102,1.0,0.0,99.0,48.0,1.0,5.87,1.0,4744.35,5146-YYFRZ,4.0,0
299,1.0,1.0,207.35,0.0,1.0,0.010121892774473623,1.0,2.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.95,4.0,0.02492133722576505,0.0,0.0248740569061849,207.35,6035-RIIOM,3.0,0
300,1.0,1.0,8112.08,1.0,1.0612120008551424,1.0,1.0,2.0,1.0,0.0,0.9006366940440034,1.0,13.0,0.0,0.740368923240288,1.0,1.0,1.0,0.0,1759.68,1.0,0.8425878447526354,89.1,72.0,1.0,24.44,1.0,6006.975033647373,5360-LJCNJ,3.0,0
301,0.0,0.0,1609.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,7.187958431546873,0.0,0.16657208706739074,0.0,0.0,0.0,110.0,207.84,0.0,0.0,54.8,24.0,1.0,4.713935575215573,1.0,1291.3,8148-WOCMK,5.0,0
302,2.0,0.0,862.04,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.06606759178867161,0.0,224.64,0.0,0.0,75.5,9.0,1.0,24.96,0.0,637.4,4636-QRJKY,3.0,0
303,2.0,0.0,92.14,0.0,1.0,0.0,0.009611510193552551,2.0,1.0,0.0,0.0,1.0,20.0,0.032982380844567026,0.0,0.0,7.0,0.0,0.0,17.84,0.0,1.0,74.3,1.0,1.0,17.84,1.0,74.3,4184-VODJZ,,0
304,2.0,0.008424704800506253,133.20999999999998,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1.0,27.0,0.0,0.0,0.0,0.06366601813465311,0.0,30.0,51.069025874866306,0.0,0.0,1.5365961261910153,1.0,1.0,32.61,0.0,70.6,8265-HKSOW,4.0,0
305,2.0,0.0,6643.16,0.7225555063877914,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.5865623557348449,30.0,1129.26,0.0,0.0,94.05,59.0,1.0,19.14,1.0,5483.9,4690-PKDQG,3.0,0
306,2.0,0.0,9602.3,1.0,1.3104335643926992,1.0,1.0,2.0,1.0,0.0,1.0932577401900316,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,2012.621634323468,1.0,1.0,102.65,85.68052316593065,1.5286306965442238,28.5,1.0,7550.3,9644-UMGQA,,0
307,1.0,1.0,6598.53,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,30.0,0.0,0.0,1.0,8.0,1.0,0.0,1774.08,1.0,1.0,85.65,59.606200307273696,1.1226417080513496,31.68,0.0,4824.45,4902-OHLSK,3.0,0
308,2.0,1.0,10103.15,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0,2506.6041114378413,1.0,1.0651872398691724,104.45,70.0,1.0,48.74081200146433,1.0,7349.35,1307-ATKGB,4.0,0
309,2.0,0.0,400.4591011614105,0.0,1.0,1.0,0.047800191465106084,2.0,1.0,5.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,45.73140750455754,0.0,0.0,6.398313173783539,5.0,1.0,17.13,0.04709350571944114,371.6,9419-IPPBE,,0
310,2.0,0.0,6831.53,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,30.0,0.0,0.0,1.0,10.0,1.0,0.0,96.48,0.0,1.0,93.05,72.0,0.8384709264575501,3.006326335074739,1.0,6735.05,8409-WQJUX,3.0,0
311,2.0,1.0,7509.25,0.6828726527482109,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,1.0,5.0,1.0,0.0,2028.0,1.0,1.0,103.02971613633167,52.0,1.0,39.0,0.0,5481.25,1732-VHUBQ,3.0,0
312,2.0,1.0,5439.2,0.0,1.0,0.0,0.45361264910777477,2.0,0.7516606495664511,0.0,1.0,1.0,20.23183672542193,0.0,0.0,0.0,0.0,0.3700650019848473,0.0,1765.6,1.0,0.0,91.55,40.0,1.0,44.14,0.0,3673.6,4062-HBMOS,3.0,0
313,2.0,0.6316611852420239,5412.17,1.0,1.0,0.0,0.0,2.0,0.9123500028387656,0.0,0.0,1.0,24.352898005083777,0.0,0.5603914804028196,0.0,2.446120624372588,1.0,0.0,916.52,1.0,1.0,104.15,44.0,1.0,20.83,1.0,4495.65,0916-QOFDP,4.0,0
314,0.0,0.0,786.26,1.0,1.0,1.0,0.0,0.15496085837345405,1.0,5.0,1.0,1.0,12.0,0.0,1.0,0.0,7.0,1.0,0.0,189.00029838298494,1.0,1.0,64.4,7.033748040776635,1.0,25.57,0.0,581.7,3027-YNWZU,5.0,0
315,1.0,0.0,94.54,0.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,49.34,0.004485007938797823,0.0,45.2,1.0,1.0,49.34,0.0,45.2,5940-AHUHD,3.0,0
316,0.7572519525567732,1.0,2165.71,0.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,7.688892263603805,0.0,0.0,0.0,6.0,0.0,3.385898342334272,774.56,0.0,1.0,85.05,16.0,1.0,48.41,1.0,1388.5341539006492,9851-KIELU,4.0,0
317,2.0,1.1560711487407374,8611.41,1.0,1.0,0.0,1.0,2.0,1.5984764174217092,1.0,1.0485156240076583,1.0,14.0,0.0,1.0,0.790139460399814,1.0,1.0,0.0,707.1600000000002,1.0,1.0,109.7,71.0,1.0,9.96,0.0,7904.25,4597-ELFTS,,0
318,2.0,0.0,5579.87,0.5619423566882117,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,22.0,0.0,1.0,0.0,2.5620682001530044,0.0,0.0,1209.12,1.0,1.0,91.05,48.0,1.0,25.19,1.0,4370.75,4203-QGNZA,,0
319,2.0,0.35831005144939027,4207.56,1.0,1.0,0.0,0.0,1.0,0.5801904741259559,0.0,1.0,1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1372.06,0.0,1.0,54.91158028900389,31.0,0.7607220011618251,44.26,1.0,2835.5,3508-VLHCZ,3.0,0
320,0.01386850918367944,0.0,73.02,0.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0,5.0,0.0,0.0,0.0,0.03177353371798936,0.0,0.0,2.97,0.0,0.0,70.05,1.0,1.0,2.97,0.0,70.05,3315-TOTBP,3.0,0
321,1.278554843289114,0.0,2877.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2702948873848302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.5,0.0,0.0,25.2,50.0,1.0,31.43,1.0,1306.3,0577-WHMEV,3.0,0
322,2.0,0.0,3308.861712693556,0.0,1.0,1.0,0.2398629865871069,2.0,1.0,0.0,1.0,1.0,11.198736798033526,0.0,0.0,1.0,0.0,0.19301694356680946,0.0,1471.88,0.0,0.0,73.55,31.0,1.0,47.48,0.0,2094.65,5922-ABDVO,3.0,0
323,2.0,0.022139498584348716,212.45,0.0,1.0,0.01583057510588052,0.0,0.041762343462760095,0.03326433561401305,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.01710168524209464,0.0,49.9,0.02241091822498074,0.0,81.5,2.0,1.0,0.9382757485544343,0.0,162.55,9891-NQDBD,,0
324,2.0,0.0,311.61,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.5845519338623693,0.10453642024494737,0.038357211926614426,0.0,0.0,0.0,0.0,17.16,0.0,0.0,74.45,2.7060234147425977,1.0,4.29,1.0,294.45,5977-CKHON,,0
325,3.0,0.0,2669.29,0.0,0.26142910544112286,0.0,0.0,2.0,0.0,0.4979485256306868,0.0,1.0,0.0,0.0,0.0,0.1545322356037458,1.3152000324283137,0.0,3.9668185256694737,1167.54,0.0,1.0,25.0,24.87600951502883,1.0,19.14,1.0,1501.75,7526-IVLYU,3.0,0
326,3.0,0.0,2403.66,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.18675413941509303,0.0,576.5974174503813,0.24382011249127714,1.0,24.3,21.482768151963956,1.0,8.68,1.0,1778.7,7693-LCKZL,5.0,0
327,1.0,0.0,159.43546811366102,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,21.0,0.07279092785477674,0.0,0.0,1.0,0.0,80.0,131.88,0.0,1.0,51.0,28.0,0.04319271581105267,4.71,1.0,48.37123650247412,9805-FILKB,,0
328,3.0,0.0,259.37,0.0,0.016060086060923344,1.0,0.008875702291488695,2.0,0.01944327534292551,0.05542794237504478,0.0,1.0,0.0,0.10986003781162396,0.0,0.0,0.0,0.0,0.0,167.92,0.005763745134354604,0.0,20.05,2.513941725807644,1.0,41.98,0.0,91.45,8397-MVTAZ,5.0,0
329,2.0,0.0,6023.63,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2193.88,0.0,0.0,75.86872907671977,52.0,1.1317202616912454,42.19,1.0,3829.75,9184-GALIL,3.0,0
330,1.8958144028656392,0.0,6785.4000000000015,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,19.0,0.0,0.6456547408222914,0.0,6.0,0.0,11.528742991053031,1480.8,1.0,1.0,89.45,60.0,1.0,24.68,1.0,5294.6,1936-UAFEH,3.0,0
331,2.0,1.0,6869.8,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,35.53916876184503,0.0,0.0,0.0,3.0518316748031635,1.0,13.040996251646135,546.8682480743729,0.9849288219938497,1.0,103.9,65.0,0.9172718722168516,1.58,1.0,6767.1,1273-MTETI,3.0,0
332,2.326765926683588,0.0,6582.030000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6893832795544559,1.0,5.0,2.507981199642815,0.0,1.0,3.171377707027407,1.0,0.0,2407.68,0.5175780678809944,0.0,63.85,66.0,1.0,36.48,1.0,4174.35,0080-OROZO,,0
333,0.0,0.9092230357242116,7427.809999999998,1.0,1.0,0.4519122524560455,1.0,2.0,1.0,0.0,1.0,1.0,16.0,0.0,0.8033939692047538,1.0,2.0,1.0,0.0,711.36,1.0,0.73144086174485,90.15,72.0,1.0369329412927437,9.88,1.0,6138.763426521902,0524-IAVZO,3.0,0
334,2.0,1.0,10865.37,1.0,0.0,1.0,1.0,2.1945126857419877,1.0,0.0,1.194856352753747,1.0,29.0,0.0,0.9279803824545745,1.0,0.0,1.0,40.0,2985.52,1.0,1.161158989825032,116.1,67.0,1.8613185570904787,44.56,1.0,7839.85,5928-QLDHB,,0
335,2.0,0.06425589133528886,526.92,0.0,1.0,0.034059400848296416,0.0,2.0,1.0,0.0787232327180772,1.0,1.0,20.0,0.18366347170053063,0.0,1.0,0.0,0.0,0.0,76.02,0.0,0.0,74.1,6.0,1.0,12.67,0.0,450.9,3705-PSNGL,3.0,0
336,0.0,0.0,371.4,1.0,1.0,1.0,1.0,2.0,1.0,0.05195679350143859,1.0,1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,25.674210880754526,1.0,1.0,43.35,8.0,0.0,0.0,0.0,371.4,1089-HDMKP,,0
337,2.0,1.0,3885.8,1.0,1.0,0.0,1.0,2.0,1.0,0.5622808639660928,1.0,1.0,19.0,0.0,0.0,0.0,1.7202500921906467,0.0,0.0,420.75,1.0,0.0,105.35,33.0,1.0,12.75,1.0,3465.05,7742-MYPGI,5.0,0
338,1.0,0.0,4656.88,1.0,0.5273157130271909,0.0,0.0,1.0,1.0,2.0,1.0,1.0,24.0,0.0,0.34193558632042353,0.0,0.0,1.0,7.327565833714457,1621.0800000000004,0.0,0.0,53.5,57.0,1.0,28.44,0.0,3035.8,0670-ANMUU,4.0,0
339,0.9594875180884717,1.0,3948.95,1.0,1.0,0.0,0.4365060099189123,2.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,8.0,1.0,6.994042210610615,577.1999999999998,0.0,1.0,90.0,37.0,0.5817273181373132,15.6,0.0,3371.75,0508-SQWPL,4.0,0
340,2.0,1.0,4684.8,1.0,1.0,0.0,0.5179306735920239,2.0,1.0,2.0,1.0,1.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,748.7409936429042,0.0,1.0,71.45355891853659,41.69147686594379,1.0,14.65,1.0,4040.2,8065-QBYTO,4.0,0
341,3.0,0.0,2656.38,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.23,0.0,0.0,33.25994261811436,67.0,1.0,14.69,0.2821042315576942,1672.15,1324-NLTJE,,0
342,1.0,1.0,4641.1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0,64.45,72.0,0.0,0.0,0.0,4641.1,1735-XMJVH,5.0,0
343,0.0,0.0,828.2,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.10496601343778078,1.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,34.25,24.0,0.0,0.0,0.09918790723478144,828.2,1092-WPIVQ,,0
344,2.0,0.0,1036.38,0.08002157650985744,1.0,0.0,0.083213588273013,2.0,1.0,5.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,357.93,0.0,0.0,74.05,9.0,1.0,39.77,0.11108046881414001,678.45,0679-IDSTG,5.0,0
345,2.0,0.0,5547.91,1.0,1.0,1.0,1.0,1.1254331007898557,1.0,2.0,0.0,1.0,19.0,0.0,1.0,0.4040813492034182,0.0,0.0,0.0,1557.16,1.0,0.0,89.15,44.0,1.0,35.39,0.0,3990.75,3644-QXEHN,4.0,0
346,2.0,1.0,8153.85,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,0.0,0.9639497404311799,0.0,2.0,1.0,20.0,658.0,1.0,1.0,107.9,70.0,1.102177030628262,9.4,1.0,7475.85,5944-UGLLK,3.0,0
347,2.0,0.0,460.43,0.0,0.055230120263379284,0.0,1.0,2.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.032300448212627376,0.0,0.0,0.0,142.68,0.0,0.0,72.75,4.0,1.0,35.67,0.0,317.75,3424-NMNBO,4.0,0
348,2.0,0.0,4195.59,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.3627970439016912,7.265351569087197,782.3399999999998,1.0,0.0,90.7,39.0,1.0,20.06,1.0,3413.25,8048-DSDFQ,,0
349,1.0,0.0,342.22,0.04426066922193635,1.0,1.0,1.0,0.05543623475203367,1.0,0.0,1.0,1.0,4.0,38.98,0.0,0.0,0.0,0.0,0.6212573784010265,0.0,0.0,0.032268396214811444,29.35,2.855014767440242,0.04187720937388515,0.0,0.0,306.7362530505988,1985-MBRYP,3.0,0
350,2.0,1.0,2108.72,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,9.595034275037964,27.15,0.0,0.0,0.0,0.0,90.0,293.42,1.0,0.0,101.8,18.44534849815204,1.0,17.26,0.0,1752.45,8802-UNOJF,,0
351,2.0,1.0,10139.93,0.0,1.0,1.0,1.0,2.0687265734836906,1.0,0.0,1.0,1.0,28.0,0.0,0.0,1.0,1.0,1.0,0.0,2929.080000000001,1.0,1.0,110.6,66.0,1.0,44.38,1.0,7210.85,3191-CSNMG,4.0,0
352,2.0,1.0,5391.66,0.43515815588209733,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,13.0,45.82,0.4160345672844646,0.36982657986152634,0.0,0.0,0.0,1784.48,1.0,0.0,94.75,38.0,1.0,46.96,1.0,3653.0,2429-AYKKO,3.0,0
353,1.0,0.0,3832.45,0.0,1.0,1.0,0.25289055421239237,2.0,1.0,0.0,0.38711803669322953,1.0,3.0,20.45,0.22214655577280187,0.0,1.9085984000669562,0.0,0.0,1746.85,0.0,0.0,43.8,49.0,0.7831772674799631,35.65,0.0,2188.5691737559073,1131-ALZWV,5.0,0
354,2.0,0.0,229.85,0.0,1.0,0.0,0.0,0.04378466359238589,0.03792717411584506,5.0,1.0,1.0,1.0133287929225578,0.0,0.0,0.0,0.0,0.0,0.0,43.8,1.0,0.023899269058737124,84.05,2.0,1.0,21.9,1.0,186.05,1104-TNLZA,,0
355,3.0,0.02021624755933307,4565.37,0.0,0.0,0.0,0.0,1.2222321174282165,0.0,0.0,1.0,1.0,0.0,1.9906329750955962,0.0,0.0,7.0,0.0,5.507264026082254,3345.98,0.0,1.0,20.05,67.0,1.1700178315165048,49.94,0.0,1263.05,6016-NXBNJ,,0
356,1.097228429985041,1.0,4694.91,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22.171834925890685,27.89,0.0,0.41162189701153296,2.095762725541738,1.0,8.420347654677194,606.0,0.0,0.4759903009210013,98.15,40.0,1.0,11.675054014662976,0.0,4116.8,4803-AXVYP,3.0,0
357,2.0,1.0,10067.14,1.0,1.0,0.0,1.0,1.0,1.0,1.669500848458511,1.0,1.0,28.0,6.11,0.0,0.0,3.0,0.0,0.0,2764.3,1.0,1.0,104.8,70.0,1.0,39.49,1.0,7308.95,8225-BTJAU,5.0,0
358,1.0,0.0,1000.08,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,4.99008517785701,25.07,0.0,0.09282177889678178,0.4167224613779455,0.0,0.0,0.0,0.0,1.0,35.65,29.0,0.0,0.0,0.1143014000846103,895.179562011306,2664-XJZNO,5.0,0
359,2.0,0.0,208.08966748952173,0.0,1.0,0.0,0.0,2.0,0.030747113473195174,5.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,65.24,0.0,1.0,69.3,2.0,0.03702458506942742,32.62,0.0,153.8,5339-PXDVH,4.0,0
360,3.0,0.0,1419.31,0.0,0.0,0.0,0.16174814667500317,0.2603198420100121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.21561305551958,0.0,0.1453977931924813,25.0,51.0,1.0,3.11,0.16484424261884498,1260.7,3847-BAERP,4.0,0
361,2.0,1.0,4024.43,0.4955712748124324,1.0,0.0,0.4766723029605025,2.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,378.83,0.0,0.0,84.85,35.16072665349227,1.0,8.81,1.0,3645.6,6260-ONULR,4.0,0
362,1.0,1.0,1884.65,0.2645369830409063,1.0,0.09199316332746815,1.0,2.0,1.0,0.2467630453867315,1.0,1.0,16.0,0.0,0.0,0.18769177746794974,0.0,0.0,0.0,0.0,1.0,0.0,31.943740780245903,33.0,0.0,0.0,0.0,1884.65,1731-TVIUK,,0
363,2.0,0.0,2717.05,0.0,1.0,1.0,0.0,2.0,1.0,0.3711725416520751,1.0,1.0,14.0,0.906072244629403,0.0,1.0,0.0,0.0,0.0,121.2,1.0,0.0,90.5,30.0,1.0,4.04,1.0,2595.85,8246-SHFGA,3.0,0
364,1.0,0.0,57.81,0.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51,0.0,0.0,46.3,1.0,1.0,0.21612466663652152,0.0,46.3,6365-MTGZX,4.0,0
365,0.29664224214134205,1.0,1750.85,1.0,1.0,0.0,1.0,2.0,0.3531900725032191,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,3.3514720452011093,0.0,0.0,1.0,50.0,33.0,0.0,0.0,0.0,1750.85,4913-EHYUI,,0
366,2.1384787222740766,0.8252769133770711,7689.8,1.0,1.0,1.0,0.0,1.0,1.226062806825202,0.0,1.0,1.0,26.0,0.0,0.0,0.6074879889636515,3.0,0.6346179087451292,13.093201195381136,1660.8,1.0,1.0,100.5,60.0,1.0,27.68,0.859955167279324,6029.0,2740-JFBOK,,0
367,2.0,0.0,907.65,0.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,334.8,0.07085755748874185,0.0,69.7,8.0,1.0,41.85,0.0,572.85,3755-JBMNH,4.0,0
368,3.0,0.0,2104.0,0.0,0.0,0.13964100102145638,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.25,0.0,0.0,24.65,71.0,1.0,4.75,1.0,1766.75,5692-FPTAH,3.0,0
369,3.0,0.0,2575.05,0.0,0.0,1.0,0.0,2.0,0.0,0.4787303336198263,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1113.0,0.0,1.0,19.55,70.0,1.0,15.9,0.0,1462.05,5567-WSELE,3.0,0
370,1.0,0.3575196664276814,2480.23,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0696311441865045,0.0,0.0,81.83,0.0,1.0,49.8,49.0,1.0,1.67,0.0,2398.4,6067-NGCEU,3.0,0
371,0.7189847693627295,1.0,2762.17,1.0,1.0,0.0,0.2909231162444569,2.0,0.45965700861125847,0.0,1.0,1.0,23.0,0.0,1.0,0.0,9.0,0.0,0.0,498.72,1.0,1.0,96.55,24.0,1.0,20.78,0.0,2263.45,4686-UXDML,,0
372,2.0,0.0,1331.58,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.1022190103435863,457.38,1.0,0.0,78.5,11.0,1.0,41.58,0.0,874.2,4568-TTZRT,3.0,0
373,2.0,1.0,9708.69,1.0,1.0,0.0,1.0,2.0,1.0,1.518153592252433,1.1139174517383863,1.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,1942.9077284907012,1.0,0.0,141.4042927625655,72.0,1.5273933093027883,26.87,1.0,7774.05,7054-LGEQW,,0
374,1.0,1.0,1409.65,1.0,0.0,0.11800955626978406,0.0,1.0,1.0,0.0,1.0,1.0,13.0,0.0,1.0,1.0,0.6672535340384443,0.09605602242977225,20.0,445.8,1.0,1.0,79.2,12.0,1.0,37.15,0.0,945.7974084153642,1699-UOTXU,4.0,0
375,2.0,0.0,1494.63,0.0,1.0,0.0,1.0,0.2625109300126769,1.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,135.18,0.0,0.0,73.55,18.0,1.0,7.51,0.0,1359.45,4054-CUMIA,3.0,0
376,2.0,1.0,5861.67,1.0,1.0,0.3094769037924192,1.0,2.0,1.0,0.0,1.0,1.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,213.72000000000003,1.0,1.0,109.1,52.0,1.0,4.9495235755296685,1.0,5647.95,7028-DVOIQ,,0
377,2.0,0.8922365037409881,6561.4,0.0,1.0,1.0,0.0,2.0,1.2290199979962368,1.0,1.0,1.0,23.0,2.215913133359082,0.0,0.0,4.0,0.0,0.0,482.4,0.8991144603853413,1.0,94.65,67.0,1.0,7.2,1.0,6079.0,1755-RMCXH,,0
378,2.0,0.7779626666881635,7154.33,0.7305557011995059,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,3.260291700265237,0.5968199998106638,90.0,1442.48,1.0,1.0,106.5,52.0,1.0,27.74,1.0,5621.85,2239-JALAW,5.0,0
379,2.0,1.0,4277.882932534313,0.544937728160436,1.0,0.0,0.5225804956818829,2.0,1.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,391.17,1.0,0.0,99.75,39.0,0.5833514409645547,10.03,1.0,4036.0,2208-UGTGR,,0
380,2.0,0.0,7064.68,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1381.08,0.795910638874307,1.0,84.65,68.0,1.0,20.31,0.7953245634266781,5683.6,2097-YVPKN,3.0,0
381,2.0,1.0,7585.08,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.7463895601114268,0.0,0.0,8.0,0.0,12.752259359648829,1804.38,1.0,1.0,98.9,58.0,1.0,34.08520061794908,1.0,5780.7,0970-QXPXW,3.0,0
382,1.0,0.0,1314.58,0.0,0.0,0.0,1.0,2.0,0.1461713773181548,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,120.0,518.7416797058721,0.0,0.0,60.25,11.0,1.0,48.33,1.0,662.95,8486-AYEQH,,0
383,0.31960220679224755,1.0,1765.95,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.25,34.0,0.0,0.0,0.0,1580.6106075713785,5227-JSCFE,3.0,0
384,2.0,1.0,1547.76,0.0,1.0,0.0,0.17493749172373724,2.0,1.0,0.0,1.0,1.0,30.0,0.0,0.17056925602001646,0.13500750048891375,0.6905491615555597,0.0,0.0,201.46,1.0,1.0,95.8,14.0,1.0,14.39,1.0,1346.3,8809-XKHMD,3.0,0
385,2.0,0.0,2868.67,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,441.32,0.0,1.0,71.55,34.0,1.0,12.98,0.0,2427.35,2150-UWTFY,3.0,0
386,2.0,1.0,416.25545104425447,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.5578894822756683,0.0,0.0,0.0,10.0,0.0,0.0,371.83,1.0,1.0,94.95,19.0,1.0,19.57,1.0,104.51937221621006,0323-XWWTN,,0
387,3.0,0.0,3476.49,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.49,0.0,0.0,24.85,71.0,1.0,29.18681985197178,1.0,1901.0,3070-DVEYC,5.0,0
388,2.0,0.07641248578095618,899.24,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,8.0,0.0,0.0,293.79,1.0,1.0,11.727772821070644,7.0,1.0,41.97,0.0,605.45,7010-ZMVBF,4.0,0
389,0.0,0.0,3893.15,0.0,1.0,0.28094627196402133,0.0,2.0,1.0,0.6153757038494525,0.4434018474838899,1.0,16.656752574899087,0.0,1.0,0.30854041589584685,0.0,1.0,0.0,830.7,1.0,0.0,70.05,45.0,1.0,18.46,1.0,3062.45,0862-PRCBS,3.0,0
