,Customer ID,Count_x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Count_y,Country,State,City,Zip Code,Latitude,Longitude,ID,Population,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Category
1321,9919-KNPOO,1.0,0.0,1.1358286605817352,0.0,0.002454252424083845,1.0,0.0,0.0,1.0,0.0,0.0,833.0,91748.0,33.976753,-117.89736699999999,263.0,46342.0,1.0,1.0,1.0,1.0,45.0,0.0,1.0,42.04,0.0,1.0,0.0,26.0,0.0,1.0,0.0,0.216535104670288,0.0,0.0,0.0,0.4040115027159818,1.0,1.0,1.0,54.15,2319.8,0.0,0.0,1891.8,4211.6,2.0,3
1322,1042-HFUCW,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,21.52,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.009518190208279436,0.0,0.0,0.012192151427729487,0.0,0.0,0.0,69.7,69.7,0.03323425687042848,0.0,21.52,91.22,2.0,3
1323,8637-XJIVR,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,698.0,91764.0,34.074087,-117.60561799999999,272.0,49474.0,1.0,1.0,0.0,0.0,6.0,5.0,1.0,47.92,0.09257619659996492,1.0,2.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,11.151936271967903,573.3,0.0,0.0,287.52,860.8199999999998,1.0,1
1324,9780-FKVVF,1.0,0.0,55.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1054.0,91792.0,34.024405,-117.89872199999999,287.0,31622.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,14.51,0.0,1.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.05276954166331232,0.0,0.0,0.0,0.0,1.0,55.9,365.35,0.0,30.0,46.290686265464615,396.0462259738034,,3
1325,0816-TSPHQ,1.0074642118723145,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4.426972865106723,32.827184,-0.005653693554294463,0.037249239450975566,1.0824812087640638,1.0,1.0,0.0,0.0,1.0,5.0,0.015141878672809205,0.6059831355021472,0.007837621278152167,1.0,0.0,9.0,0.0,0.00504458506835199,0.004607259168753987,0.0,0.0,0.0,0.00445683258761276,1.0,0.0,0.0,1.0,43.95,43.95,0.0,0.0,34.48,73.43894755296539,3.0,3
1326,8380-MQINP,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,5.0,1.0,11.06,0.006383288811136409,1.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,45.1,45.1,0.0,0.0,11.06,56.16,3.0,5
1327,4291-YZODP,1.0,0.4419234202811559,47.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,942.0,91977.0,32.726627,-116.99460800000001,312.0,56100.0,1.0,1.0,1.0,1.764935595123827,33.0,0.0,1.0,15.66,0.0,0.6881057917763183,2.0,24.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7203654899370322,1.0,0.0,103.75,3361.05,0.0,100.0,516.78,3977.83,1.0,3
1328,2696-ECXKC,1.0,1.0,1.1702080173318015,0.0,0.0036737634598957448,0.0,0.015133455107518665,0.0,1.0,0.0,0.0,157.0,92008.0,33.148115999999995,-117.30604299999999,318.0,35582.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,22.03,0.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012131909948164404,0.0,1.0,0.0,69.35,69.35,0.0,0.0,22.03,91.38,2.0,3
1329,6108-OQZDQ,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,301.0,80.20406590908878,33.054579,-117.25665,0.6707662727319327,20.023299760700507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3
1330,4282-MSACW,0.49886815317022787,1.0,27.0,0.049173805102428976,0.0,0.23856009949439264,0.1026897140123853,0.0,1.0,0.0,0.0,304.0,92027.0,33.141265000000004,-116.967221,327.0,48690.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,46.21,0.0,1.0,2.0,58.0,0.0,0.0,0.0,0.006787434250428743,0.0,0.0,1.0,1.0,0.0,0.011994924275090843,0.0,69.6,69.6,0.04504386758548972,0.0,46.21,115.81,1.0,1
1331,4061-UKJWL,1.0,1.0,34.0,0.0,0.16065457304424402,1.0,0.0,0.3040221000876486,,,,,,,,,,1.0,1.0,1.0,1.0,70.0,1.0,1.0,29.59,1.0,1.0,2.0,3.0,0.0,1.0,0.8404563933390827,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,123.64836393932583,6536.5823045503985,0.0,20.0,2071.3,8950.8,2.0,1
1332,3841-NFECX,1.0,0.0,55.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,849.0,92103.0,32.747484,-117.166877,355.0,30202.0,1.0,1.0,1.0,1.0,24.0,0.0,1.0,8.106855318249258,1.0,1.0,2.0,9.49268212915019,0.0,0.0,0.0,0.0,0.0,0.0,0.21540847728823573,1.0,0.0,1.0,1.0,75.4,1747.85,0.0,0.0,425.52,2173.37,,3
1333,2307-FYNNL,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,849.0,92111.0,34.23198939697123,-117.16905200000001,363.0,46828.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,19.85,0.0,0.0,3.0,0.0,0.0020453625429128026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.5,20.5,0.0,0.0,19.85,37.81114484350785,2.0,3
1334,5681-LLOEI,1.167969203236263,0.0,63.0,0.0,0.0,1.0,0.0,0.5063326064681007,1.0,0.0,0.0,849.0,92130.0,34.69925530841218,-115.53065578771803,380.0,28201.0,1.0,1.0,1.0,1.0,30.0,0.0,1.0,7.01,1.0,0.5670223554104159,2.0,24.0,0.0,0.36830545881632876,0.0,1.0,1.0,0.0,0.0,1.0,0.520487658964525,1.0,1.0,94.1,2804.45,0.0,0.0,210.3,3014.75,3.0,1
1335,9950-MTGYX,1.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,65.0,92223.0,33.946982,-116.977672,390.0,17721.0,1.0,1.0,1.0,1.0,41.0,0.0,1.0,32.02,0.0,1.0,1.0,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.31259808256621585,1.0,1.0,1.0,0.0,66.5,2728.6,0.0,0.0,1312.8200000000004,4041.42,3.0,5
1336,9026-RNUJS,1.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,2.554250510540479,0.0,1.0,2.577756125286163,0.027250644882522674,1.0,0.0,16.0,0.0,1.0,0.01238710538414326,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,49.9,130.1,0.0,0.0,139.71,269.81,3.0,5
1337,1910-FMXJM,1.0,0.4759259713214111,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,92241.0,33.832799,-116.250973,400.0,5529.0,1.0,1.0,0.58453460802198,0.0,40.0,0.0,1.0,37.69,1.0,1.0,2.0,15.0,0.0,0.5145275867908476,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,104.5,4036.85,0.0,0.0,1373.2452860753922,5544.45,1.0,1
1338,2690-DVRVK,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.3715014690419963,1.0,0.0,0.0,409.0,92249.0,32.730583,-115.50108300000001,403.0,3535.0,1.0,1.0,0.0,0.0,23.0,4.0,1.0,18.7,1.0,1.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4270977903315546,1.0,0.0,81.0,1917.1,0.0,0.0,430.1,2242.4450121959862,,1
1339,2082-OJVTK,1.0,0.0,28.0,1.0,0.0,0.2483136253569381,0.0,0.0,1.0,0.0,0.0,0.03935019335460067,6.381193378551366,32.858595,-115.662709,0.05724589074290859,1.2019111452636528,1.0,1.0,0.0,0.0,3.0772684561987034,0.0,1.0,18.03,0.0,1.0,0.09471672395026676,59.0,1.0,1.0,0.0,1.0,0.0,0.0,0.03332496453521523,1.0,0.0,1.0,1.0,4.975123223363987,272.15,0.0,0.0,72.12,344.27,1.0,1
1340,2775-SEFEE,1.0,1.0,44.0,0.0,0.0,0.3874696467925232,0.1655910633706111,0.0,1.0,0.0,0.0,719.0,92264.0,33.745746000000004,-116.514215,415.0,18884.0,1.0,1.0,0.0,0.0,12.0,4.0,1.0,9.6,0.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,59.8,600.4426616022633,0.0,0.0,217.72969582267473,843.0,3.0,1
1341,6923-EFPNL,1.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,550.0,90001.0,33.973616,-118.24902,1.0,54492.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5065029528710095,29.85,0.0,0.0,0.0,29.85,3.0,0
1342,8779-YIQQA,1.0,0.4295929280097228,46.0,0.08057298982741512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550.0,90002.0,33.949255,-118.246978,2.0,44586.0,1.0,1.0,0.0,0.0,34.0,0.0,1.0,17.09,0.0,1.0,1.0,10.344615831463754,1.0,0.0,0.24260127816153593,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,56.95,1889.5,0.8877738517767293,0.0,552.7211544432765,2470.56,3.0,0
1343,9412-ARGBX,1.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550.0,90004.0,34.076259,-118.31071499999999,4.0,67852.0,1.0,1.0,0.17392030338127284,0.7705051475381617,45.0,0.0,0.0,0.0,0.0,0.3683690577577427,1.0,10.0,1.0,0.0,1.0,1.0,0.0,0.27782965993953895,0.0,1.0,1.0,0.0,0.0,42.3,1840.75,0.0,0.0,0.0,1798.5561852622,3.0,0
1344,7537-RBWEA,1.0,0.42935151847735514,42.0,0.0,0.18130484704286784,0.0,1.0,3.0,1.0,0.0,0.0,550.0,90007.0,34.027337,-118.28515,7.0,45025.0,1.0,1.0,0.2649575287859017,0.0,22.0,4.0,1.0,11.408775023203486,1.0,1.0,2.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22949437688920357,1.0,0.0,1.0,0.1885703943078082,89.1,1949.4,0.9094084868418693,0.0,649.88,2462.481368869425,4.0,0
1345,6840-RESVB,0.8825602628518063,0.4492197569163609,48.0,0.0849732452126279,0.0,0.41807768738667783,0.0,0.0,1.0,0.0,0.0,550.0,90011.0,34.007090000000005,-115.88441244821492,10.0,101215.0,1.0,1.0,0.0,0.0,62.0,2.0,1.0,7.96,0.0,1.0,1.0,8.0,1.0,0.4535019523296605,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56.15,3487.95,0.0,0.0,493.52,3981.47,,0
1346,3604-WLABM,1.0,1.0,2.1009504848573592,0.0,0.0,1.0,0.09852955507766858,2.0,1.0,0.0,0.0,550.0,90012.0,33.82420396064863,-118.23872800000001,11.0,30596.0,1.0,1.0,1.0,1.0,13.0,0.19600282701028524,1.0,29.68,0.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,49.95,587.45,0.0,150.0,385.84,1123.29,3.0,0
1347,8277-RVRSV,1.0,1.0,39.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,550.0,90014.0,34.043144,-118.251977,13.0,3524.0,1.0,1.0,1.0,7.0,52.11569046675851,2.0,1.0,5.69,1.0,1.0,1.1843656720902482,10.0,0.0,0.0,0.7833285758950819,0.0,1.0,0.8460825860020488,1.0,0.9824244450777789,1.0,0.0,1.0,100.35,5681.1,0.0,11.182054892758034,330.0200000000001,6011.120000000001,3.0,0
1348,2263-SFSQZ,1.0,1.0,27.0,1.0,0.0,0.24397873349301039,0.1100335985931529,0.0,1.0,0.0,0.0,550.0,90016.0,34.028331,-118.35433799999998,15.0,46984.0,1.0,1.0,0.2936576494569461,1.2951698677663444,25.0,0.0,1.0,10.4,0.0,1.0,2.0,14.455503851075125,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,46.82383713380212,2686.05,0.0,5.3842517962233485,260.0,2946.05,3.0,0
1349,1298-PHBTI,1.0,0.0,57.0,0.0,0.27804963875576527,0.0,0.0,0.0,1.0,0.0,0.0,550.0,90018.0,33.417996814541006,-118.31723600000001,17.0,47143.0,1.0,1.0,0.25700681467773195,0.0,52.0,2.0,1.0,22.55,0.2200495834374239,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23553205110216133,20.65,1022.95,0.0,0.0,1172.6,2195.55,,0
1350,5177-RVZNU,1.0,0.0,1.2073075126208839,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,550.0,141.28594422403694,34.046174,-118.44633300000001,1.1784073037664151,35.59558897176006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1351,0432-CAJZV,1.0,1.0,1.7019801209050471,0.0,0.0,1.0,1.0,0.10949231313401195,1.0,0.0,0.0,550.0,90026.0,34.078990999999995,-118.26380400000001,25.0,73686.0,1.0,1.0,0.31277604774092005,3.0,49.0,2.0,1.0,5.29,0.0,1.0,0.0,30.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5459341117399058,0.3867977166943918,1.0,59.6,2970.3,1.0657530708012233,5.827326702055968,259.21,3123.912272841346,3.0,0
1352,1705-GUHPV,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550.0,141.2795507143239,34.127194,-118.295647,1.1783504165913141,35.59433741597501,1.0,1.0,0.0,0.0,19.113081585102535,0.35071954316574416,1.0,19.41,0.0,1.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42711768627019914,1.0,0.16687214768503988,55.3,1530.6,0.0,0.0,582.3,2112.9,4.0,0
1353,1395-WSWXR,0.6665714690654466,1.0,36.0,0.0,0.1729204279462425,1.0,0.0,0.0,1.0,0.0,0.0,550.0,141.2743967656389,34.085807,-118.206617,1.1783041145577164,35.593373295066435,1.0,1.0,1.0,0.4947841326634729,72.0,0.0,1.0,10.92,1.0,1.0,0.5259946387838055,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,90.25,198.7534322082151,0.0,0.0,786.24,856.8467369389037,3.0,0
1354,8393-DLHGA,1.0,0.0,46.0,0.08295342755764774,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,1.0,5.0,27.0,0.0,1.0,40.21,0.0,1.0,1.0,13.0,0.19132281196891657,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,66.15,1874.45,0.0,0.0,1085.67,2960.12,,0
1355,3957-SQXML,1.0,0.0,60.0,0.0,0.0,1.0,0.0,0.48138428624283874,,,,,,,,,,1.0,1.0,1.0,4.0756382992404,72.0,0.0,1.3925184908518686,23.66,1.0,1.0,2.0,26.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,99.9,7251.7,3.1791556147589786,0.0,1703.52,8955.22,4.0,0
1356,2927-CVULT,1.0,0.18001067402255522,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,532.7345476691803,90040.0,33.994524,-118.149953,38.0,9805.0,1.0,1.0,0.0,0.0,46.0,2.0,1.0,42.44,0.0,1.0,2.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1306313280369975,1.0,1.0,74.8,3548.3,0.0,0.0,1660.8968505664632,5500.54,3.0,0
1357,6333-YDVLT,1.0,0.0,52.0,0.09152093305929968,0.0,0.4515992161308179,0.0,0.0,1.0,0.0,0.0,550.0,90044.0,33.952714,-118.292061,42.0,87383.0,1.0,1.0,1.0,8.0,70.0,0.0,1.2262286060100016,29.38,1.0,1.0,1.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,93.44309389609857,4872.35,0.0,80.0,2056.6,7008.950000000002,,0
1358,0899-WZRSD,1.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,550.0,90045.0,33.954017,-118.402447,43.0,39334.0,1.0,1.0,1.0,8.0,17.0,4.0,1.0,8.74,0.0,0.0,3.0,0.0,0.0,0.05151144008999008,0.0,0.0423882704146601,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.75,418.25,0.0,0.0,148.58,536.482636655427,,0
1359,7339-POGZN,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550.0,90046.0,33.36230678421832,-113.82358059962588,44.0,49839.0,1.0,1.0,0.577053182794916,0.0,63.0,2.0,1.0,12.82,0.6492057621386919,1.0,1.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,79.85,4861.45,0.0,0.0,807.66,5669.11,,0
1360,1541-ETJZO,1.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,550.0,90047.0,33.430149477074416,-118.30844099999999,45.0,47107.0,1.0,1.0,1.0,1.0,13.0,4.0,1.0,11.79,0.1302621930485336,1.0,1.0,29.0,1.0,0.12733392041115188,0.0,1.0,1.0,0.0,0.12403747702601477,0.16988270910335881,0.0,1.0,0.0,17.401034261378296,981.45,0.0,0.0,153.26999999999995,1134.72,,0
1361,9828-QHFBK,0.8975590251226073,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550.0,90048.0,34.05686343582375,-118.37267,46.0,21739.0,1.0,1.0,0.0,0.0,49.0,2.0,1.0,27.2,1.0,0.7960579557018685,2.0,21.337475443653727,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,84.5,3906.7,0.0,0.0,1332.8,5239.5,,0
1362,7337-CINUD,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550.0,90049.0,34.091829,-118.491244,47.0,33523.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,40.75,0.0,1.0,0.06821346576696259,71.0,0.0,1.0,0.009804304879117147,0.0,0.0,0.0,0.0,1.0,0.03902476010208105,0.0,1.0,49.25,97.0,0.0,0.25181938734443404,81.5,166.67053594885093,5.0,0
1363,7148-XZPHA,1.0,1.0,1.2393831971624465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550.0,90057.0,33.510620394451045,-118.27793899999999,49.0,44004.0,1.0,1.0,0.0,0.0,51.75505593341797,0.9435688596673543,1.0,29.16,1.0,1.0,0.0,23.061280332418473,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,79.06153861124474,4217.8,0.0,0.0,1516.32,5734.12,4.0,0
1364,3570-YUEKJ,1.0,0.0,64.0,0.0,0.0,0.5543100318664768,0.0,0.0,1.0,0.0,0.0,550.0,90058.0,34.001616999999996,-118.222274,50.0,3642.0,1.0,1.0,1.0,3.4177530323809924,69.0,0.0,1.3591630690816574,51.387679595403405,0.7409480116035219,1.0,0.0,23.734368525493892,1.0,0.0,1.0,1.0,0.0,0.0,0.46295096107445827,0.0,2.0,0.7250170412489586,1.0,64.15,4254.1,0.0,40.0,2751.7200000000007,7045.8200000000015,,0
1365,4616-EWBNJ,1.0,0.0,40.0,0.0,0.0,0.0,0.14377379458514228,0.0,1.0,0.0,0.0,1056.0,90069.0,34.093781,-118.38106100000002,60.0,20408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0
1366,5868-CZJDR,1.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,77.0,90210.0,34.12657424856063,-118.41433799999999,64.0,21397.0,1.0,1.0,1.0,2.0,18.0,4.0,1.0,44.97,0.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.11924319373662359,0.10764209040831677,1.0,1.0,1.0,1.0,54.4,957.1,0.6650792315391281,0.0,653.490668244682,1766.56,5.0,0
1367,6169-PPETC,1.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,235.0,90230.0,33.993990999999994,-118.39703999999999,70.0,31963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1368,4855-SNKMY,1.0,0.0,24.0,1.0,0.0,1.0,0.0,0.23217856125414135,1.0,0.0,0.0,266.0,90240.0,33.956228,-118.120993,72.0,24908.0,1.0,1.0,1.0,3.0,52.0,2.0,1.0,5.65,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889890719652629,1.0,1.0,0.0,20.4,1090.65,0.0,0.0,293.8,1384.45,3.0,0
1369,2408-PSJVE,1.0,1.0,40.0,0.0,0.0,1.0,0.0,0.3486487584781362,1.0,0.0,0.0,266.0,90242.0,33.921793,-118.140588,74.0,42459.0,1.0,1.0,1.0,4.0,62.0,2.0,1.0,48.73,1.0,0.0,2.2737858292008952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1559776411109206,1.0,0.0,24.25,1424.6,0.0,0.0,3021.26,4445.86,5.0,0
1370,8944-AILEF,1.0,0.0,50.0,0.0,0.0,0.0,0.19165880203041835,0.3884836636475912,1.0,0.0,0.0,357.0,93.46714166383069,0.036049244402323544,-118.284077,0.7805518496445342,23.44914250330327,1.0,1.0,0.0,1.239620190781123,46.0,2.0,1.0,2.03,0.0,1.0,0.0,14.161999257743616,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,55.65,2688.85,0.0,5.231549316644538,255.47376507796432,2782.23,5.0,0
1371,2122-YWVYA,1.0,0.0,23.0,1.0,0.09944414659926933,1.0,1.0,1.0,1.0,0.0,0.0,515.0,90260.0,33.88856,-118.35181299999999,82.0,33300.0,1.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.067726735174445,1.0,0.0,3.0269786338727487,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,50.55,565.35,0.0,0.0,0.0,565.35,3.0,0
1372,1376-HHBDV,1.0,0.29332967833155255,31.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0
1373,2311-QYMUQ,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,574.0,90266.0,33.889632,-118.39737,86.0,33758.0,1.0,1.0,0.0,0.0,9.0,5.0,1.0,4.81,1.0,1.0,2.0,69.0,0.0,1.0,0.1272741822750435,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.05169378078876178,99.3,918.75,0.0,0.0,43.29,962.04,3.0,0
1374,1173-NOEYG,1.0,0.44174678276809703,47.0,0.0,0.22684142126203663,1.0,0.0,0.0,1.0,0.0,0.0,795.0,90275.0,33.753146,-113.75891110947664,90.0,41263.0,1.0,1.0,0.09715566881639334,4.0,29.0,3.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.13401709308827775,0.14169760857746988,0.0,0.15221445408204365,0.15316762710358717,0.0,1.0,0.0,0.0,1.0,33.75,1009.25,0.0,0.0,0.0,1009.25,3.0,0
1375,7306-YDSOI,1.0,1.0,1.173513805526755,0.0,0.0,0.018285839145911253,0.0,0.0,1.0,0.0,0.0,937.0,90280.0,33.944624,-118.19261499999999,93.0,96267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1376,4310-KEDTB,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04039254737846333,6.550269123869428,34.115192,-118.61017,0.058764281600313106,1.2335948401710066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0
1377,6418-PIQSP,1.0,1.0,52.0,0.0,0.0,0.0,0.18913736040004267,0.0,1.0,0.0,0.0,1030.0,90291.0,33.991782,-118.479229,95.0,31021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0
1378,3214-IYUUQ,1.0,1.0,1.5330027175417198,0.0,0.0035478509944648936,1.0,0.0262729919947868,0.0,1.0,0.0,0.0,766.0,194.2051697216399,33.947305,-118.43984099999999,1.6181627871191209,49.091635830860746,1.0,1.0,1.0,1.0,71.0,0.7106137839214732,1.0,4.85,1.0,1.0,1.0,26.0,1.0,1.0,0.6518566417338146,1.0,0.0,0.0,0.0,0.821313734017059,1.0,0.6245981641431131,1.0,82.20642717508247,4748.7,0.0,0.0,344.35,5093.05,4.0,0
1379,6161-UUUTA,1.0,1.0,19.0,1.0,0.0,0.0,0.08023526415955858,0.0,1.0,0.0,0.0,564.4242248636966,90304.0,33.936827,-118.359824,101.0,28680.0,1.0,1.0,0.0,0.0,1.0,5.0,0.015156085964863465,41.1,0.0,0.0,3.0,0.0,0.0021803153804601178,0.0,0.0,0.00132039398076704,0.0,0.0,0.0,0.0,0.0,0.005322436086175705,0.007566871823074412,20.2,20.2,0.0,0.0,41.1,61.3,,0
1380,7892-QVYKW,1.0,0.0,38.0,0.0,0.0,1.0,1.0,0.3602453985695398,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,5.0,0.007432901213317227,16.44,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.45,19.45,0.0,0.0,16.44,35.89,3.0,0
1381,0078-XZMHT,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,886.0,90401.0,34.601285294135685,-118.49323100000001,103.0,5221.0,1.0,1.0,0.0,0.0,38.0,3.0,1.0,3.95,1.0,0.7148755370961223,2.0,21.0,0.0,0.0,0.48386814343020834,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,95.0,3605.6,0.0,0.0,360.26340005738666,3755.7,5.0,0
1382,5846-QFDFI,1.0,1.0,38.0,0.0,0.1823111111127593,1.0,0.0,0.0,1.0,0.0,0.0,997.0,250.79530706648956,33.840399,-118.353714,2.0884207317048027,63.52414037267937,1.0,1.0,1.0,1.0,72.0,1.0,1.0,49.5,0.0,0.0,3.0,8.458045907614151,0.0,0.11217373822400636,0.0,0.0,0.0,0.0,0.05035555352987661,0.0,2.0,0.0,1.0,19.4,1363.25,0.0,0.0,3564.0,4927.25,5.0,0
1383,8587-XYZSF,1.0,0.0094809759870341,0.7773760967038883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04028132604394986,6.5322090132696236,33.807882,-118.34795700000001,0.0586013718103667,1.230283144732371,1.0,1.0,0.0,0.0,52.0,0.0,1.0,33.84,0.0,1.0,1.699150226257145,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,57.95,3042.25,1.8302327076490228,0.0,1759.6800000000005,4801.93,3.0,0
