,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Category
394,7278-CKDNC,1.0,1.0,25.0,,0.0,,0.0,0.0,0.0,0.0,804.0,92373.0,34.003243,-117.13828600000001,31230.0,0.0,0.0,,1.0,0.0,1.0,47.22,0.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,55.0,55.0,0.0,,47.22,102.22,,1
395,0567-GGCAC,1.0,,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,92506.0,33.930931,-117.36178799999999,42425.0,0.0,0.0,0.0,22.0,,,0.0,0.0,1.0,1.0,,0.0,,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,43.75,903.6,0.0,0.0,0.0,903.6,3.0,2
396,9661-MHUMO,1.0,1.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,423.0,92548.0,33.761894,-117.12086799999999,4283.0,0.0,1.0,4.0,2.0,0.0,,18.79,0.0,,2.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,94.2,167.5,0.0,0.0,37.58,205.08,2.0,5
397,9479-HYNYL,1.0,0.0,47.0,0.0,,0.0,0.0,,0.0,0.0,,92586.0,33.707483,-117.200006,18161.0,0.0,0.0,0.0,23.0,4.0,1.0,27.61,1.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.6,1758.6,0.0,0.0,635.03,2393.63,1.0,2
398,0516-VRYBW,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,448.0,92612.0,33.643095,,41062.0,0.0,0.0,0.0,1.0,,1.0,30.52,1.0,1.0,2.0,30.0,0.0,0.0,0.0,,0.0,1.0,1.0,,0.0,1.0,0.0,,85.0,0.0,0.0,30.52,115.52,3.0,5
399,8414-MYSHR,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,92630.0,33.644849,-117.68425400000001,59176.0,0.0,0.0,0.0,,4.0,,5.92,1.0,,2.0,11.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,86.05,834.1,,0.0,59.2,,3.0,5
400,4751-ERMAN,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,92661.0,33.601309,,4242.0,0.0,0.0,0.0,32.0,3.0,,1.49,1.0,1.0,2.0,21.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,80.35,2596.15,,0.0,47.68,2643.83,,1
401,8263-QMNTJ,1.0,0.0,44.0,0.0,0.0,,,0.0,0.0,0.0,878.0,92701.0,33.748478000000006,-117.85891799999999,58157.0,0.0,0.0,0.0,,3.0,1.0,10.49,1.0,1.0,2.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,0.0,,0.0,,3527.6,,,367.15,3894.75,,1
402,4255-DDUOU,1.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,878.0,,33.714828999999995,-117.872941,,0.0,1.0,2.0,56.0,0.0,1.0,26.15,1.0,1.0,,7.0,0.0,1.0,,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,100.3,5614.45,0.0,100.0,1464.4,7178.8499999999985,2.0,1
403,3655-SNQYZ,1.0,,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,879.0,93110.0,34.437945,-119.77191,15757.0,0.0,1.0,7.0,65.0,0.0,1.0,34.14,1.0,1.0,2.0,26.0,0.0,1.0,1.0,,1.0,,1.0,,,,0.0,,6985.65,,0.0,2219.1,9204.75,1.0,1
404,1644-IRKSF,1.0,,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,93202.0,,,2872.0,0.0,,1.0,10.0,4.0,,,1.0,1.0,2.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,85.25,855.3,0.0,100.0,20.2,975.5,3.0,1
405,0363-SVHYR,1.0,0.0,57.0,0.0,,1.0,0.0,0.0,0.0,0.0,50.0,,35.916942999999996,-120.129921,,0.0,1.0,,43.0,0.0,1.0,37.25,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,56.15,,0.0,0.0,1601.75,4101.05,2.0,5
406,5248-YGIJN,1.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,93210.0,36.186867,-120.38779299999999,18036.0,0.0,0.0,0.0,1.0,5.0,1.0,5.55,0.0,,1.0,13.0,0.0,,,,0.0,0.0,0.0,1.0,,,2.0,45.7,45.7,0.0,0.0,5.55,51.25,3.0,1
407,3154-CFSZG,1.0,0.0,47.0,,0.0,0.0,0.0,0.0,0.0,0.0,528.0,,36.205465000000004,-119.085807,,0.0,0.0,0.0,4.0,0.0,1.0,45.4,0.0,1.0,1.0,27.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,2.0,45.65,191.05,0.0,0.0,,372.65,,1
408,5473-KHBPS,1.0,1.0,48.0,,0.0,1.0,0.0,0.0,0.0,0.0,904.0,93263.0,35.490705,,15177.0,0.0,1.0,1.0,1.0,5.0,1.0,35.71,0.0,1.0,0.0,3.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,80.0,80.0,,0.0,35.71,115.71,1.0,1
409,4554-YGZIH,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,,32.961064,-117.13491699999999,,0.0,1.0,1.0,,0.0,1.0,4.14,1.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,85.95,381.3,0.0,0.0,16.56,,,1
410,7833-PKIHD,1.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,92129.0,32.961064,-117.13491699999999,47224.0,0.0,0.0,0.0,45.0,0.0,1.0,4.48,1.0,1.0,0.0,51.0,0.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,87.25,3941.7,,0.0,201.6,,1.0,1
411,5915-ANOEI,1.0,,51.0,0.0,,0.0,0.0,0.0,0.0,0.0,849.0,92129.0,32.961064,-117.13491699999999,47224.0,0.0,0.0,0.0,10.0,,1.0,27.57,1.0,1.0,,,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,98.55,1008.55,0.0,0.0,275.7,1284.25,1.0,1
412,5295-PCJOO,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,93553.0,34.445239,-117.89486799999999,1613.0,0.0,,0.0,1.0,0.0,1.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,,19.9,0.0,,49.51,69.41,2.0,3
413,1154-HYWWO,1.0,1.0,63.0,0.0,0.0,0.0,,0.0,0.0,0.0,720.0,93591.0,34.598221,-117.79593,6787.0,0.0,,0.0,2.0,0.0,,25.49,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.35,89.5,,0.0,,140.48,,1
414,3372-KWFBM,1.0,1.0,58.0,0.0,0.0,,0.0,0.0,0.0,0.0,326.0,93624.0,36.397745,,1852.0,0.0,0.0,0.0,62.0,2.0,1.0,22.64,1.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,96.75,6125.4,0.0,0.0,1403.68,7529.08,,3
415,6384-VMJHP,1.0,1.0,54.0,0.0,0.0,1.0,,0.0,0.0,0.0,568.0,93637.0,,-120.194274,28434.0,0.0,1.0,,,2.0,1.0,22.56,1.0,1.0,,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,,101.3,4113.1,,,902.4,5015.5,1.0,1
416,8496-DMZUK,1.0,1.0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0,568.0,93638.0,37.004068,-119.930027,49247.0,0.0,0.0,0.0,1.0,5.0,1.0,49.43,0.0,1.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,69.55,69.55,0.0,0.0,49.43,118.98,2.0,3
417,0975-VOOVL,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,93641.0,,-119.024051,571.0,0.0,0.0,,70.0,1.0,,,,1.0,2.0,42.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,104.0,7250.15,0.0,0.0,853.3,8103.45,1.0,3
418,3027-ZTDHO,1.0,,24.0,1.0,,1.0,,0.0,0.0,0.0,349.0,93650.0,36.841654999999996,-119.79711299999998,3258.0,0.0,1.0,1.0,21.0,,1.0,36.26,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,111.2,2317.1,0.0,120.0,761.4599999999998,3198.56,3.0,3
419,4431-EDMIQ,1.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,935.0,93665.0,36.959731,,343.0,0.0,1.0,1.0,60.0,,1.0,33.25,,1.0,2.0,52.0,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,90.95,5453.4,0.0,0.0,1995.0,7448.4,3.0,5
420,7743-EXURX,1.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,993.0,93667.0,,-119.34826699999999,2633.0,0.0,1.0,,50.0,2.0,1.0,29.43,1.0,,2.0,14.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,108.55,5610.7,0.0,,1471.5,7082.2,2.0,5
421,8663-UPDGF,1.0,1.0,58.0,0.0,0.0,0.0,0.0,,0.0,0.0,158.0,93923.0,36.460611,-121.852507,13121.0,0.0,0.0,0.0,1.0,5.0,1.0,1.28,0.0,1.0,,27.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,50.8,50.8,,0.0,1.28,52.08,1.0,1
422,3963-RYFNS,1.0,0.0,55.0,0.0,,,0.0,0.0,0.0,0.0,471.0,93930.0,36.220760999999996,,14477.0,0.0,,0.0,3.0,5.0,1.0,47.62,0.0,1.0,0.0,29.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,95.1,307.4,0.0,,,450.26,,1
423,2674-MIAHT,1.0,1.0,53.0,0.0,0.0,0.0,0.0,,0.0,0.0,541.0,94021.0,37.266388,-122.26308,148.0,0.0,0.0,0.0,10.0,0.0,1.0,18.03,0.0,1.0,2.0,6.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,110.1,,0.0,0.0,180.3,1223.6,1.0,1
424,7941-RCJOW,1.0,1.0,21.0,1.0,0.0,1.0,0.0,,0.0,0.0,213.0,94520.0,38.013825,-122.039144,36186.0,0.0,1.0,1.0,1.0,0.0,,32.08,0.0,,1.0,73.0,,0.0,,0.0,0.0,,1.0,1.0,,0.0,1.0,44.7,44.7,,0.0,32.08,,3.0,5
425,5527-ACHSO,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,94541.0,37.674002,-122.076796,60274.0,0.0,0.0,0.0,7.0,0.0,1.0,9.14,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,112.3,0.0,0.0,63.98,,3.0,3
426,6400-BWQKW,1.0,1.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,37.792489,,,0.0,,1.0,18.0,0.0,1.0,2.86,0.0,1.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,57.45,990.85,15.73,0.0,51.48,1026.6,1.0,1
427,5351-QESIO,1.0,1.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,94706.0,37.890274,-122.29519199999999,15882.0,0.0,1.0,1.0,26.0,3.0,1.0,35.9,,1.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,83.75,2070.6,0.0,,933.4,,3.0,1
428,2868-MZAGQ,1.0,1.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,94923.0,38.377165000000005,,1785.0,0.0,1.0,1.0,32.0,0.0,1.0,5.99,0.0,,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,2347.9,19.67,,191.68,2519.91,2.0,5
429,6345-FZOQH,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,94931.0,38.326215000000005,-122.71874199999999,7936.0,0.0,0.0,0.0,1.0,5.0,1.0,6.08,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,19.65,19.65,0.0,0.0,6.08,25.73,3.0,1
430,7993-NQLJE,1.0,,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,94939.0,37.937082000000004,-122.53236899999999,6773.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.5,210.75,39.27,,0.0,171.48,2.0,1
431,8807-ARQET,1.0,0.0,26.0,1.0,0.0,0.0,,0.0,0.0,0.0,677.0,94945.0,38.135897,-122.56368300000001,16429.0,0.0,0.0,0.0,5.0,5.0,1.0,43.99,0.0,1.0,2.0,42.0,0.0,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,80.0,412.5,40.0,10.0,219.95,602.45,3.0,1
432,9063-ZGTUY,1.0,0.0,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,662.0,94946.0,38.065359,-122.665566,607.0,0.0,0.0,0.0,10.0,0.0,,45.69,0.0,1.0,2.0,18.0,,,,,,0.0,0.0,1.0,0.0,1.0,2.0,84.7,832.05,12.81,0.0,,1276.14,1.0,1
433,9133-AYJZG,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,95002.0,37.449537,-121.994813,2147.0,0.0,0.0,0.0,7.0,5.0,1.0,9.25,1.0,1.0,2.0,29.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,,1.0,0.0,98.05,713.0,0.0,0.0,64.75,,1.0,1
434,9643-YBLUR,1.0,1.0,63.0,0.0,0.0,,0.0,0.0,0.0,0.0,867.0,95046.0,37.084697,-121.606417,5671.0,0.0,1.0,1.0,25.0,0.0,,,0.0,1.0,,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,90.4,2178.6,0.0,,881.7500000000001,,3.0,1
435,0771-WLCLA,1.0,1.0,21.0,,0.0,1.0,0.0,0.0,0.0,0.0,882.0,95062.0,36.974575,-121.991149,36631.0,0.0,,1.0,,5.0,1.0,29.29,0.0,1.0,0.0,52.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,56.15,,0.0,0.0,87.87,256.02,1.0,1
436,6967-QIQRV,1.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,858.0,,37.350284,-121.852855,,0.0,0.0,,37.0,0.0,,37.49,1.0,1.0,2.0,29.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,1.0,1.0,78.95,,0.0,0.0,,4226.780000000002,3.0,1
437,2905-KFQUV,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,95129.0,,-122.000887,37570.0,0.0,0.0,0.0,7.0,5.0,1.0,21.58,0.0,,2.0,71.0,0.0,0.0,1.0,,,,1.0,0.0,0.0,,,74.65,544.55,0.0,10.0,,705.6099999999999,3.0,1
438,0743-HRVFF,1.0,1.0,41.0,0.0,,0.0,0.0,0.0,0.0,0.0,527.0,,38.047746000000004,-121.030499,,0.0,0.0,0.0,1.0,5.0,,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,31.35,31.35,0.0,80.0,0.0,111.35,2.0,3
439,0641-EVBOJ,1.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,95338.0,37.526790999999996,-119.99436999999999,10226.0,0.0,0.0,0.0,1.0,,1.0,1.84,1.0,1.0,2.0,76.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,,0.0,74.9,74.9,0.0,0.0,1.84,76.74000000000002,3.0,5
440,0259-GBZSH,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,95346.0,38.121601,-120.13391499999999,1278.0,0.0,0.0,0.0,1.0,5.0,,32.92,0.0,1.0,2.0,3.0,,0.0,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,80.25,,0.0,,32.92,113.17,2.0,5
441,7632-MNYOY,1.0,1.0,58.0,0.0,0.0,,0.0,0.0,0.0,0.0,618.0,95350.0,37.671806,,52872.0,0.0,1.0,1.0,17.0,4.0,,44.97,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,69.0,1149.65,0.0,0.0,764.49,1914.14,2.0,1
442,8559-WNQZS,1.0,,58.0,0.0,,0.0,0.0,0.0,0.0,0.0,618.0,95356.0,37.716186,-121.02583600000001,26055.0,0.0,0.0,0.0,19.0,4.0,1.0,20.41,1.0,1.0,2.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,86.0,1532.45,0.0,30.0,387.79,1950.24,,1
443,3571-RFHAR,1.0,,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,618.0,95357.0,37.670526,-120.877572,13343.0,0.0,1.0,1.0,3.0,5.0,1.0,48.38,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,80.3,250.05,0.0,0.0,145.14,395.19000000000005,1.0,1
444,6240-EURKS,1.0,1.0,47.0,0.0,0.0,1.0,,,0.0,0.0,837.0,95368.0,37.713152,,12466.0,0.0,1.0,1.0,1.0,0.0,1.0,14.9,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,45.85,45.85,0.0,0.0,14.9,60.75,2.0,5
445,8348-JLBUG,1.0,1.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1010.0,95382.0,37.529656,-120.85435700000001,24708.0,0.0,1.0,1.0,34.0,0.0,1.0,,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,78.3,,0.0,0.0,,3021.600000000001,3.0,5
446,0822-GAVAP,1.0,1.0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,167.0,95420.0,39.361283,-123.784599,333.0,0.0,0.0,0.0,1.0,,1.0,48.03,,1.0,0.0,73.0,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,45.05,,0.0,0.0,48.03,,1.0,1
447,6358-LYNGM,1.0,0.0,53.0,0.0,0.0,,0.0,,0.0,0.0,195.0,95422.0,38.965804,-122.63177900000001,13485.0,0.0,0.0,,,,,14.48,0.0,1.0,2.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.8,75.8,0.0,0.0,14.48,90.28,,1
448,4468-YDOVK,1.0,0.0,53.0,,0.0,0.0,0.0,,0.0,0.0,211.0,,39.239818,-123.565432,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,,18.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,1.0,,30.9,59.05,0.0,0.0,0.0,59.05,2.0,2
449,0979-MOZQI,1.0,,43.0,0.0,,,0.0,,0.0,0.0,393.0,,38.848082,-123.50608000000001,,0.0,1.0,1.0,59.0,2.0,1.0,22.71,1.0,,2.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,110.15,6448.05,0.0,0.0,1339.89,7787.94,1.0,2
450,2959-FENLU,1.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,817.0,95471.0,38.522328,-122.97932,298.0,0.0,1.0,1.0,8.0,0.0,1.0,5.34,0.0,1.0,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,75.0,632.95,0.0,0.0,,675.6700000000002,1.0,2
451,9617-INGJY,1.0,0.0,41.0,0.0,0.0,1.0,,0.0,0.0,0.0,1083.0,95493.0,39.222322999999996,-122.98548799999999,240.0,0.0,1.0,1.0,11.0,,1.0,,0.0,1.0,1.0,30.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,44.05,483.7,0.0,0.0,273.13,756.8299999999998,1.0,1
452,9773-PEQBZ,1.0,1.0,35.0,0.0,,0.0,0.0,0.0,0.0,0.0,922.0,95567.0,41.950683000000005,,2020.0,0.0,0.0,0.0,1.0,5.0,1.0,40.51,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,20.15,20.15,0.0,,,60.66,2.0,4
453,5849-ASHZJ,1.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,314.0,92028.0,33.362575,-117.299644,42239.0,0.0,1.0,1.0,14.0,0.0,1.0,29.18,1.0,1.0,2.0,19.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,1.0,0.0,87.25,,0.0,0.0,408.52,1667.12,,1
454,7203-OYKCT,1.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,95619.0,38.683605,-120.811852,4426.0,0.0,0.0,0.0,4.0,5.0,1.0,42.06,1.0,1.0,2.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,330.05,,,168.24,498.29,,1
455,1356-MKYSK,1.0,1.0,43.0,0.0,,0.0,,0.0,0.0,0.0,,95620.0,38.392821000000005,-121.799917,18529.0,0.0,0.0,0.0,4.0,0.0,1.0,13.02,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,70.2,237.95,0.0,0.0,52.08,290.03,1.0,1
456,2360-RDGRO,1.0,1.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,701.0,95662.0,38.689174,-121.21843500000001,32040.0,0.0,1.0,1.0,41.0,0.0,1.0,15.91,1.0,1.0,1.0,29.0,,0.0,1.0,0.0,1.0,1.0,,,1.0,1.0,0.0,73.0,3001.2,0.0,,652.3100000000002,3653.51,2.0,1
457,8361-LBRDI,1.0,1.0,62.0,0.0,0.0,1.0,,0.0,0.0,0.0,1080.0,95694.0,38.578604,-122.024579,8406.0,0.0,1.0,,15.0,0.0,1.0,40.7,1.0,1.0,2.0,29.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,101.1,1504.05,0.0,0.0,,2114.55,,1
458,4701-AHWMW,1.0,1.0,37.0,,0.0,0.0,0.0,,0.0,0.0,207.0,95713.0,,-120.89401399999998,8525.0,0.0,0.0,0.0,1.0,0.0,,28.25,1.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,50.45,50.45,0.0,0.0,28.25,78.7,3.0,1
459,6124-ACRHJ,1.0,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,924.0,95728.0,39.279068,,88.0,0.0,0.0,0.0,,0.0,1.0,39.62,1.0,,2.0,7.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,91.4,193.6,0.0,0.0,79.24,272.84,1.0,1
460,8626-XHBIE,1.0,1.0,28.0,1.0,,0.0,0.0,0.0,0.0,0.0,835.0,95815.0,38.608405,-121.449942,25355.0,0.0,0.0,0.0,4.0,0.0,1.0,42.33,1.0,1.0,,76.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,80.8,332.45,0.0,,169.32,501.77,2.0,1
461,2604-XVDAM,1.0,0.0,61.0,0.0,0.0,,0.0,,0.0,0.0,835.0,95824.0,38.517295000000004,-121.439819,30580.0,0.0,1.0,1.0,16.0,0.0,1.0,,1.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,100.0,,,0.0,605.28,2140.03,1.0,1
462,8695-WDYEA,1.0,1.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,59.0,95914.0,39.396584999999995,-121.38028999999999,626.0,0.0,0.0,0.0,41.0,0.0,1.0,47.74,1.0,1.0,2.0,48.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,104.7,4346.4,0.0,0.0,1957.34,6303.74,1.0,1
463,5795-KTGUD,1.0,0.0,38.0,0.0,,1.0,0.0,0.0,0.0,0.0,476.0,96050.0,41.816595,-122.94828700000001,482.0,0.0,,1.0,17.0,4.0,,5.4,0.0,1.0,2.0,8.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,,98.6,1704.95,,0.0,91.8,1796.75,2.0,1
464,6481-ESCNL,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,,32.957195,-117.202542,,0.0,0.0,0.0,30.0,,1.0,,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,90.25,2755.35,0.0,0.0,901.8,3657.15,2.0,1
465,5668-MEISB,1.0,0.0,21.0,,0.0,1.0,,0.0,0.0,0.0,849.0,92130.0,32.957195,-117.202542,28201.0,0.0,,1.0,56.0,,,19.16,1.0,1.0,,48.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,5508.35,0.0,150.0,1072.96,,,1
466,6284-KMNUF,1.0,0.0,41.0,,,1.0,0.0,0.0,0.0,0.0,550.0,90023.0,34.017697,-118.200577,47487.0,0.0,1.0,1.0,41.0,0.0,1.0,,1.0,1.0,,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,113.6,,0.0,0.0,205.41,4800.36,1.0,4
467,4694-PHWFW,1.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,90230.0,33.993990999999994,-118.39703999999999,31963.0,0.0,0.0,0.0,9.0,0.0,1.0,13.86,0.0,1.0,2.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,74.25,639.65,0.0,0.0,124.74,764.39,1.0,3
468,8646-JCOMS,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,90250.0,33.914775,-118.348083,93315.0,0.0,0.0,0.0,1.0,0.0,1.0,22.05,,1.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,59.85,59.85,0.0,,22.05,81.9,,3
469,5622-UEJFI,1.0,0.0,47.0,,0.0,1.0,0.0,0.0,0.0,0.0,579.0,90292.0,33.977468,-118.445475,18058.0,0.0,1.0,1.0,3.0,0.0,1.0,38.09,1.0,1.0,2.0,30.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,84.75,,,0.0,114.27,379.12,1.0,1
