,Multiple Lines,Monthly Charge,Online Security,Phone Service,Contract,Internet Type,Avg Monthly Long Distance Charges,Total Refunds,Paperless Billing,Unlimited Data,Premium Tech Support,Referred a Friend,Streaming TV,Avg Monthly GB Download,Device Protection Plan,Total Long Distance Charges,Tenure in Months,Internet Service,Total Charges,Payment Method,Online Backup,Offer,Streaming Movies,Total Revenue,Streaming Music,Total Extra Data Charges,Count,Number of Referrals,Satisfaction Score,Churn Category
368,1.0,24.65,0.0,1.0,2.0,3.0,4.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,337.25,71.0,0.0,1766.75,0.022795660266931722,0.0,1.0,0.0,2104.0,0.0,0.0,1.0,0.0,3.0,0
369,0.0,19.55,0.0,1.0,2.0,3.0,15.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1113.0,70.0,0.0,1462.05,1.0,0.0,0.19277481884316924,0.0,2575.05,0.0,0.0,1.0,2.0,3.0,0
370,0.0,49.8,0.0,1.0,2.0,1.0,1.67,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,81.83,49.0,1.0,2398.4,1.0,1.0,0.0,0.0,2480.23,0.0,0.0,1.0,0.6762770502783787,3.0,0
371,0.0,96.55,0.0,1.0,2.0,1.794039415348747,20.78,0.0,1.0,1.0,0.0,1.0,1.0,23.0,1.0,498.72,24.0,0.9116516034726254,2263.45,0.0,0.62194967974554,0.0,1.0,2762.17,1.0,0.0,1.0,9.0,,0
372,0.0,78.5,0.0,1.0,2.0,2.0,41.58,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,457.38,11.0,1.0,874.2,0.0,0.0,0.0,1.0,1331.58,1.0,0.0,1.0,0.0,3.0,0
373,1.0,90.56807607570458,0.0,0.9999998462810676,2.0,2.0,26.87,0.0,0.24960921252427062,1.0,1.0,0.0,1.0,20.0,1.0,768.3256826108001,72.0,1.0,7774.05,0.0,1.0,0.49999208452199184,1.0,9708.69,1.0,0.0,1.0,0.0,,0
374,0.0,79.2,1.0,1.0,1.0,1.0,37.15,0.0,1.0,0.0,0.11519067281384954,1.0,1.0,13.0,1.0,445.8,12.0,1.0,877.8054799206175,0.23894034018683194,0.0,0.0,1.0,1409.65,1.0,20.0,1.0,0.6818478991403972,4.0,0
375,0.0,73.55,0.0,1.0,0.4384025316701456,2.0,7.51,0.0,1.0,1.0,0.0,0.0,0.0,24.0,0.0,135.18,18.0,1.0,1359.45,0.0,1.0,0.0,0.0,1494.63,0.0,0.0,1.0,0.0,3.0,0
376,1.0,109.1,1.0,1.0,2.0,2.0,18.040774183067636,0.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,213.72000000000003,52.0,1.0,5647.95,0.0,1.0,0.0,1.0,5861.67,0.0,0.0,1.0,1.0,,0
377,1.0,94.65,0.0,1.0,2.0,2.0,7.2,0.0,1.0,1.0,0.0,1.0,0.5254868448466168,23.0,0.0,482.4,67.0,1.0000000120002634,6079.0,1.0,0.0,1.0,0.4987056730216151,6561.4,0.0,0.0,1.0,4.0,,0
378,1.0,106.5,0.0,1.0,1.0,2.0,27.74,0.0,1.0,0.0,0.17112197211143254,1.0,0.5900604756519696,18.0,0.3606983690315452,1442.48,52.0,1.0,5621.85,0.0,1.0,0.0,1.0,7154.33,0.0,90.0,1.0,2.485443870265598,5.0,0
379,1.0,99.75,0.0,1.0,2.0,2.0,10.03,0.0,1.0,1.0,0.0,0.0,1.0,13.0,0.20836163107750988,391.17,39.0,1.0,4036.0,0.0,0.05938715538905738,0.0,1.0,5607.681091012271,0.0,0.0,1.0,0.0,,0
380,0.9569258965484888,84.65,0.0,1.0,2.0,2.0,20.31,0.0,1.0,1.0,0.0,1.0,0.0,13.0,1.0,1381.08,68.0,1.0,5683.6,0.0,1.0,1.0,0.2446347349881123,7064.68,0.0,0.0,1.0,1.0,3.0,0
381,1.0,98.9,0.0,1.0,2.0,2.0,22.105631113407973,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1804.38,58.0,1.0,5780.7,0.0,1.0,0.0,1.0,7585.08,0.0,0.387127756301735,1.0,8.0,3.0,0
382,1.0,60.25,1.0,1.0,2.0,1.0,48.33,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1016.4258697442946,11.0,0.8017748177380043,662.95,0.0,1.0,0.0,0.0,1314.58,0.0,120.0,1.0,0.0,,0
383,0.0,56.25,0.0,0.0,2.0,0.7246048513797309,0.0,0.0,1.0,1.0,0.0,0.0,1.0,28.0,1.0,0.0,34.0,1.0,1554.3378255418586,0.0,1.0,0.0,1.0,1765.95,0.0,0.0,1.0,0.0,3.0,0
384,1.0,95.8,0.5651354198336342,1.0,2.0,2.0,14.39,0.0,1.0,1.0,0.0,1.0,1.0,30.0,0.0,201.46,14.0,1.0,1346.3,0.0,0.2587463633156007,0.0,1.0,1547.76,0.3790718347494932,0.0,1.0,1.5962546935785078,3.0,0
385,0.0,71.55,0.0,1.0,2.0,2.0,12.98,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,441.32,34.0,1.0,2427.35,1.0,0.0,0.0,0.0,2868.67,0.0,0.0,1.0,2.0,3.0,0
386,1.0,94.95,0.0,1.0,2.0,2.0,19.57,0.0,1.0,1.0,0.0,1.0,1.0,23.482194164279456,0.0,371.83,19.0,1.0,2607.9552729787506,0.0,0.0,0.0,1.0,3043.1294494674157,0.0,0.0,1.0,10.0,,0
387,1.0,24.85,0.0,1.0,2.0,3.0,14.278675557654095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.49,71.0,0.0,1901.0,0.0,0.0,1.0,0.0,3476.49,0.0,0.0,1.0,0.0,5.0,0
388,0.0,68.64334091048606,0.0,1.0,2.0,2.0,41.97,0.0,1.0,1.0,0.0,1.0,0.0,11.0,0.0,293.79,7.0,1.0,605.45,0.0,0.0,0.0,1.0,899.24,1.0,0.0,1.0,8.0,4.0,0
389,1.0,70.05,0.6384123627786639,1.0,2.0,0.0,18.46,0.0,0.4927256953865646,1.0,1.0,0.0,0.0,32.61395819688004,0.0,830.7,45.0,1.0,3062.45,0.22690767205594317,0.0,0.836650776570155,1.0,3893.15,1.0,0.0,1.0,0.0,3.0,0
390,0.0,86.26599339049233,0.0,1.0,2.0,2.0,17.36090938077471,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,91.9,5.0,1.0,408.5,0.0,1.0,5.0,1.0,500.4,1.0,3.0181855538352256,1.0,0.0,4.0,0
391,0.0,60.95,0.953819000585636,1.0,1.0585967503054685,0.0,42.07,17.19,1.0,1.0,1.0,1.0,0.0,51.886410865752474,0.0,2818.69,67.0,1.0,4119.4,0.0,1.0,1.0,0.0,6920.9,0.0,0.0,1.0,7.0,3.0,0
392,1.0,58.55,1.0,1.0,2.0,1.0,8.88,33.1,1.0,0.8764666288587177,0.0,0.0,0.0,22.0,0.0,287.7292295174582,29.0,1.0,1718.95,0.6621714875122833,1.0,0.6668692204574873,0.0,1943.37,0.0,0.0,1.0,0.0,3.0,0
393,1.0,80.35,0.0,1.0,2.0,2.0,7.34,32.71,0.7055634741171275,1.0,0.0,0.0,0.0,3.0,0.2794229771927013,102.76,14.0,1.0,982.2471180233478,0.0,0.0,0.0,0.0,1128.15,0.0,0.0,1.0,0.0,4.0,0
394,0.0,84.95,0.0,1.0,2.0,2.0,25.7,0.0,1.0,0.0,0.0,0.0,0.036653031138023304,5.273556854155325,1.0,462.6,18.0,1.0,1443.65,0.0,0.0,3.4735497716890564,1.0,1971.49,0.0,70.0,1.0,0.0,4.0,0
395,1.0,110.1,1.0,1.0,2.0,2.0,14.12,0.0,1.0,1.0,1.0,0.0,0.6847168939050391,23.0,0.0,1016.64,72.0,1.0,7746.7,0.0,1.0,1.0,0.6675166596469003,8718.529999999999,0.0,0.0,1.0,0.0,,0
396,0.10842368113648138,59.85,1.0,1.0,2.0,1.0,34.0,19.16,0.40403368676622026,1.0,0.0,0.0,0.0,3.0,1.0,1768.0,13.054582354851922,1.0,3103.25,0.0,0.0,2.0,0.0,4852.09,0.0,0.0,1.0,0.0,3.0,0
397,0.4406927754334141,89.45,0.1808668004965893,1.0,2.0,2.0,46.06,31.58,0.0,1.0,0.0,1.0,1.0,18.0,0.0,1427.86,31.0,0.8332426733988575,2807.65,0.0,0.0,3.0,0.0,4203.93,0.0,0.0,1.0,5.0,4.0,0
398,1.0,79.85,1.0,1.0,0.2781587062992989,1.6664420328688456,4.06,0.0,1.0,1.0,0.0,1.0,0.44138492096981924,28.0,0.0,97.44,24.0,1.0,2371.5145719044126,0.0,0.0,2.428457287711351,0.0,1955.19,0.0,0.0,1.0,6.0,,0
399,1.0,48.75,0.0,1.0000000455006768,2.0,1.0,31.13,0.0,0.055698443001031835,1.0,0.0,0.0,0.0,17.099001160041137,0.0,124.52,4.0,1.0,179.85,2.0,0.0,0.0,0.0,304.37,0.0,0.0,1.0,0.0,,0
400,1.0,110.2,0.2580629631837258,1.0,2.0,2.0,20.42,0.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,939.32,46.0,1.0,4972.1,0.0,1.0,2.0,1.0,5911.42,0.0,0.0,1.0,7.0,3.0,0
401,1.0,98.1,0.0,0.9999999869320199,2.0,2.0,18.66,44.17,1.0,1.0,0.0,1.0,1.0,11.0,1.0,157.04479703902015,26.0,1.0,2510.7,0.0,0.0,3.0,1.0,2951.69,0.0,0.0,1.0,8.0,,0
402,1.0,115.6,1.0,1.0,1.0,2.0,43.71,0.0,1.0,0.7767466128395596,0.5354735784167652,1.0,1.0,12.0,1.0,745.9463537030869,54.0,1.0,6431.05,0.0,1.0,1.4580743876022926,0.39585631656602227,8791.39,0.0,0.0,1.0,2.0,3.0,0
403,0.0,97.95,0.0,1.0,1.0,1.7571015203653675,17.05,0.0,1.0,1.0,0.0,1.0,1.0,21.0,1.0,1023.0,60.0,1.0,6142.661584117469,0.0,1.0,2.0,0.6233693625323559,6890.0,0.512707236875925,0.0,1.0,10.0,4.0,0
404,1.0,77.35,0.0,1.0,2.0,1.4449551069746667,33.68,0.0,0.0,1.0,1.0,1.0,0.6247619136352528,10.0,1.0,2424.96,72.0,0.9366758062395186,5396.25,1.0,0.9402637808461082,1.0,0.2042937797697379,7821.21,0.0,0.0,1.0,4.19557367813498,,0
405,1.0,75.5,0.5893478418039132,1.0,2.0,0.0,29.4581809033284,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3308.9,70.0,1.0,5212.65,0.0,1.0,0.4641893047654686,0.0,8521.55,0.0,0.0,1.0,0.0,4.0,0
406,0.0,49.2,0.0,1.0,0.6163254848330335,1.0,10.934328008906816,0.0,0.0,1.0,0.38894080954800053,0.0,0.0,12.0,0.0,63.99,9.0,1.0,447.9,2.0,0.0,0.0,0.0,511.89,0.0,0.0,1.0,0.0,,0
407,1.0,105.75,0.0,1.0,1.0,2.0,18.15,0.0,1.0,0.0,0.945200439605365,1.0,0.4699831256520647,16.0,1.0,1306.8,72.0,1.0,7629.85,1.0,1.0,0.7574201593341437,1.0,9016.65,1.0,0.5479959565408058,1.0,7.0,5.0,0
408,1.0,104.85,1.0,1.000000040073148,1.0,2.0,22.74,0.0,1.0,1.0,0.0,1.0,1.0,18.0,1.0,1409.88,62.0,1.0,6312.9,0.0,0.0,2.0,1.0,7722.78,1.0,0.0,1.0,8.0,3.0,0
409,1.0,87.55511817604155,1.0,1.0,2.0,1.7808993316470205,36.89,0.0,0.0,1.0,1.0,0.0,0.0,17.0,1.0,2102.73,57.0,1.0,5779.6,1.0,0.7455128262228012,2.0,1.0,7882.33,1.0,0.0,1.0,0.0,,0
410,0.0,99.1,0.0,0.9999999457775496,2.0,2.0,18.23,0.0,1.0,0.892399517984353,0.770422940174057,0.0,1.0,3.0,1.0,1184.95,65.0,1.0,6496.15,0.0,1.0,2.0,1.0,7681.0999999999985,1.0,0.0,1.0,0.0,4.0,0
411,1.0,95.35,0.0,1.0,2.0,2.0,49.91,0.0,1.0,1.0,0.0,1.0,0.0,13.0,1.0,3443.79,69.0,1.0,6382.0,0.0,1.0,0.0,1.0,9825.79,1.0,0.0,1.0,5.0,3.0,0
412,0.0,71.0,1.0,1.0,1.0,1.0,11.35,0.0,1.0,1.0000000679729435,1.0,1.0,1.0,24.0,0.0,805.85,71.0,0.999999981652712,5012.1,0.9147490435920277,1.0,0.0,0.0,5817.950000000002,0.0,0.0,1.0,10.0,3.0,0
413,0.6914979226082005,93.6,0.0,1.0,2.0,1.7612647879880847,25.04,0.0,1.0,1.0,0.5324174175774016,0.0,1.0,9.0,0.0,651.04,26.0,1.0,2404.1,0.18938278819538315,0.0,1.5420575948176378,1.0,3055.14,1.0,0.0,1.0,0.0,5.0,0
414,1.0,107.4,1.0,1.0,2.0,0.30165495966233885,31.31,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,2254.32,5.210440266249955,1.0,7748.75,0.0,1.0,0.0,0.04104028441044154,10003.07,0.0,0.0,1.0,0.0,,0
415,1.0,90.85,1.0,1.0,2.0,2.0,38.5,0.0,1.0,1.0,0.0,1.0,0.0,25.0,0.0,2695.0,70.0,1.0,6470.1,0.0,0.0,0.0,1.0,9165.1,1.0,0.0,1.0,10.0,4.0,0
416,1.0,104.35,0.0,1.0,2.0,2.0,24.91,0.0,1.0,0.0,0.0,0.0,1.0,17.0,1.0,523.11,21.0,1.0,3031.632655593647,0.0,1.0,4.0,1.0,2924.96,1.0,130.0,1.0,0.0,5.0,0
417,1.0,96.85,0.9625697603381316,1.0,2.0,2.0,27.534569079692144,0.0,0.7708755544754778,1.0,0.0,0.0,0.0,18.0,0.0,2613.52,56.0,1.0,5219.65,0.0,1.0,0.0,1.0,7833.17,1.0,0.0,1.0,0.0,,0
418,1.0,102.1,0.0,1.0,1.0,1.9261459238612124,10.07,0.0,0.0,1.0,1.0,0.0,1.0,26.0,1.0,644.48,64.0,1.0000000247556886,6688.1,0.0,0.9524501265420662,0.9705016366536047,1.0,7332.58,1.0,0.0,1.0,0.0,5.0,0
419,1.0,96.6,0.0,1.0,2.0,1.9999997629052497,15.35,0.0,1.0,1.0,1.0,0.42820998124505694,1.0,10.0,0.73213636352583,613.1494637934125,31.0,1.0000000673431486,2877.95,0.0,0.0,3.0,0.44516537236919324,3353.8,0.0,0.0,1.0,0.0,5.0,0
420,0.4468755038967749,94.65,0.0,0.9999999524331328,2.0,2.0,37.84,0.0,1.0,1.0,0.0,1.0,1.0,19.0,0.46515522438699247,567.6,15.0,1.0,1285.05,0.0,1.0,4.0,0.15422810241181065,1852.65,1.0,0.0,1.0,5.0,3.0,0
421,1.0,84.85,0.0,1.0,2.0,2.0,5.3,0.0,1.0,1.0000000040298163,0.0,1.0,0.0,3.0,0.0,719.3294150168211,31.0,1.0,2633.4,0.0,0.0,3.0,1.0,2797.7000000000007,1.0,0.0,1.0,4.0,3.0,0
422,0.0,80.3,1.0,1.0,1.0,2.0,14.87,0.0,0.0,1.0,0.0,1.0,0.07684440223896641,16.0,1.0,1333.2823762744872,64.0,1.0,5017.7,1.0,0.0,0.0,0.0,5969.38,0.0,0.0,1.0,5.0,3.0,0
423,0.641428624062654,20.3,0.0,1.0,2.0,3.0,20.62,0.0,0.0,0.0,0.0,0.8461709072945653,0.0,0.0,0.015439483159562761,1422.78,69.0,0.0,1356.3,1.0,0.0,0.0,0.0,2779.08,0.0,0.0,1.0,0.0,,0
424,1.0,108.5,0.7176944038006549,1.0,2.0,2.0,37.12,0.0,0.0,1.0,0.8356555871274473,1.0,1.0,18.0,0.9474827565944651,2338.56,63.0,1.0,6991.9,1.0,0.9245455861036996,0.0,1.0,9330.46,1.0,0.0,1.0,1.0,4.0,0
425,0.12672521126990546,58.95,0.0,1.0,1.0,1.0,34.43,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1047.4739612991275,48.0,1.0,2789.7,0.0,1.0,0.0,1.0,4442.34,1.0,0.0,1.0,10.0,,0
426,1.0,69.1,0.0,1.0,1.0,1.0,16.04,0.0,1.0,1.0,1.0,0.0,0.0,26.0,1.0,737.8399999999998,46.0,1.0,3255.35,0.35633351532854046,0.0,0.0,1.0,3993.19,1.0,0.0,1.0,0.0,,0
427,0.2007909042483342,84.35,0.0,1.0,2.0,2.0,25.51,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,510.2000000000001,20.0,1.0,1745.2,0.0,0.0,4.0,0.0,2265.4,0.0,10.0,1.0,0.0,4.0,0
428,1.0,61.436278860039614,0.0,1.0,1.0,1.5096309435845998,15.249053442778452,0.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,2745.12,14.730483327998607,1.0,4140.1,1.0,1.0,0.0,0.0,6885.22,0.0,0.0,1.0,2.0,5.0,0
429,0.0,85.15,1.0,0.9999999896090337,2.0,2.0,44.44,0.0,1.0,1.0,1.0,1.0,0.2035201156712085,6.0,0.4557878409899515,1955.36,44.0,1.0,3670.5,0.0,1.0,0.0,0.0,5625.86,0.0,0.0,1.0,4.0,4.0,0
430,0.0,84.8,1.0,1.0,2.0,2.0,5.51,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,396.72,72.0,1.0,6141.65,1.0,1.0,0.0,0.23554265959174436,6538.37,0.05903324157285238,0.0,1.0,5.680415583049189,4.0,0
431,1.0,97.05,1.0,1.0,1.3375027077095634,2.0,12.67,0.0,1.0,0.9252928643352302,1.0,0.0,1.0,4.0,0.0,570.15,45.0,1.0,4385.05,0.0,1.0,0.0,0.0,4955.2,0.0,0.0,1.0,0.0,3.0,0
432,0.0,53.0,0.0,0.0,0.9487731204091608,1.0,0.0,0.0,0.4264169164828754,1.0,0.0,1.0,1.0,23.0,1.0,0.0,68.0,1.0,3656.25,0.0,0.621331878712478,0.0,1.0,3656.25,1.0,0.0,1.0,4.0,4.0,0
433,1.0,25.6,0.0,1.0,0.0821458535253243,3.0,15.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,335.94,22.0,0.0,548.8,0.6911852603333007,0.0,4.0,0.0,884.74,0.0,0.0,1.0,5.0,4.0,0
434,0.9120888215850618,110.75,0.5539852128559821,1.0,1.0,2.0,47.8,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,2963.6,62.0,1.0,7053.35,0.08295195108247116,1.0,0.0,1.0,10016.95,1.0,0.0,1.0,0.0,5.0,0
435,0.0,34.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7986214034124697,0.0,0.0,2.0,0.0,0.0,23.0,1.0,768.45,0.0,0.0,0.0,1.0,768.45,1.0,0.0,1.0,0.0,4.0,0
436,0.0,52.3,0.11909755339011913,0.0,0.0,0.13366921629098671,12.275128971890933,0.0,0.9096855538014889,0.0,0.0,1.0,1.0,28.0,1.0,0.0,11.457179688435646,1.0,3765.05,0.0,1.0,0.0,1.0,3805.05,1.0,40.0,1.0,0.02042510167977615,5.0,0
437,1.0,95.6,0.0,1.0,0.0,2.0,37.62,0.0,1.0,1.0,0.33041938813393384,0.0,1.0,10.0,0.0,526.68,14.0,1.0,1273.3,0.0,0.0,0.0,0.11936602353007679,1799.98,0.05585296054310919,0.0,1.0,0.0,,0
438,0.0,99.1,0.0,1.0,1.0,2.0,22.05,0.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,1190.7,54.0,1.0,5437.1,0.0,0.0,1.3238931643962617,1.0,6486.700019838174,1.0,0.0,1.0,0.41176614939469214,,0
439,1.0,76.25,1.0,1.0,1.0,0.0,34.57,0.0,0.09341326593842285,1.0,1.0,1.0,1.0,19.0,1.0,1901.35,3.7174271006400867,1.0,4154.55,0.0,0.0,0.0,0.0,6055.9,0.0,0.0,1.0,1.0,,0
440,1.0,24.9,0.0,1.0,1.0,3.0,3.15,0.0,1.0,0.02855673998046578,0.0,0.0,0.0,0.0,0.0,103.95,33.0,0.0,847.8,0.3857142269234713,0.0,3.0,0.0,1922.8760952487526,0.0,0.0,1.0,0.0,4.0,0
441,1.0,104.45,0.0,1.0,0.0,2.0,45.21,0.0,0.19639726812498945,0.0,0.0,1.0,1.0,14.0,1.0,1039.83,15.316935741464405,1.0,2184.85,0.0,1.0,3.370932540388581,1.0,3284.68,0.13628996424661732,60.0,1.0,1.0,5.0,0
442,1.0,72.6,0.0,1.0,0.0,1.7965161100928964,15.19,0.0,1.0,1.0,0.0,0.0,0.0,30.0,0.0,30.38,2.0,1.0,226.27780661708985,2.0,0.0,0.0,0.0,184.68,0.0,0.0,1.0,0.0,3.0,0
443,0.0,94.55,0.0,1.0,0.0,2.0,23.294355753603732,0.0,1.0,0.0,0.6579156645410976,0.5588727698262235,0.1837292498892626,2.0,0.0,1904.86,41.0,1.0,3851.45,0.0,0.8248051242068479,2.0,1.0,5796.31,1.0,0.0,1.0,8.0,,0
444,1.0,108.1,0.0,1.0,1.0,2.0,3.57,0.0,0.0,1.0,0.0,0.0,1.0,28.0,1.0,235.62,66.0,1.0,7238.6,0.0,1.0,0.0,1.0,7474.22,0.0,0.0,1.0,0.0,3.0,0
445,0.0,24.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,30.0,0.47776318106991206,0.0,38.0,0.9323399347319111,955.75,0.0,0.0,3.0,0.0,955.75,0.0,0.0,1.0,2.0,3.0,0
446,1.0,92.55,0.0,0.964610078992136,0.0,0.7445184297365194,23.470289768143186,0.0,1.0,1.0,0.0,1.0,1.0,20.0,0.0,65.11,5.043276069399951,1.0,1614.7,0.6200843611454754,0.0,0.0,1.0,1679.81,0.0,0.0,1.0,9.0,,0
447,1.0,107.45,0.0,1.0,1.0,1.909898403327837,19.58,0.0,1.0,1.0,0.0,1.0,1.0,26.0,1.0,1272.6999999999996,65.0,1.0,7047.5,0.0,1.0,1.184086624612437,1.0,8320.2,1.0,0.0,1.0,5.52913220305831,,0
448,1.0,107.5,1.0,1.0,0.0,2.0,30.59,0.0,1.0,0.9807325858667144,0.0,1.0,1.0,19.0,1.0,2171.89,71.0,1.0,7713.55,0.0,1.0,0.0,1.0,9577.0328429785,0.0,140.0,1.0,6.565922287111634,,0
449,0.0,78.86679732888571,0.0,1.0,1.0,1.0,3.04,0.0,1.0,1.0,1.0,0.0,1.0,18.0,1.0,106.4,35.0,0.9049550986670643,2471.25,0.0,0.0,0.0,1.0,2577.65,0.0,0.0,1.0,0.0,,0
450,0.0,44.85,1.0,0.03804383090390526,0.0,0.46169237269931185,0.0,0.0,1.0,0.999999937738124,0.0,0.3005629496901325,1.0,30.0,0.0,0.0,55.0,1.0,2479.05,0.0,1.0,2.0,0.0,2479.05,0.0,0.0,1.0,0.0,3.0,0
451,0.0,29.8,0.0,0.0,1.0,1.9520798992031914,0.0,0.0,1.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,69.0,1.0,2134.3,0.9788621262532522,0.0,0.0,0.0,2134.3,0.0,0.0,1.0,7.0,3.0,0
452,1.0,105.9,0.0,1.0,0.0,2.037917978528886,36.71,0.0,1.0,0.0,0.0,0.4349081791966014,1.0,25.0,1.0,2202.6,51.06384726853877,1.0,6401.25,0.0,1.0,2.0,1.0,8713.85,1.0,110.0,1.0,1.0,5.0,0
453,1.0,109.75,1.0,1.0,2.0,2.0,35.04,0.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,2522.88,72.0,1.0,8075.35,2.0,0.0,1.0,1.0,10598.23,0.0,0.0,1.0,1.0,4.0,0
454,1.0,93.55371408806643,0.0,1.0,0.0,2.0,17.65,0.0,1.0,1.0,1.0,0.0,1.0,29.0,1.0,882.4999999999999,50.0,1.0,4774.412760838944,0.0,0.0,2.0,1.0,6104.85,0.0,0.0,1.0,0.0,,0
455,1.0,85.55,0.0,1.0,1.0,2.0,46.65,0.0,1.0,1.0,1.0,1.0,0.0,23.0,0.0,2845.65,61.0,1.0,5251.75,0.0,1.0,2.0,0.0,6943.907566943571,0.0,0.0,1.0,5.0,4.0,0
456,1.0,80.55,0.0,1.0,0.0,2.0,38.79,0.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,698.22,18.0,1.0,997.5841625825857,1.0,1.0,1.2838922326855633,0.0,2109.87,0.0,0.0,1.0,0.0,5.0,0
457,0.0,89.45,0.3139762893372296,1.0,2.0,2.0,16.26,0.0,0.0,1.0,0.0,1.0,0.0,27.0,1.0,765.9410052209363,71.0,1.0,6435.25,1.0,1.0,1.0,1.0,5944.1907856634325,0.0,0.0,1.0,10.0,,0
458,1.0,75.30154353060523,0.0,1.0,1.0,2.0,2.38,0.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,383.78834087555686,45.0,1.0,4525.8,0.0,1.0,2.0,0.33398144728160056,4632.9000000000015,0.0,0.0,1.0,1.0,3.0,0
459,1.0,105.0,0.0,1.0,1.9682168115415426,2.0,23.885672664623346,0.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,2000.88,72.0,1.0,7578.05,1.0,1.0000000327883645,1.0,1.0,9578.93,0.0,0.0,1.0,1.0,5.0,0
460,1.0,115.05,1.0,1.0,2.0,2.0,46.82,0.0,1.0,1.0,1.0,0.8454401108888149,1.0,18.0,1.0,3324.22,71.0,0.8897591170378626,8016.6,0.0,0.8748037612861593,1.0,1.0,11340.82,0.0,0.0,1.0,1.0,4.0,0
461,1.0,103.0,0.7367788276436514,0.9831900615755271,1.0,2.0,24.4097096352901,0.0,0.0,1.0,1.0,0.946274428543115,0.0,21.0,1.0,1787.03,49.0,1.0,5166.2,0.0,1.0,0.5837757580132951,0.22513847019169894,6953.23,1.0,0.0,1.0,0.0,4.0,0
462,0.0,91.3,0.0,1.0,1.0,2.0,11.93,0.0,1.0,1.0,0.0,0.0,1.0,26.0,1.0,548.78,41.927204563217266,1.0000000305517642,5350.0642386043055,0.0,1.0,2.0,0.27179743095476866,4675.13,0.0,0.0,1.0,0.0,4.0,0
463,1.0,101.25,0.0,1.0,1.0563313487161974,2.0,22.552722275743356,0.0,1.0,1.0,1.0,1.0,1.0,21.0,0.0,785.8499999999998,17.199080906822775,1.0,3949.15,0.0,0.0,0.0,1.0,4735.0,0.07017294414219871,0.0,1.0,9.0,,0
464,0.0484075674943093,64.2,0.0,1.0,1.0,0.0,12.33,0.0,0.0,1.0,1.0,1.0,1.0,23.0,1.0,419.22,5.667773845266961,1.0,2106.3,0.0,0.35854582654231937,0.0,0.0,2525.5200000000004,0.0,0.0,1.0,2.0,4.0,0
465,1.0,42.01667759733157,0.0,0.9999999550035553,2.0,0.0,11.26,0.0,1.0,1.0,0.0,1.0,0.6285297196178199,3.0,1.0,810.72,72.0,1.0,5329.0,1.0,0.0,1.0,1.0,6139.72,1.0,0.0,1.0,7.0,3.0,0
466,1.0,25.4,0.0,1.0,2.0,3.0,14.359648421710197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.72,72.0,0.0018579298883360745,1809.35,0.0,0.0,1.0,0.0,3682.07,0.0,0.0,1.0,0.0,,0
467,1.0,72.32665393669225,1.0,1.0,2.0,0.0,43.19,1.4652930430978368,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1205.1923740275638,49.0,1.0,4060.9,1.0,1.0,2.0,1.0,6177.21,1.0,0.0,1.0,0.0,4.0,0
468,0.0,56.55,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,69.0,1.0,3952.65,1.0,1.0,1.0,1.0,3992.65,0.3603350606402092,40.0,1.0,10.0,3.0,0
469,0.0,87.3,1.0,1.0,0.0,2.0,29.8,0.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,865.6936248862758,19.0,1.0,1637.3,0.0,0.308070363876069,0.0,1.0,2203.5,1.0,0.0,1.0,0.0,3.0,0
