,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Category
2246,3197-NNYNB,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,10.0,0.0,1.0,8.38,,1.0,2.0,2.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,104.4,,,0.0,,1165.25,1.0,1.0
2247,7625-XCQRH,,1.0,46.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,7625-XCQRH,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,1.0,24.9,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.65,74.9,0.0,10.0,49.8,,1.0,
2249,6894-LFHLY,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2250,0581-MDMPW,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,96073.0,40.582399,-122.195512,4931.0,0.0,0.0,0.0,4.0,0.0,1.0,41.72,1.0,1.0,2.0,69.0,0.0,,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,333.55,0.0,0.0,166.88,500.43,3.0,1.0
2251,3261-CQXOL,1.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,96075.0,40.343213,-121.815412,433.0,0.0,0.0,0.0,,5.0,1.0,44.11,0.0,1.0,2.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,74.7,,0.0,,44.11,,1.0,
2252,5937-EORGB,1.0,0.0,24.0,1.0,0.0,0.0,,,0.0,0.0,801.0,96080.0,40.186772,-122.388361,26438.0,0.0,0.0,0.0,5.0,5.0,1.0,1.49,1.0,1.0,2.0,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,90.8,455.5,0.0,0.0,7.45,462.95,3.0,
2253,6627-CFOSN,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,96130.0,40.55917700000001,-120.612113,19440.0,0.0,0.0,0.0,3.0,5.0,1.0,15.12,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,,,0.0,0.0,45.36,103.51,1.0,
2254,5575-GNVDE,1.0,1.0,55.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,985.0,96132.0,41.027281,-120.669427,72.0,0.0,1.0,4.0,,,1.0,8.58,,1.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.9,225.6,0.0,,,259.92,,
2255,2371-JUNGC,1.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,96140.0,39.227434,-120.091806,1943.0,0.0,0.0,0.0,26.0,0.0,,40.17,1.0,1.0,2.0,27.0,0.0,,1.0,0.0,1.0,,1.0,1.0,0.0,,0.0,98.35,2515.3,0.0,,1044.42,3559.720000000001,1.0,
2256,7483-IQWIB,1.0,1.0,20.0,1.0,0.0,0.0,,,0.0,0.0,976.0,96142.0,39.061227,-120.179546,1291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2257,7483-IQWIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0
2258,9223-UCPVT,1.0,,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,472.0,96143.0,39.246654,-120.029273,4806.0,0.0,1.0,1.0,4.0,,1.0,21.81,,1.0,2.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,365.4,0.0,0.0,87.24,452.64,2.0,
2259,0310-MVLET,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,96150.0,38.911577,-120.106169,33038.0,0.0,0.0,0.0,1.0,5.0,1.0,1.13,0.0,1.0,2.0,6.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,,,,0.0,1.13,91.98,3.0,
2260,7142-HVGBG,,0.0,55.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,7142-HVGBG,1.0,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,,1.0,3.09,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.15,20.15,0.0,0.0,3.09,23.24,2.0,
2262,9812-GHVRI,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90010.0,34.062125,-118.315709,1957.0,0.0,0.0,0.0,26.0,0.0,1.0,17.53,1.0,1.0,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.95,1834.95,0.0,0.0,455.78,2290.73,2.0,
2263,1215-VFYVK,1.0,,23.0,1.0,0.0,,0.0,0.0,0.0,0.0,550.0,90011.0,34.007090000000005,-118.258681,101215.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,71.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,,0.0,47.95,,0.0,0.0,,305.1,1.0,
2264,4178-EGMON,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90013.0,34.044639000000004,-118.240413,9732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,3866-MDTUB,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,92121.0,32.898613,-117.202937,4258.0,0.0,,,3.0,5.0,0.0,,,1.0,1.0,21.0,0.0,1.0,,,,0.0,0.0,1.0,,1.0,2.0,36.85,108.7,,0.0,0.0,,1.0,1.0
2266,7219-TLZHO,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90024.0,34.066303000000005,-118.435479,44150.0,0.0,0.0,0.0,1.0,,1.0,4.41,0.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,44.1,0.0,0.0,4.41,48.51000000000001,3.0,1.0
2267,8999-YPYBV,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90027.0,34.127194,-118.295647,48727.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,,1.0,0.0,,,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,50.75,,0.0,10.0,0.0,722.75,,
2268,8480-PPONV,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90038.0,34.088017,-118.327168,32562.0,0.0,0.0,0.0,,,1.0,14.99,,1.0,2.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,106.45,6145.85,,0.0,869.42,,1.0,
2269,0378-TOVMS,1.0,,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90041.0,34.137412,-118.207607,27866.0,0.0,0.0,0.0,18.0,4.0,1.0,35.7,0.0,1.0,2.0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,96.05,1740.7,0.0,0.0,642.6,2383.3,1.0,1.0
2270,3130-ICDUP,1.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,,34.072945000000004,-118.37267,,0.0,0.0,0.0,,,1.0,,0.0,1.0,0.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,1046.5,0.0,,81.7,1158.2,2.0,1.0
2271,6997-UVGOX,1.0,1.0,35.0,0.0,0.0,,0.0,0.0,0.0,0.0,550.0,90056.0,33.987945,-118.370442,8115.0,0.0,1.0,1.0,,4.0,1.0,9.14,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.35,834.2,0.0,0.0,100.54,934.74,2.0,1.0
2272,5271-DBYSJ,,,35.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2273,5271-DBYSJ,1.0,,,,,,,,0.0,0.0,550.0,90058.0,34.001617,-118.222274,3642.0,0.0,1.0,1.0,39.0,0.0,1.0,9.51,0.0,1.0,2.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,104.7,4134.85,0.0,0.0,370.89,4505.740000000002,2.0,1.0
2274,9945-PSVIP,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90059.0,33.927254,-118.249826,38128.0,0.0,0.0,0.0,15.0,4.0,1.0,40.66,1.0,1.0,1.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,55.7,,0.0,0.0,609.9,,,4.0
2275,8496-EJAUI,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,90221.0,33.885811,-118.206459,51387.0,0.0,0.0,0.0,1.0,5.0,1.0,15.92,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.3,,0.0,0.0,15.92,,,2.0
2276,6986-IJDHX,,1.0,53.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,6986-IJDHX,1.0,,,,,,,,0.0,0.0,291.0,90245.0,33.917145,-118.401554,16041.0,0.0,0.0,0.0,6.0,5.0,,,0.0,1.0,2.0,17.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,94.5,575.45,0.0,10.0,99.48,684.9300000000002,2.0,
2278,2408-WITXK,1.0,,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33.88856,-118.351813,,0.0,0.0,0.0,2.0,5.0,1.0,,0.0,,2.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,2.0,79.65,152.7,0.0,0.0,58.08,210.78,2.0,4.0
2279,2516-XSJKX,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,90290.0,34.115192,-118.61017,5451.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.2,20.2,0.0,0.0,43.52,63.72,2.0,4.0
2280,1624-NALOJ,1.0,1.0,30.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,1624-NALOJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
2282,5214-NLTIT,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,90402.0,34.035849,-118.503508,11509.0,0.0,0.0,0.0,36.0,0.0,1.0,,,1.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,99.15,3615.6,0.0,30.0,480.6,,1.0,1.0
2283,5419-CONWX,1.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,0.0,1.0,3.0,39.0,0.0,0.0,0.0,,,1.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,,2184.35,0.0,0.0,0.0,2184.35,1.0,
2284,0635-WKOLD,1.0,1.0,25.0,1.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,21.0,4.0,1.0,12.76,1.0,,2.0,48.0,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,82.35,1852.85,0.0,,267.96,2120.81,1.0,2.0
2285,4003-FUSHP,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,0.0,0.0,,,,5.0
2286,7599-NTMDP,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,90602.0,33.972119,-118.020188,26265.0,0.0,0.0,0.0,4.0,5.0,1.0,29.11,1.0,1.0,2.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.35,338.1,0.0,0.0,116.44,454.54,,1.0
2287,0650-BWOZN,1.0,1.0,37.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,35.0,0.0,1.0,,0.0,1.0,2.0,16.0,0.0,,1.0,0.0,1.0,,0.0,1.0,1.0,1.0,0.0,85.15,3030.6,0.0,0.0,892.85,3923.45,1.0,1.0
2288,3981-QSVQI,,0.0,48.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,3981-QSVQI,1.0,,,,,,,,0.0,0.0,489.0,,33.850504,-118.039892,,0.0,1.0,5.0,33.0,,1.0,20.02,0.0,,2.0,27.0,0.0,0.0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.0,93.8,,0.0,0.0,660.66,3785.16,3.0,
2290,8961-QDZZJ,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,90703.0,33.8681,-118.067402,51556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2291,8961-QDZZJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0
2292,9776-OJUZI,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,90713.0,33.847755,-118.112532,27563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,5176-LMJXE,1.0,0.0,62.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,897.0,90740.0,33.75462,-118.071128,24180.0,0.0,0.0,0.0,11.0,4.0,1.0,,0.0,0.0,3.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,221.35,0.0,0.0,363.66,585.01,2.0,3.0
2294,1642-HMARX,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.0,90742.0,33.719221000000005,-118.073596,1107.0,0.0,0.0,0.0,1.0,5.0,1.0,26.06,0.0,,,3.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,75.3,75.3,0.0,0.0,26.06,101.36,1.0,1.0
2295,4397-FRLTA,,0.0,47.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
2296,4397-FRLTA,1.0,,,,,,,,0.0,0.0,545.0,90810.0,33.819814,-118.222416,35656.0,0.0,0.0,0.0,,5.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.05,164.85,0.0,0.0,337.54,502.39,2.0,5.0
2297,0639-TSIQW,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,90822.0,33.778436,-118.118648,425.0,0.0,,,1.0,5.0,1.0,,0.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.4,70.4,0.0,0.0,29.63,100.03,1.0,
2298,1335-NTIUC,1.0,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,269.0,91010.0,34.145695,-117.95982,27414.0,0.0,1.0,4.0,7.0,5.0,1.0,36.14,0.0,1.0,,85.0,1.0,0.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,49.75,331.3,0.0,0.0,252.98,584.28,1.0,1.0
2299,4629-NRXKX,1.0,0.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,939.0,91030.0,34.110444,-118.156957,23984.0,0.0,1.0,1.0,11.0,4.0,1.0,25.67,1.0,1.0,2.0,18.0,0.0,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,94.0,1078.9,,0.0,282.37,1361.27,1.0,1.0
2300,9820-RMCQV,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,,34.296574,-118.24483899999998,,0.0,0.0,0.0,67.0,0.0,1.0,22.66,1.0,1.0,2.0,27.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,118.35,7804.15,0.0,0.0,1518.22,,1.0,1.0
2301,9667-TKTVZ,1.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,91104.0,34.165383,-118.123752,38460.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,30.45,226.45,0.0,0.0,0.0,226.45,1.0,1.0
2302,6202-JVYEU,1.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,730.0,91105.0,34.13946,-118.166649,10253.0,0.0,1.0,4.0,44.0,0.0,1.0,11.24,1.0,,2.0,59.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,96.1,4364.1,0.0,0.0,494.56,4858.660000000002,2.0,1.0
2303,3077-RSNTJ,1.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,675.0,91324.0,34.238208,-118.55029,25751.0,0.0,1.0,1.0,17.0,,1.0,,1.0,1.0,2.0,15.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,104.2,1743.5,0.0,0.0,83.47,1826.97,1.0,
2304,2338-BQEZT,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,91355.0,34.43987,-118.644609,24977.0,0.0,0.0,0.0,,0.0,1.0,20.34,0.0,,2.0,7.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,,713.1,0.0,0.0,183.06,896.1600000000003,3.0,1.0
2305,2609-IAICY,1.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,91367.0,34.178068,-118.61571399999998,36123.0,0.0,0.0,0.0,7.0,0.0,1.0,39.21,,1.0,2.0,42.0,0.0,0.0,0.0,,1.0,0.0,1.0,,0.0,1.0,2.0,80.3,526.7,0.0,10.0,274.47,811.1700000000003,,
2306,7279-BUYWN,1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,92028.0,33.362575,-117.299644,42239.0,0.0,0.0,0.0,3.0,0.0,1.0,,,1.0,0.0,6.0,0.0,0.0,,,1.0,1.0,1.0,,0.0,1.0,0.0,69.35,191.35,0.0,0.0,106.92,298.27,2.0,5.0
2307,5014-WUQMG,,,39.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2308,5014-WUQMG,1.0,,,,,,,,0.0,0.0,,,34.207295,-118.400022,,0.0,0.0,0.0,22.0,4.0,1.0,39.58,0.0,1.0,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,89.4,2001.5,0.0,0.0,870.76,2872.26,2.0,2.0
2309,6217-TOWGS,1.0,1.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,793.0,91737.0,34.245289,-117.642503,23079.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,60.45,3184.25,0.0,0.0,0.0,3184.25,2.0,
2310,5887-IKKYO,1.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,793.0,91739.0,34.133809,-117.523724,12937.0,0.0,1.0,1.0,8.0,0.0,1.0,29.0,1.0,1.0,,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,764.95,0.0,0.0,,996.95,1.0,4.0
2311,1871-MOWRM,1.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,0.0,1.0,1.0,8.0,0.0,1.0,11.35,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,156.25,,0.0,90.8,247.05,3.0,
2312,9953-ZMKSM,1.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,490.0,91746.0,34.038983,-117.991372,30802.0,0.0,1.0,1.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,34.7,,0.0,0.0,0.0,,2.0,
2313,7668-XCFYV,1.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,0.0,1.0,1.0,8.0,0.0,1.0,16.88,0.0,,2.0,6.0,0.0,1.0,,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,101.15,842.9,0.0,,,977.94,2.0,1.0
2314,8734-DKSTZ,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,20.0,4.0,1.0,5.54,1.0,1.0,2.0,59.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,88.7,1761.45,,0.0,,1872.25,1.0,
2315,8869-LIHMK,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,0.0,0.0,,,1.0,8.32,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,0.0,79.75,164.5,0.0,,16.64,181.14,3.0,
2316,0052-YNYOT,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,0.0,0.0,,0.0,1.0,11.09,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,,94.55,2724.6,,,299.43,3024.03,2.0,
2317,0106-UGRDO,1.0,1.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,1.0,1.0,52.0,0.0,1.0,,1.0,1.0,2.0,26.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,,4990.25,0.0,120.0,2422.6800000000007,7532.93,3.0,
2318,3489-VSFRD,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,0.0,0.0,,1.0,1.0,20.44,1.0,1.0,2.0,,,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,0.0,104.7,,0.0,0.0,1410.36,8630.710000000001,3.0,1.0
2319,4285-GYRQC,1.0,,20.0,1.0,0.0,,1.0,1.0,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,0.0,0.0,40.0,0.0,,8.08,,1.0,1.0,76.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,55.25,2139.2,,0.0,323.2,2462.4,1.0,1.0
2320,3084-DOWLE,,0.0,53.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2321,3084-DOWLE,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,1.0,,1.0,1.0,2.0,,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,,1.0,0.0,90.1,521.3,0.0,0.0,6.9,528.1999999999998,,1.0
2322,8270-RKSAP,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,,32.787836,-117.232376,,0.0,0.0,0.0,11.0,4.0,1.0,15.03,1.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0.0,53.75,608.0,0.0,0.0,165.32999999999996,,1.0,1.0
2323,8735-DCXNF,,0.0,43.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,8735-DCXNF,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,,2.6,0.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.0,89.3,577.6,0.0,0.0,,593.2,1.0,
2325,8044-BGWPI,1.0,,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,1.0,4.0,3.0,0.0,1.0,23.26,1.0,1.0,,42.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,95.2,292.85,0.0,20.0,69.78,382.63,1.0,1.0
2326,7030-NJVDP,1.0,1.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,1.0,1.0,8.0,0.0,1.0,47.91,0.0,1.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.5,,,0.0,383.28,993.18,2.0,1.0
2327,8276-MQBYC,1.0,0.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,1.0,1.0,1.0,,1.0,39.79,0.0,,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,2.0,80.05,80.05,0.0,0.0,39.79,119.84,3.0,
2328,7446-KQISO,,1.0,25.0,1.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2329,7446-KQISO,1.0,,,,,,,,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,1.0,1.0,,0.0,1.0,4.0,1.0,,2.0,48.0,0.0,0.0,,,0.0,1.0,1.0,1.0,0.0,1.0,,89.2,2698.35,,0.0,116.0,2814.35,1.0,1.0
2330,0617-FHSGK,1.0,1.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,1.0,1.0,19.0,0.0,1.0,14.09,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,83.65,1465.75,0.0,130.0,267.71,1863.46,2.0,1.0
2331,6789-HJBWG,1.0,0.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92109.0,32.787836,-117.232376,46086.0,0.0,1.0,1.0,6.0,0.0,1.0,31.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,190.2,336.5,3.0,1.0
2332,5148-ORICT,1.0,,42.0,,0.0,0.0,0.0,0.0,0.0,0.0,849.0,,32.787836,-117.232376,,0.0,0.0,0.0,1.0,0.0,1.0,6.44,,1.0,1.0,4.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2.0,51.25,,0.0,0.0,,57.69,1.0,1.0
