,Internet Type,Streaming TV,Total Revenue,Number of Dependents,Device Protection Plan,Unlimited Data,Payment Method,Latitude,Online Backup,Contract,Zip Code,Internet Service,Offer,Paperless Billing,Population,Senior Citizen,Quarter,Avg Monthly GB Download,Total Refunds,Country,Age,Streaming Music,Gender,State,City,Online Security,Number of Referrals,Count,Premium Tech Support,Total Extra Data Charges,Total Long Distance Charges,Streaming Movies,Referred a Friend,Monthly Charge,Tenure in Months,Dependents,Under 30,Longitude,ID,Phone Service,Married,Avg Monthly Long Distance Charges,Multiple Lines,Total Charges,Customer ID,Satisfaction Score,Churn Category
345,1.0,0.0,304.37,0.0,0.0,1.0,2.0,37.106902000000005,0.0,2.0,95007.0,1.0,0.0,0.031139680414281452,1007.0,1.0,1.0,1.0043741853210808,0.0,0.0,65.0,0.0,0.0,0.0,114.0,0.0,0.0,1.0,0.0,0.0,124.52,0.0,0.0,48.75,4.0,0.0,0.0,-117.99175043308404,1087.0,0.05984291136439771,0.0,31.13,1.0,179.85,2157-MXBJS,,0
346,2.0,1.0,5911.42,1.0,0.0,1.0,0.0,37.084697,1.0,2.0,95046.0,1.0,2.0,1.0,5671.0,1.0,1.0,16.0,0.0,0.0,76.0,0.0,0.0,0.0,867.0,0.4991793845026891,7.0,1.0,1.0,0.0,939.32,1.0,1.0,110.2,46.0,1.0,0.0,-118.23700586829997,1106.0,1.0,1.0,20.42,1.0,4972.1,8800-ZKRFW,3.0,0
347,2.0,1.0,2951.69,0.0,1.0,1.0,0.0,38.244806,0.0,2.0,95250.0,1.0,3.0,1.0,88.0,0.38456458491016476,1.0,11.0,44.17,0.0,79.0,0.0,0.0,0.0,909.0,0.0,8.0,1.0,0.0,0.0,494.5577173634098,1.0,1.0,98.1,26.0,0.0,0.0,-120.417301,1179.0,0.4454461780160941,0.6823118406616813,18.66,1.0,2510.7,3956-MGXOG,,0
348,2.0,1.0,8791.39,0.0,1.0,1.1268087762611771,0.0,37.524721,1.0,1.0,95316.0,1.0,1.4250407005904149,1.0,5513.0,1.0,1.0,12.0,3.180809772057724,0.0,1.3434081736431254,0.0,0.0,0.0,252.0,1.0,2.0,1.0,0.6744811380633012,0.0,2157.517634160377,0.8790637416182334,1.0,115.6,54.0,0.0,0.0,-120.757977,1196.0,1.0,1.0,43.71,1.0,6431.05,3295-YVUSR,3.0,0
349,1.7293753229091577,1.0,6890.0,0.0,1.0,1.0,0.0,37.394535999999995,1.0,1.0,95324.0,1.0,2.0,1.0,7177.0,1.0,1.0,21.0,0.0,0.0,76.0,0.6946587984851739,1.0,0.0,420.0,0.0,10.0,1.0,0.0,0.0,1023.0,0.7907634709156663,1.0,97.95,60.0,0.0,0.0,-120.89074699999999,1203.0,1.0,1.0,17.05,0.0,5437.072092270319,0856-NAOES,4.0,0
350,2.5453344362115375,0.6913123399580984,7821.21,0.0,1.0,1.0,1.0,38.109125,0.6695249471396248,2.0,95335.0,1.1030302412476731,1.0,0.0,683.0,1.0,1.0,10.0,0.0,0.0,73.0,0.0,1.0,0.0,544.0,0.0,3.7020872688118653,1.0,1.0,0.0,2424.96,0.7021294395170947,1.0,77.35,72.0,0.0,0.0,-120.078597,1212.0,1.0,0.6328279049744086,33.68,1.0,5396.25,4560-WQAQW,,0
351,0.0,1.0,8521.55,0.0,1.0,1.0,0.0,38.121601,1.0,2.0,95346.0,1.0,1.5364575562965541,1.0,1278.0,1.0,1.0,3.0,0.0,0.0,79.0,0.0,0.0,0.0,602.0,0.5331980725487219,0.0,1.0,1.0,0.0,3308.9,0.0,0.0,75.5,70.0,0.2813955907066253,0.0,-120.13391499999999,1218.0,1.0,0.6839225761177218,61.516067631450575,1.0,5212.65,9838-BFCQT,4.0,0
352,1.0,0.0,511.89,0.0,0.0,1.0,2.0,37.521708000000004,0.0,0.09245977898665055,95369.0,1.0,0.0,0.0,1158.0,1.0,1.0,12.0,0.0,0.0,74.0,0.0,1.0,0.0,923.0,0.044924117717905894,0.0,1.0,0.048513180869515546,0.0,63.99,0.0,0.0,49.2,9.0,0.0,0.0,-120.42684299999999,1235.0,1.0,0.6414095956087498,1.2513017275235192,0.0,447.9,8577-QSOCG,,0
353,2.0,1.0871665163815223,9016.65,0.0,1.0,0.0,1.0,38.618347,1.0,1.0,95448.0,1.0,1.3465010727288005,1.0,17979.0,1.0,1.0,16.0,3.135639650650638,0.0,1.3491559004248355,1.0,0.01714215447161837,0.0,576.9136992736594,0.0,7.0,1.0,0.8230489385781048,15.901470462340628,1306.8,1.0,1.0,105.75,72.0,0.0,0.0,-119.24041307852107,1282.0,1.0,1.0,18.15,1.0,7629.85,0709-TVGUR,5.0,0
354,2.0,1.0,7722.78,0.547799521967301,1.0,1.0,0.0,38.93496,0.0,1.0,95451.0,1.0,2.0,1.0,9902.0,1.0,1.0,18.0,0.0,0.0,70.0,1.0,0.0,0.0,465.0,1.0,8.0,1.0,0.0,0.0,1409.88,1.0,1.0,104.85,62.0,0.0,0.12855182894275616,-122.792243,1285.0,1.1898790911172303,1.0,22.74,1.0,6312.9,5057-RKGLH,3.0,0
355,2.393516150889321,0.0,7882.33,0.0,1.0,1.0,1.0,36.63395142541693,0.7266614960808477,2.0,95465.0,1.0,2.0,0.0,1880.0,1.0,1.0,17.0,0.0,0.0,80.0,1.0,0.0,0.0,688.0,1.0,0.0,1.4641737057520656,1.0,0.0,2102.73,1.0,0.0,108.4602112071812,57.0,0.0,0.0,-122.998726,1298.0,1.0,0.0,36.89,1.0,5779.6,2003-CKLOR,,0
356,2.0,0.0,9825.79,0.0,1.0,1.0,0.0,40.342928,1.0,2.0,95545.0,1.0,0.0,1.0,82.0,1.0,1.0,13.0,0.0,0.0,73.0,1.0,1.0,0.0,425.0,0.0,5.0,1.0,0.0,0.0,3443.79,1.0,1.0,95.35,69.0,0.0,0.0,-124.06332900000001,1334.0,1.0,1.0,49.91,1.0,6382.0,8708-XPXHZ,3.0,0
357,1.0,1.0,5817.950000000002,0.0,0.0,0.8675501887919488,0.37216119636917117,40.142256,1.0,1.0,95560.0,1.0157816184976811,0.0,1.0,1851.0,1.0,1.0,24.0,0.0,0.0,69.0,0.0,1.0,0.0,806.0,1.0,10.0,1.0,1.0,0.0,805.85,0.0,1.0,71.0,71.0,0.0,0.0,-123.85292700000001,1348.0,1.0,1.0,11.35,0.0,5012.1,0277-ORXQS,3.0,0
358,0.8452969281123212,1.0,3055.14,0.0,0.0,1.0,0.22039272449146236,40.89866,0.0,2.0,95563.0,1.0,0.4828436897852743,1.0,660.0,1.0,1.0,9.0,0.0,0.0,1.375483858184693,1.0,1.0,0.0,840.0,0.0,0.0,1.0,0.2533532001455683,0.0,651.04,1.0,0.0,93.6,26.0,0.0,0.0,-123.539754,1350.0,1.0,0.0,25.04,0.3420362713034692,2404.1,4840-ORQXB,5.0,0
359,2.829049283232907,0.0,10003.07,0.0,1.0,1.0,0.0,36.698264651284894,1.0,2.0,95641.0,1.0,0.0,1.0,2010.0,1.0,1.0,18.0,0.0,0.0,66.0,0.9412535572317595,0.0,0.0,449.0,1.0,0.0,1.0,1.0,0.0,2254.32,1.0672408998536291,0.0,107.4,89.6185329384866,0.0,0.0,-121.601358,1398.0,1.0,0.0,31.31,1.0,7748.75,7353-YOWFP,,0
360,2.0,0.0,9165.1,0.0,0.0,1.0,0.0,38.875508,0.0,2.0,95645.0,1.0,0.0,1.0,1793.0,1.0,1.0,25.0,0.0,0.0,68.0,1.0,0.6361740183627347,0.0,478.0,1.0,10.0,1.0,0.0,0.0,2695.0,1.0,1.0,90.85,70.0,0.0,0.0,-121.76586599999999,1400.0,1.0,1.0,38.5,1.0,6470.1,1352-HNSAW,4.0,0
361,2.0,1.0,2924.96,0.0,1.0,0.0,0.0,38.803731,1.0,2.0,95664.0,1.0,4.0,1.0,1173.0,1.0,1.0,17.0,0.0,0.0,75.0,1.0,1.0,0.0,750.0,0.0,0.0,1.0,0.0,130.0,523.11,1.0,0.0,104.35,21.0,0.2716843339785682,0.0,-121.04379899999999,1413.0,1.0,0.6526644208134417,24.91,1.0,2246.846055780673,8498-XXGWA,5.0,0
362,2.0,0.0,7833.17,0.0,0.0,1.0,0.0,38.688764,1.0,2.0,95673.0,1.0,0.0,0.8355465822481568,14010.0,1.0,1.0,18.0,0.0,0.0,69.0,1.0,0.6429183748110323,0.0,816.0,0.5309545606211987,0.0,1.264152279111958,0.0,0.0,2613.52,1.0,0.0,96.85,56.0,0.0,0.0,-121.457596,1421.0,1.0,0.0,48.78885737136665,1.0,5219.65,8679-LZBMD,,0
363,1.56647086845025,1.0,7332.58,0.0,1.0,1.0,0.0,38.333133000000004,0.875400453576772,1.0,95687.0,1.3528428658876825,1.0419387534068028,0.0,63157.0,1.0,1.0,26.0,0.0,0.0,1.375483858184693,1.0,1.0,0.0,1020.0,0.0,0.0,1.0,1.0,0.0,644.48,1.0,0.0,102.1,64.0,0.0,0.0,-121.920151,1433.0,1.0,0.0,10.07,1.0,6688.1,2073-QBVBI,5.0,0
364,0.8349971758462235,1.0,3353.8,0.0,0.3784710157807859,1.0,0.0,38.983388,0.0,2.0,6.745796178684621,0.5790215384397912,3.0,1.0,1.2687995241768786,0.3311667124557979,1.0,10.0,0.0,0.0,68.0,0.0,1.0,0.0,0.04159561300298264,0.0,0.0,1.0,1.0,0.0,545.357815407378,0.4080717228886401,0.34538109638700076,96.6,31.0,0.0,0.0,-120.98881399999999,0.06053445489756062,1.0,0.0,15.35,1.0,2877.95,9364-YKUVW,5.0,0
365,2.0,1.0,1852.65,0.0,0.15624369137392272,1.0,0.0,0.0982409090667824,1.0,2.0,254.77452892787525,1.0,4.0,1.0,64.58093251758118,1.0,1.0,19.0,0.689875670846256,0.0,66.0,1.0,0.6175998006190342,0.0,1015.0,0.0,5.0,1.0,0.0,2.991936097256614,567.6,0.16776561386596647,1.0,94.65,15.0,0.0,0.0,-120.13287,2.1210717342390084,0.32824726747991023,1.0,37.84,0.20115189422697846,1285.05,7446-SFAOA,3.0,0
366,2.0,0.0,2797.7000000000007,0.0,0.0,0.4476100527856664,0.0,0.019481178301201683,0.0,2.0,50.493324975311666,1.0,3.0,1.0,12.48012235186826,1.0,1.0,3.0,0.0,0.0,68.0,1.0,0.0,0.0,181.0,0.0,4.0,1.0,0.0,0.0,302.7336322675135,1.0,1.0,84.85,31.0,0.0,0.0,-121.195825,0.423534913028557,1.0,1.0,5.3,1.0,2633.4,6637-KYRCV,3.0,0
367,2.0,0.7011661312331806,5969.38,0.6090447960198948,1.0,1.0,1.0,36.85757750346273,0.0,1.0,95960.0,1.0,0.0,0.0,565.0,1.0,1.0,16.0,0.0,0.0,77.0,0.0,1.0,0.0,674.0,1.0,5.0,1.0,0.0,0.0,1039.3467783434608,0.0,1.0,80.3,64.0,0.0,0.0,-120.984472,1533.0,1.0,1.0,14.87,0.0,5017.7,6738-ISCBM,3.0,0
368,3.0,0.0,2779.08,0.0,0.12970302327604255,0.0,1.0,40.946785,0.0,2.0,36.69581659631713,0.0,0.0,0.0,8.901706368898068,1.0,1.0,0.0,0.0,0.0,67.0,0.0,1.0,0.0,122.0,0.0,0.0,1.0,0.0,0.0,1422.78,0.0,0.32290906339644404,20.3,69.0,0.0,0.11612717123463755,-121.719489,0.30946960697632553,1.0,0.0,20.62,0.2807718708836414,1356.3,4307-KWMXE,,0
369,1.0,0.0,4442.34,0.0,0.0,1.0,0.0,41.949216,1.0,1.0,96023.0,1.0,0.0,1.0,1162.0,1.0,1.0,2.0,0.0,0.0,65.0,1.0,0.0,0.0,262.0,0.0,10.0,1.0,0.0,6.890050185503597,1391.3403912582253,1.0,1.0,58.95,48.0,0.23660559084123595,0.0,-122.05006200000001,1577.0,1.0,1.0,34.43,0.4674364842392387,2789.7,1265-XTECC,,0
370,1.0,0.0,3993.19,0.0,1.0,1.0,0.2756622828219242,40.524535,0.0,1.0,6.853803530801597,1.0,0.0,1.0,1.2887294494371009,1.0,1.0,26.0,0.0,0.0,65.0,1.0,0.0,0.0,0.04226096996682248,0.0,0.0,1.0,1.0,0.0,737.8399999999998,1.0,0.0,69.1,46.0,0.2267043557320647,0.0,-122.647172,0.06150749186113603,1.0,0.0,16.04,1.0,3255.35,9779-DPNEJ,,0
371,2.0,1.0,2265.4,0.0,0.0,0.0,0.0,40.408796,0.0,2.0,96063.0,1.0,4.0,1.0,124.0,1.0,1.0,9.0,0.0,0.0,78.0,0.0,1.0,0.0,612.0,0.0,0.0,1.0,0.0,10.0,510.2000000000001,0.0,0.0,84.35,20.0,0.0,0.0,-121.579609,1608.0,1.0,0.0,25.51,0.25211797697907834,1745.2,3007-FDPEA,4.0,0
372,2.5480061341216507,1.0,6885.22,0.0,1.0,1.0,1.0,36.901458854157845,1.0,1.0,96065.0,1.0,0.0,1.0,431.0,1.0,1.0,10.0,0.0,0.0,72.0,0.0,0.6733224538501354,0.0,628.0,0.0,2.0,1.0,0.0,0.0,2745.12,0.0,1.0,83.88275845472653,63.714547363296006,0.0,0.0,-119.29208081159116,1610.0,1.0,1.0,50.999928417772,1.0,4140.1,1810-BOHSY,5.0,0
373,2.0,0.4548223336380961,5625.86,0.0,0.4318241183169303,1.0,0.0,41.33832,1.0,2.0,96067.0,1.0,0.0,1.0,7309.0,1.0,1.0,6.0,0.0,0.0,70.0,0.0,0.0,0.0,641.0,1.0,4.0,1.0,1.0,0.0,1955.36,0.0,1.0,85.15,44.0,0.0,0.0,-122.290756,1611.0,1.0395817273775123,1.0,44.44,0.0,3670.5,6103-BOCOU,4.0,0
374,2.0,0.0,6538.37,0.0,0.0,1.0,1.0,39.955164,1.0,2.0,96092.0,1.0,0.0,1.0,439.0,1.0,1.0,2.0,0.0,0.0,77.0,0.7966083478876288,1.0,0.0,1035.0,1.0,2.8469417564320767,1.0,1.0,0.0,396.72,0.9127075037050949,1.0,84.8,72.0,0.0,0.0,-122.01856699999999,1627.0,1.0,1.0,5.51,0.0,6141.65,0076-LVEPS,4.0,0
375,2.0,1.0,4955.2,0.0,0.0,0.7588352319870064,0.0,40.845738,1.0,0.8876086442209704,96123.0,1.0,0.0,1.0,61.0,1.0,1.0,4.0,0.0,0.0,71.0,0.5583748572903795,0.0,0.0,799.0,1.0,0.0,1.2995655151058216,1.0,0.0,570.15,0.0,0.0,97.05,45.0,0.0,0.12224705618708165,-120.32221899999999,1652.0,1.0,0.0,12.67,1.0,4385.05,9572-MTILT,3.0,0
376,1.0,1.0,3656.25,1.0,1.0,1.0,0.0,34.49337747970495,0.4853737102651303,0.5946876328019486,90014.0,1.0,0.0,0.46322835298042087,3524.0,0.30551480497344435,1.0,23.0,0.0,0.0,65.0,1.0,0.6240624767808624,0.0,550.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,53.0,68.0,1.0,0.0,-118.251977,13.0,0.0,1.0,0.0,0.0,3656.25,6505-OZNPG,4.0,0
377,3.0,0.0,884.74,0.0,0.0,0.0,0.07998043273246536,34.078990999999995,0.0,0.19209105500266654,90026.0,0.0,4.0,0.0,73686.0,1.0,1.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,550.0,0.0,5.0,1.0,0.0,0.0,335.94,0.0,1.0,25.6,22.0,0.0,0.0,-118.26380400000001,25.0,1.0,1.0,15.27,1.0,548.8,7317-GGVPB,4.0,0
378,2.0,1.0,10016.95,0.0,1.0,1.0,0.8132335147449683,33.954017,1.0,1.0,90045.0,1.0,0.0,1.0,39334.0,1.0,1.0,8.0,0.0,0.0,66.0,1.0,1.0,0.0,550.0,0.715036936997967,0.0,1.0,1.0,0.0,2963.6,1.0,0.0,110.75,62.0,0.0,0.0,-118.402447,43.0,1.0,0.0,47.8,1.0909548953173642,7053.35,6967-PEJLL,5.0,0
379,0.0,0.0,768.45,0.0,0.0,1.0,0.0,34.057496,0.0,0.0,90067.0,1.0,0.0,1.0,2527.0,0.3800574294905063,1.0,2.0,0.0,0.0,78.0,1.0,1.0,0.0,550.0,0.0,0.0,1.0,0.0855901368807709,0.0,0.0,1.0,0.0,34.65,23.0,0.0,0.13525768987564724,-111.91159966420803,58.0,0.0,0.0,0.0,0.0,768.45,2969-WGHQO,4.0,0
380,0.6489708157373529,1.0,3805.05,0.0,1.0,0.0,0.0,34.137411,1.0,0.0,90068.0,1.0,0.0,0.47957637879752546,21728.0,1.0,1.0,28.0,0.0,0.0,73.0,1.0,1.0,0.0,550.0,0.3763337382275626,1.6180147561861469,1.0,0.0,40.0,0.0,1.0,1.0,52.3,32.54234748274585,0.0,0.0,-118.328915,59.0,0.0,1.0,0.9374883642047468,0.0,3765.05,3955-JBZZM,5.0,0
381,2.0,1.0,1799.98,0.0,0.0,1.0,0.0,34.099891,0.0,0.0,90210.0,1.0,0.0,1.0,21397.0,0.31617171960670226,1.0,10.0,0.0,0.0,65.0,0.14905813242497937,0.6066787594943575,0.0,77.0,0.0,0.0,1.0,0.13020310640601734,0.0,526.68,0.16794488196652657,0.0,95.6,14.0,0.2311122088030085,0.0,-118.41433799999999,64.0,1.0,0.0,37.62,1.0,1273.3,6746-WAUWT,,0
382,0.0,1.0,6055.9,0.5650302232248453,1.0,1.0,0.0,34.026334000000006,0.0,1.0,90404.0,1.0,0.0,0.6531297265469465,19975.0,0.31356269492391914,1.0,19.0,0.0,0.0,66.0,0.0,0.0,0.0,886.0,1.0,1.0,1.2303621957477813,1.0,0.0,1901.35,0.0,1.0,76.25,55.168431102196735,1.0,0.0,-118.474222,106.0,1.0,1.0,34.57,1.0,4154.55,3161-GETRM,,0
383,3.0,0.0,917.8040748099141,0.0,0.0,0.14473391862260276,0.05551332015200506,33.73320507104275,0.0,1.0,90503.0,0.0,3.0,1.0,41979.0,1.0,1.0,0.0,0.0,0.0,73.0,0.0,1.0,0.0,997.0,0.0837043390732179,0.0,1.0,0.0,0.0,103.95,0.0,0.0,24.9,33.0,0.0,0.0,-118.353714,110.0,1.0,0.0,3.15,1.0,847.8,5858-EAFCZ,4.0,0
384,2.0,1.0,3284.68,0.0,1.0,0.0,0.0,33.960891,1.0,0.0,90605.0,1.0,0.562299901000782,0.350089836014192,38181.0,1.0,1.0,14.0,1.224290527169757,0.0,1.7368195856323208,0.2526974944493773,1.0,0.0,1067.0,0.0,1.0,1.0,0.0,60.0,1039.83,1.0,1.0,104.45,29.805866355809346,0.0,0.0,-118.03222199999999,117.0,1.0,1.0,45.21,1.0,2184.85,2853-CWQFQ,5.0,0
385,0.04763641584206377,0.0,184.68,0.0,0.0,1.0,2.0,34.167926,0.0,0.0,91202.0,1.0,0.0,1.0,21990.0,1.0,1.0,30.0,0.06453672213330436,0.0,1.375483858184693,0.0,1.0,0.0,366.0,0.0,0.0,1.0,0.0,0.0,30.38,0.0,0.0,72.6,2.0,0.0,0.0,-118.26753899999999,181.0,1.0,0.0,15.19,1.0,145.42082817746183,5537-UXXVS,3.0,0
386,2.0,0.4860269181170256,5796.31,0.0,0.0,0.0,0.0,34.370378,0.4760602850155875,0.0,91321.0,1.0,2.0,1.0,30742.0,0.3145990466198731,1.0,2.0,0.0,0.0,65.0,1.0,1.0,0.0,658.0,0.0,8.0,1.0,0.38799536926497524,9.192381758181014,1904.86,1.0,0.6312752574183981,94.55,41.0,0.0,0.0,-114.62673698913625,198.0,1.0,1.0,35.81253393936196,0.0,3851.45,8590-OHDIW,,0
387,2.0,1.0,7474.22,0.0,1.0,1.0,0.0,34.165783000000005,1.0,1.0,258.15238841134897,1.0,0.0,0.0,65.39981566905757,1.0,1.0,28.0,0.0,0.0,72.0,0.0,0.0,0.0,1027.0,0.0,0.0,1.0,0.0,0.0,235.62,1.0,0.0,108.1,66.0,0.0,0.0,-118.399795,2.149563660111662,1.0,0.0,3.57,1.0,7238.6,0032-PGELS,3.0,0
388,0.0,0.0,955.75,0.0,0.1341817796108754,1.0,0.0,34.084747,0.0,0.0,91723.0,0.19282272707960404,3.0,1.0,17554.0,1.0,1.0,30.0,0.0,0.0,69.0,0.0,1.0,0.0,228.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,24.85,38.0,0.0,0.0,-114.58299039055952,249.0,0.0,1.0,0.0,0.0,955.75,2542-HYGIQ,3.0,0
389,0.3173002276837517,1.0,1679.81,0.0,0.0,1.0,0.08911131129039475,34.14649,0.0,0.0,91741.0,1.0,0.0,1.0,24973.0,1.0,1.0,20.0,0.0,0.0,77.0,0.0,0.0,0.0,367.0,0.0,9.0,1.0,0.0,0.0,65.11,1.0,1.0,92.55,14.521618780124996,0.0,0.13473643525977216,-117.84981499999999,258.0,0.21388963971246133,1.0,1.4846610737662476,1.0,1614.7,6961-VCPMC,,0
390,2.049922439582913,1.0,8320.2,0.5366968393650366,1.0,1.0,0.0,34.049172,1.0,1.0,91755.0,1.0,1.2511187138751576,1.0,26933.0,1.0,1.0,26.0,0.0,0.0,65.0,1.0,0.0,0.0,627.0,0.0,3.7395165687942256,1.0,0.0,0.0,1272.6999999999996,1.0,1.0,107.45,65.0,1.0,0.0,-118.115022,267.0,1.0,0.5845344903680902,19.58,1.0,7047.5,9039-ZVJDC,,0
391,2.0,1.0,9395.045833113121,0.0,1.0,1.3079620636964164,0.0,32.605012,1.0,0.0,91915.0,1.0,0.0,1.0,9278.0,1.0,1.0,19.0,0.0,0.0,68.0,0.0,1.0,0.0,190.0,1.0,4.379228421028446,1.0,0.0,140.0,2171.89,1.0,1.0,107.5,71.0,0.25116365326773354,0.0,-116.97595,298.0,1.0,1.0,30.59,1.0,7713.55,9795-SHUHB,,0
392,1.0,1.0,2577.65,0.0,1.0,1.0,0.0,32.912664,0.0,1.0,91916.0,0.499098509268908,0.0,1.0,1587.0,1.0,1.0,18.0,0.0,0.0,79.0,0.0,1.0,0.0,253.0,0.0,0.0,1.0,1.0,0.0,106.4,1.0,0.0,42.417065163268056,35.0,0.0,0.0,-116.63538700000001,299.0,1.0,0.0,3.04,0.0,2471.25,5562-BETPV,,0
393,0.42003796342014715,1.0,2479.05,0.0,0.0,0.428497686150701,0.0,32.67102,1.0,0.0,91950.0,1.0,2.0,1.0,62355.0,1.0,1.0,30.0,0.0,0.0,77.0,0.0,1.0,0.0,650.0,1.0,0.0,1.0,0.0,4.74515057239217,0.0,0.0,0.2386083711784307,44.85,55.0,0.0,0.0,-117.095235,309.0,0.29779831489893344,0.0,0.0,0.0,2479.05,2782-JEEBU,3.0,0
394,0.36170920884671826,0.0,2134.3,0.0,1.0,1.0,0.10420522269509512,32.800671,0.0,1.0,91962.0,1.0,0.0,1.0,1604.0,1.0,1.0,13.0,0.6976669744987254,0.0,69.0,0.0,1.0,0.0,752.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,29.8,69.0,0.0,0.0,-116.48336299999998,310.0,0.0,1.0,0.0,0.0,2134.3,6022-UGGSO,3.0,0
395,2.596803803329492,1.0,8713.85,0.0,1.0,0.0,0.0,33.174725,1.0,0.0,92070.0,1.0,2.0,1.0,1143.0,1.0,1.0,25.0,0.0,0.0,1.3434081736431254,1.0,0.0,0.0,890.0,0.0,1.0,1.0,0.0,110.0,2202.6,1.0,0.9223017464177835,105.9,78.22329722622631,0.0,0.0,-116.743329,344.0,1.0,1.0,36.71,1.0,6401.25,1069-QJOEE,5.0,0
396,2.0,1.0,10598.23,0.5695760762127117,1.0,1.0,2.0,32.707892,0.0,2.0,92114.0,1.0,1.0,1.0,66838.0,1.0,1.0,22.0,0.0,0.0,73.0,0.0,0.0,0.0,849.0,1.0,1.0,1.0,1.0,0.0,2522.88,1.0,1.0,109.75,72.0,0.0,0.1338640618639916,-117.05512,365.0,1.0,1.0,35.04,1.0,8075.35,2061-VVFST,4.0,0
397,2.0,1.0,6104.85,0.0,1.0,1.0,0.0,34.201108000000005,0.0,0.0,92268.0,1.0,2.0,1.0,354.0,1.0,1.0,29.0,0.0,0.0,75.0,0.0,0.0,0.0,757.0,0.0,0.0,1.0,1.0,0.0,882.4999999999999,1.0,0.0,89.19249043304238,50.0,0.0,0.0,-116.593456,418.0,1.0,0.0,17.65,1.0,4834.544594976461,0909-SDHNU,,0
398,2.0,0.0,7568.620859631507,0.0,0.0,1.0,0.0,34.757783,1.0,1.0,92342.0,1.0,2.0,1.0,4948.0,0.37829323778996504,1.0,23.0,0.0,0.0,78.0,0.0,1.0,0.0,410.0,0.0,5.0,1.0,1.0,0.0,2845.65,0.0,1.0,85.55,61.0,0.0,0.0,-117.33997,461.0,1.4270761615453953,1.0,46.65,1.0,5251.75,9866-QEVEE,4.0,0
399,2.0,0.0,2109.87,0.0,0.0,1.0,1.0,35.35232401870594,1.0,0.0,92356.0,1.0,0.36509633155976334,1.0,5256.0,1.0,1.0,14.0,0.0,0.0,67.0,0.0,1.0,0.0,561.0,0.0,0.0,1.0,0.0,0.0,698.22,0.0,0.0,80.55,18.0,0.0,0.0,-116.856103,467.0,1.0,0.0,38.79,1.0,1392.831322257523,9386-LDCZR,5.0,0
400,2.0,0.0,6901.747809351001,0.0,1.0,1.0,1.0,33.548869,1.0,2.0,92562.0,1.0,1.0,0.0,36149.0,1.0,1.0,27.0,0.0,0.0,74.0,0.0,0.0,0.0,647.0,0.6337671465182683,10.0,1.0,0.0,0.0,760.2898600037693,1.0,1.0,89.45,71.0,0.0,0.0,-117.33416499999998,519.0,1.0,1.0,16.26,0.0,6435.25,0654-PQKDW,,0
401,2.0,1.0,9578.93,0.0,1.0,1.0,1.0,33.766003999999995,0.9673170446631529,1.8445319317903461,92705.0,1.0,1.0,0.0,44117.0,1.0,1.0,10.0,3.4270872179734484,0.0,78.0,0.0,0.0,0.0,878.0,0.0,1.0,1.0,0.0,0.0,2000.88,1.0,1.0,105.0,72.0,0.0,0.0,-117.786763,576.0,1.0,1.0,38.01291717000606,1.0,7578.05,6696-YDAYZ,5.0,0
402,2.0,1.0,4675.13,0.0,1.0,1.0,0.0,34.438581,1.0,1.0,93103.0,0.7916133621082637,2.0,1.0,20893.0,1.0,1.0,26.0,0.0,0.0,65.0,0.0,0.0,0.0,879.0,0.0,0.0,1.0,0.0,0.0,548.78,0.5607905265339828,0.0,91.3,40.26399762490402,0.0,0.0,-119.685368,636.0,1.0,0.0,11.93,0.0,3793.038680331395,1436-ZMJAN,4.0,0
403,0.0,1.0,2525.5200000000004,0.0,1.0,1.0,0.0,35.86753986993237,0.27156320017362123,1.0,93441.0,1.0,0.0,0.0,1317.0,1.0,1.0,23.0,0.0,0.0,74.0,0.0,0.0,0.0,554.0,0.0,2.0,1.0,1.0,0.0,419.22,0.0,1.0,64.2,22.37455884094826,0.0,0.0,-120.02609,733.0,1.0,1.0,12.33,0.2870753155889029,2106.3,1820-TQVEV,4.0,0
404,0.0,0.7626072863051173,6139.72,0.6281400450064043,1.0,1.0,1.0,34.959340000000005,0.0,2.0,93458.0,1.0,1.0,1.0,43684.0,0.3789401432663294,1.0,3.0,0.0,0.0,79.0,1.0,1.0,0.0,885.0,0.0,7.0,1.0,0.0,0.0,810.72,1.0,1.0,94.36988044973565,72.0,0.0,0.0,-120.490081,746.0,0.8882925253650673,1.0,11.26,1.0,5329.0,6000-UKLWI,3.0,0
405,3.0,0.0,3682.07,0.6145262831820274,0.0,0.0,0.0,37.045840000000005,0.0,2.0,93514.0,0.3762493496019976,1.0,0.0,13309.0,1.0,1.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,89.0,0.0,0.0,1.0,0.0,0.0,1872.72,0.0,0.0,25.4,72.0,0.3039393428610431,0.0,-118.397236,756.0,1.0,0.0,34.60941697348086,1.0,1809.35,4656-CAURT,,0
