,Internet Type,Streaming TV,Total Revenue,Number of Dependents,Device Protection Plan,Unlimited Data,Payment Method,Online Backup,Contract,Internet Service,Offer,Paperless Billing,Senior Citizen,Quarter,Avg Monthly GB Download,Total Refunds,Age,Streaming Music,Gender,Online Security,Number of Referrals,Count,Premium Tech Support,Total Extra Data Charges,Total Long Distance Charges,Streaming Movies,Referred a Friend,Monthly Charge,Tenure in Months,Dependents,Under 30,Phone Service,Married,Avg Monthly Long Distance Charges,Multiple Lines,Total Charges,Customer ID,Satisfaction Score,Churn Category
704,1.0,0.0,215.2,0.0,0.0,1.0,2.0,0.028608454958635385,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,215.2,9972-VAFJJ,,3
705,2.0,0.0,169.67,0.0,0.0,1.0,0.0,0.019846277082368535,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.05636239213446909,41.0,1.0,0.0,0.0,0.0,0.751018776122998,0.0,0.30356242017509705,10.22,1.0,0.0,80.75,2.0,0.0,0.0,1.0,0.0,5.11,0.0,146.43942980158195,4712-AUQZO,,1
706,2.0,1.0,8329.6,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,73.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2388.75,0.0,0.0,91.85,75.49599877503695,0.11704988509672308,1.0,1.0,0.2612111483946915,36.75,1.0,5940.85,8725-JEDFD,3.0,1
707,0.7969536319539681,1.0,2873.75,0.0,1.0,1.0,0.0,0.2878118685744921,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,36.0,0.0,0.33984973398925966,0.0,1.0,1.0,0.0,0.0,616.0,0.0,1.0,41.34229509962128,25.0,0.0,0.06643133895075007,1.0,1.0,24.64,0.0,2257.75,5980-NOPLP,,1
708,0.0,0.014746878749006029,97.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,0.0,23.0,0.012914714437163162,0.22030499395710168,0.009731816901787425,1.0,1.0,0.0,0.0,0.0,1.0,1.0,44.6,2.0,0.0,1.0,0.0,1.0,0.0,0.011682072491247057,97.1,6734-CKRSM,,1
709,2.0,0.0,244.04,0.0,0.023577126041017974,0.032082200310095906,0.0,0.0,0.0,1.0,0.0,0.0272085491057085,0.0,1.0,10.0,0.0,58.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,52.94,1.0,0.0,80.2,2.0,0.0,0.0,1.0,0.0,26.47,0.0,181.1,4686-GEFRM,1.0,1
710,0.1454083382829697,0.0,471.29,0.0,0.04246888192194634,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,33.0,0.040443342478813774,0.0,0.0,0.0,1.0,1.0,0.0,129.84,0.0,0.0,87.1,4.0,0.0,0.0,1.0,0.0,32.46,1.0,341.45,0820-FNRNX,2.0,1
711,2.0,0.0,592.15,0.0,0.0,1.0,0.054551846307531446,0.0,0.0,1.0,0.107375421567973,1.0,0.0,1.0,59.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,234.4,0.0,0.0,75.9,5.0,0.0,0.0,1.0,0.0,4.349933916673634,1.0,357.75,4009-ALQFH,2.0,1
712,0.9085712857232551,1.0,4668.59,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13960756048671538,1.0,51.0,0.0,29.0,1.0,0.0,1.0,1.9688008352055026,1.0,0.4650643273286824,0.0,134.89,0.6285972918999586,1.0,98.75,47.0,0.0,1.0,1.0,0.256632647292796,2.87,1.0,4081.2251787052733,2575-GFSOE,1.0,1
713,0.0,0.0,85.24,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.008472291163880787,0.0,1.0,59.0,0.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.94,0.0,0.0,45.3,0.8053981405493215,0.0,1.0,1.0,0.0,39.94,0.008818672239240986,45.3,0723-VSOBE,1.0,1
714,1.0,1.0,2031.17,0.0,0.0,1.0,0.0,0.22586947664788146,0.371735660228742,1.0,0.0,1.0,0.0,1.0,51.0,0.0,1.2073075126208839,1.0,0.0,1.0,1.0,1.0,1.0,0.0,288.42,1.0,1.0,79.2,22.0,0.0,1.0,0.29766696354856287,1.0,13.11,1.0,1742.75,5356-KZCKT,1.0,2
715,0.07846600547379454,0.04915114695171835,364.1491248086134,0.0,1.0,1.0,0.0,0.0,0.0,0.0680928868307073,0.0,0.0,0.0,1.0,4.0,0.0,61.0,0.0,1.0,0.0,1.0,1.0,0.03677957289274987,0.0,35.91,0.0,1.0,48.7,7.0,0.22984409889761684,0.0,1.0,1.0,5.13,0.0,340.25,4829-ZLJTK,2.0,5
716,0.0,0.0,106.53589486662817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,0.04142771923080516,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.4,0.0,0.0,71.35,1.0,0.0,0.0,1.0,0.0,40.4,0.0,71.35,7395-IGJOS,3.0,2
717,2.0,0.1970494990345688,1683.2199999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2563434739153872,0.19636527802602224,0.0,1.0,3.0,0.0,41.0,0.0,1.0,0.0,1.0,0.7585252558379098,0.0,0.0,282.37,0.0,1.0,80.85,14.920051336947704,0.0,0.07525636306873049,1.0,1.0,16.61,0.19125919150230034,1400.85,4786-UKSNZ,,1
718,1.0,0.0,137.85,0.0,0.0,1.0,0.0070044871324437,1.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,0.0,47.0,0.016883744225363085,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.65,4.0,0.0,0.0,0.0,0.0,0.0,0.0,124.13674167751829,4999-IEZLT,,3
719,2.0,0.08403620655002891,838.68,0.0,0.0,0.10888888393728399,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,16.0,0.0,32.0,1.0,0.3026167872034028,0.0,0.0,1.0,0.0652623266337234,0.0,211.28,0.08512793842201645,0.0,85.2,8.0,0.0,0.0,0.14014559995309728,1.0,26.41,0.09277390610715598,627.4,5281-BUZGT,1.0,1
720,0.026403772398230788,0.0,79.74000000000002,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,52.0,0.0,30.0,0.006361552979012707,1.0,0.0,0.0,1.0,0.0,0.0,25.39,0.0,0.0,54.35,1.0,0.0,0.0,1.0,0.0,25.39,1.0,54.72175099744011,5154-VEKBL,3.0,3
721,1.0,0.0,1716.45,0.340093472126559,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,21.0,0.0,39.0,0.0,0.37205183464922387,1.0,0.7316724203480266,1.0,0.0,0.0,0.0,0.0,1.0,42.35,40.0,0.16380383367506376,0.0,0.0,1.0,0.0,0.0,1716.45,6937-GCDGQ,1.0,3
722,2.0,0.0,3218.92,0.0,0.3606646784366124,0.4719238687095839,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,0.0,0.3717858876827638,1.0,0.006614959213312675,0.0,1.0,0.011868121845869457,0.0,0.0,534.1997413000367,1.0,1.0,86.15,33.0,0.0,0.0,1.0,1.0,14.34,1.0,2745.7,7241-AJHFS,2.0,3
723,2.0,0.0,2768.85,0.0683659488518748,0.0,1.0,0.0,0.0,0.0,0.5302829111235843,3.0,1.0,0.0,1.0,41.0,0.0,1.2297159229101802,1.0,0.0,0.0,1.0,1.0,0.28906238388760724,0.0,144.60000000000005,1.0,1.0,85.0,30.0,0.027411777071812776,1.0,1.0,1.0,4.82,1.0,2624.25,2599-CIPQE,,5
724,2.0,1.0,2836.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,8.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,280.2,0.0,0.0,85.15,30.0,0.0,0.0,1.0,0.0,9.34,0.0,2555.9,4012-YCFAI,2.0,3
725,1.0,0.0,1752.63,2.0,0.17013771592699461,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,7.294505222377342,0.0,63.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,414.48,0.0,0.18483649987788398,24.750581272221616,24.0,1.0,0.0,0.2876746525523078,1.0,17.27,1.0,1338.15,4342-HENTK,1.0,3
726,2.0,1.0,128.47,0.0,0.0,0.013912616446891202,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,23.0,0.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,48.97,0.0,0.0,79.5,1.193709458385388,0.0,0.0,0.024729104758899837,0.0,48.97,0.0,79.5,4189-NAKJS,2.0,3
727,2.0,1.0,899.72,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.09531806572678285,0.0,1.0,26.0,0.3407072181624661,63.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,312.62,0.0,1.0,86.25,8.255330351839262,0.0,0.0,1.0,1.0,44.66,0.09639026341593901,587.1,3307-TLCUD,2.0,3
728,2.0,0.15974584058053348,1601.15,0.0,0.0,0.206768120223481,0.0,1.0,0.0,1.0,0.25887713168141413,1.0,0.0,1.0,6.510686179895725,0.0,0.7742207778122016,0.14301647819344973,0.0,0.0,0.0,1.0,0.0,10.0,386.89727821525116,1.0,0.0,86.3,14.0,0.0,0.0,1.0,0.0,29.3,0.0,1180.95,1725-MIMXW,2.0,3
729,2.0,0.0,3473.390000000001,0.0,0.0,1.0,0.0,0.33223303058340936,0.0,1.0,3.0,1.0,0.0,1.0,30.0,0.0,0.7742207778122016,1.0,0.0,0.26512803870579643,0.0,1.0,0.0,5.819401912494053,847.84,1.0,0.367348792467691,89.95,31.233884215693525,0.0,0.0,1.0,0.0,30.28,1.0,2625.55,3523-BRGUW,,3
730,1.0,0.0,3043.972595621075,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,53.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1169.9399999999996,0.0,0.0,64.4,34.0,0.0,0.0,1.0,0.45991143488872405,34.41,1.0,2088.75,3689-MOZGR,2.0,3
731,2.0,0.0,339.56,0.2278131295768052,1.0,1.0,1.0,0.0,0.0,1.0,0.06011891863549939,0.0,0.0,1.0,58.0,0.0,30.0,0.024377521850530198,0.0,0.0,0.0,0.5535305383904876,0.021603890801127158,0.0,122.01,0.0,0.03752834835305529,80.1,3.0,0.0,0.0,0.06363514219274834,0.0,40.67,0.0,217.55,8779-QRDMV,3.0,3
732,2.0,1.0,255.63,0.0,0.0,0.026125621605829815,0.0,0.0,0.05583513334825995,1.0,5.0,1.0,0.24865231975418436,1.0,0.8371366387355333,0.09785869216548157,51.0,0.0,0.0,0.015396204488008058,0.0,1.0,0.0,10.0,99.58,0.0,0.0,80.2,2.0,0.0,0.0,1.0,0.0,1.9064451376597102,0.0,146.05,5872-OEQNH,2.0,3
733,0.0,1.0,1582.15,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.23212475675615907,1.0,0.0,1.0,23.0,0.0,60.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,197.4,1.0,0.0,112.95,12.0,0.0,0.0,1.0,0.0,4.498790829769531,1.0,1277.5082272078164,3920-HIHMQ,2.0,3
734,2.0,1.0,3204.15,0.0,0.0,1.0,0.0,0.0,0.6462123554639174,0.4756107905872119,0.0,1.0,0.0,1.0,12.760939814305154,0.0,28.0,1.0,1.0,1.0,1.0,1.0,0.24037327611106318,0.0,872.85,1.0,0.3423968077780682,99.85,23.0,0.0,1.0,0.547268475796174,1.0,16.399160084927747,0.0,2331.3,3258-ZKPAI,1.0,5
735,2.0,0.0,88.82,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,10.0,0.0,42.0,0.0,1.0,0.0,0.040758839861879385,1.0,0.0,0.0,17.27,0.01012108755849692,0.0,71.55,1.0,0.0,0.0,1.0,0.0,17.27,0.0,71.55,4636-JGAAI,1.0,1
736,2.0,0.0,6684.92,0.0,1.0,0.8719269689015662,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,73.0,0.0,27.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1655.72,1.0,1.0,93.9,53.0,0.11751916894731018,1.0,1.0,1.0,31.223690260523256,1.0,5029.2,0422-UXFAP,1.0,3
737,1.0,1.0,633.4,0.0,1.0,1.0,0.0,0.08414367472480236,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0,1.2130130601224167,0.0,1.0,0.06098573050173801,48.75,13.0,0.0,0.0,0.0,1.0,0.0,0.0,633.4,1047-RNXZV,2.0,3
738,0.16727083418124905,1.0,504.93,0.4752822427203408,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,20.0,0.0,63.0,0.0,0.0,0.03371395143801951,0.0,1.0,0.0,10.0,155.78075435050417,0.0,0.05423196784818726,85.65,4.0,0.0,0.0,1.0,0.0,43.32,1.0,321.65,2433-KMEAS,,1
739,2.0,0.40172472522337976,3737.95,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,49.0,1.0,0.0,0.0,0.0,1.0,0.3088620598893237,0.0,804.75,1.0,0.0,98.6,33.42937823278744,0.17916583027669014,0.0870814064560912,1.0,0.4276039067648549,27.75,1.0,2933.2,0945-TSONX,,1
740,2.0,0.0,1446.61,0.0,0.0,1.0,0.0,0.0,0.26865931917762187,1.0,0.0,0.16937314065422693,0.0,1.0,11.0,0.0,35.0,0.0,1.0,0.12194055758989256,1.0,0.6484664183008582,0.0,0.0,232.56,0.0,1.0,70.4,12.80567618879131,0.0,0.0,1.0,1.0,13.68,0.0,1214.05,0311-UNPFF,1.0,1
741,0.0,0.0,92.12,0.41205286321975826,0.004489675254311582,1.0,2.0,0.0,0.0,0.009591084101795678,5.0,0.0,0.0,1.0,19.0,0.0,49.0,0.0043982639915695326,0.0,0.0,0.0,1.0,0.0,0.13198153367605106,46.17,0.0,0.0,45.95,1.0,1.0,0.0,1.0,0.0,46.17,0.0,45.95,3930-ZGWVE,,1
742,2.0,1.0,118.89,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,0.0,0.7795531592301072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.04864093842446,0.0,0.0,1.6203482037617865,1.0,0.009651545370699998,0.0034274988226201844,1.0,0.01185615862379985,33.34,0.0,85.55,5669-SRAIP,2.0,5
743,2.0,1.0,673.0500000000002,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,10.0,0.0,62.0,1.0,0.0,0.0,0.31165579126127746,1.0,0.0,0.0,160.6,1.0,0.0,96.25,5.0,0.0,0.0,1.0,0.0,32.12,0.0,512.45,7359-SSBJK,2.0,1
744,0.0,0.0,1495.3,0.0,0.0,0.25272760169431635,0.0739799329287214,0.19377611957326166,1.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,55.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,0.0,0.0,1.0,24.863309766898144,12.71006532883461,0.0,0.0,0.1806774517801004,1.0,0.5720249278575963,0.1764174347620464,1445.3,7908-QCBCA,2.0,1
745,2.0,1.0,9250.02,0.0,0.7886639535576205,1.0,0.7562888738972467,0.804462734742939,2.0,1.0,1.565216752489926,1.0,0.0,1.0,6.0,0.0,38.0,1.0,0.0,1.0,0.0,1.0,0.0,14.979787184663346,2785.02,1.0,0.9987014728339346,112.95,84.06341066316115,0.0,0.0,1.0,0.0,48.86,1.0,6465.0,3891-PUQOD,1.0,1
746,0.0,0.0,35.9,0.0,0.0,1.0,0.001750353317664771,0.0,0.0,0.007335014828639728,5.0,0.0,0.0,1.0,29.0,0.0,54.0,1.0,0.5037872979369618,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35.9,1.0,0.0,0.0,0.004320466628504156,0.0,0.0,0.0043412666423155,35.9,0562-FGDCR,1.0,1
747,2.0,1.0,4965.41,0.0,1.0,0.6548255249392624,0.0,0.0,0.0,1.0,0.8012339252753992,1.0,0.0,1.0,85.0,0.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1188.26,1.0,0.0,99.25,38.0,0.0,0.0,1.0,0.0,31.27,1.0,3777.15,1839-FBNFR,1.0,1
748,2.0,1.0,1773.05,0.0,0.20398662634022943,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,245.7,0.0,0.0,90.0,15.628444070841853,0.0,0.0,1.0,0.0,13.65,1.0,1527.35,9801-NOSHQ,1.0,1
749,2.0,0.4158370887624614,3116.76,0.0,0.0,0.4926678754973469,0.0,0.3728801739770165,1.0,1.0,3.0,0.0,0.0,1.0,24.0,1.0586876535303684,58.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,269.36,1.0,0.3104845649110278,106.1,28.0,0.0,0.0,0.42449557067425187,0.5059840380289816,9.62,1.0,2847.4,0970-ETWGE,1.0,2
750,2.0,0.0,100.80477509975076,0.0,0.0,0.0,0.0,0.009671561947199932,0.0,0.01561778431878235,0.0,1.0,0.0,1.0,19.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,27.7,0.0,0.0,77.15,1.0,0.0,0.05710961466926013,1.0,0.27986408407900554,0.4917128821693064,1.0,77.15,8818-XYFCQ,3.0,2
751,1.0,1.0,196.35604314355234,0.0,0.028059676077318695,1.0,0.0,1.0,0.03196828234562157,1.0,0.0,1.0,0.0,1.0,1.0665574696608464,0.0,1.21347425145369,1.0,0.017936739768419058,0.019855548402112327,4.0,1.0,0.0,0.0,0.0,0.030334066884574913,1.0,3.3727012347839542,4.0,0.0,1.0,0.0,1.0,0.0,0.0,201.0,0023-UYUPN,,4
752,0.0,0.023843576102486316,259.28771698245527,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,55.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,84.32,0.0,0.0,75.7,2.0,0.0,0.0,1.0,0.0,42.16,0.0,189.2,8417-GSODA,1.0,5
753,3.0,0.0,22.54,0.0,0.002613849327267554,0.0,2.0,0.0,0.0,0.0,0.0,0.0026886762117807102,0.0,1.0,0.0,0.0,1.1676321898013966,0.0,1.0,0.0,0.0,1.0,0.002110276897186443,0.04039396984563378,3.14,0.0,0.0,19.4,1.0,0.0,0.0,1.0,0.0,3.14,0.0,19.4,8996-ZROXE,2.0,2
754,2.0,0.0,1070.6,0.0,0.0,0.1393689734292686,0.0,0.0,0.0,1.0,0.17426426127097863,1.0,0.0,1.0,17.0,0.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,267.3,1.0,0.0,83.3,9.0,0.0,0.0,1.0,0.0,29.7,1.0,803.3,5318-YKDPV,2.0,3
755,2.0,1.0,731.647664235737,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.07303950165124294,0.0,82.10663284441085,0.0,0.0,80.1,8.0,0.0,0.0,0.10211856321693596,0.0,1.4170971746341132,0.0,679.3,6235-VDHOM,1.0,1
756,3.0,0.0,815.6,0.0,0.0,0.0,0.0,0.08711253481559156,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,62.0,0.0,1.0,0.0,0.3688356942481031,1.0,0.07224445611241002,1.4250156208150992,139.25,0.09593873108883434,0.0,25.3,7.232605532791567,0.0,0.0,1.0,0.0,5.57,1.0,676.35,8631-WUXGY,3.0,4
757,1.0,1.0,1650.45,0.0,1.0,1.0,1.0,0.0,0.30072985837822025,1.0,0.0,1.0,0.0,1.0,7.702640418346584,0.0,36.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,1.0,0.0,82.0,14.541410274079986,0.134372021042882,0.0,0.24014265363864395,0.0,12.5,1.0,1425.45,6437-UDQJM,1.0,2
758,2.0,1.0,3181.45,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,15.441158569103367,0.0,1.528967917249041,1.0,1.0,0.0,1.0,1.0,0.0,0.0,315.0,1.0,1.0,94.05,27.823734750935316,0.0,0.0,0.44073966375111184,1.0,6.289479837801384,1.0,2866.45,6119-SPUDB,3.0,3
759,2.0,0.0,1055.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,23.0,0.0,1.528967917249041,0.08604063565501634,1.0,0.07493285184820307,1.0,1.0,0.0,0.0,317.2,0.09686178471027872,1.0,70.3,10.0,0.0,0.0,1.0,1.0,5.937237954983545,0.0,738.2,3703-TTEPD,,2
760,2.0,0.0,81.43,0.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,0.010353428227987072,0.0,1.0,69.0,0.0,0.8509780029201063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.23,0.0,0.0,80.2,1.0,0.0,1.0,1.0,0.015306714657842358,1.23,1.0,80.2,7326-RIGQZ,3.0,4
761,2.0,0.0,8414.43,0.0,0.7709194686855431,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,0.0,41.0,1.0,0.38418155368081647,0.621801136725216,1.0,1.0,1.0,13.801167980407152,2072.98,1.0,1.0,94.35,67.0,0.0,0.0,1.0,0.35814673889741666,30.94,1.0,6055.165686171273,6166-ILMNY,1.0,4
762,2.0,0.0,3467.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30.0,0.0,51.0,1.0,0.0,0.0,1.5761291275316933,1.0,0.0,40.0,669.5699999999998,1.0,0.0,83.35,33.0,0.0,0.0,1.0,0.0,20.29,0.3886296322843896,2757.85,7375-WMVMT,,4
763,1.0,0.0,600.0,0.46711299055000133,1.0,0.07522046682586746,1.0,0.05447511416751738,0.0,1.0,4.0,1.0,0.0,1.0,26.0,0.0,59.0,0.0,1.0,0.043877944555038316,0.0,1.0,0.0,0.0,154.77147665891536,0.0,0.0,33.5,18.0,0.22951803283815597,0.0,0.10128610946460148,0.0,0.0,0.0,427.52079614383797,5998-DZLYR,2.0,2
764,2.0,0.0,495.96,0.0,0.0,1.0,0.0455002077286478,0.0,0.0,1.0,0.0,1.0,0.11294241875007219,1.0,30.0,0.0,24.0,0.0,1.0,0.0,8.0,1.0,0.029359426094561665,0.7602558083744534,194.56,0.0,1.0,74.65,4.0,0.0,1.0,1.0,1.0,3.6114796796443303,0.052347175318903524,301.4,1112-CUNAO,,2
765,0.11689216754340707,0.0,328.36,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,121.76,0.0,0.0,50.4,4.0,0.0,0.0,1.0,0.0,2.2636528586596993,1.0,206.6,8132-YPVBX,1.0,1
766,2.0,0.0,886.94,0.4608048656771618,0.0,1.0,1.0,0.0,0.17957999203834768,1.0,0.0,1.0,0.0,1.0,18.0,0.0,61.0,0.0,0.0,1.0,0.41273592838773004,1.0,0.0629758334775929,0.0,247.111603060834,0.0,0.0,79.65,7.0,0.0,0.0,1.0,0.0,40.32,1.0,604.7,6211-WWLTF,,3
767,2.0,0.0,192.8,0.20802336131328178,1.0,1.0,0.0,0.0,0.0,1.0,0.03055154819318459,0.0,0.0,1.0,0.8288428416336667,0.06931707651764976,19.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,41.0,0.0,1.0,76.4,2.0,0.0,1.0,1.0,1.0,20.5,0.0,151.8,9764-REAFF,1.0,1
768,2.0,1.0,391.93,0.0,0.03765799583779228,1.0,0.0,0.0,0.0,0.060438269797444565,5.0,1.0,0.0,1.0,73.0,0.0,1.2465117739231917,1.0,1.0,0.0,0.0,1.0,1.0,0.0,91.75734778842626,1.0,0.0,98.7,3.0,0.0,1.0,1.0,0.021854803040885468,32.76,0.043352550724561026,293.65,9633-DENPU,3.0,3
769,2.0,1.0,3111.63,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,13.0,0.0,37.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,512.68,0.36973344048575135,0.3194674912636848,90.1,28.0,0.0,0.0,1.0,1.0,18.31,0.0,2598.95,8980-WQFWL,3.0,5
770,1.0,0.11379691035404056,832.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,26.0,0.0,1.1676321898013966,0.0,1.0,0.0,0.0,1.0,0.0,20.0,47.25,0.0,0.08163150478578024,51.55,15.0,0.0,0.0,1.0,0.0,1.1258404307942196,1.0,765.5,7246-ZGQDF,2.0,3
771,2.0,1.0,663.55,0.0,0.0,0.0804302401263788,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,19.0,0.0,44.0,1.0,0.41091620921845967,0.0,0.0,1.0,0.0,1.0751546462436885,200.75,1.0,0.0,94.85,5.0,0.0,0.0,1.0,0.0,40.15,1.0,462.8,2712-SYWAY,3.0,3
772,1.0,0.0,70.93,0.43908880011239304,0.0,1.0,0.0064111378889211215,0.0,0.0,1.0,5.0,0.0,0.0,1.0,30.0,0.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10995320856012818,26.53,0.0,0.0,0.8853221415039804,1.0,0.0,0.0,1.0,0.0,26.53,0.0,44.4,0215-BQKGS,2.0,3
773,1.0,0.0,1077.5,3.0,0.14555644496392936,0.18196542741459326,0.05935046360872032,0.0,0.0,1.0,0.15080556327860054,0.0,0.17400649687141168,1.0,23.0,0.0,41.0,0.0,1.0,1.0,1.0,1.0,0.1160588569831271,0.0,75.3978516995788,0.0,1.0,18.088247468997416,31.0,1.0,0.11074101438236492,0.0,1.0,1.1174148795486796,0.0,1077.5,3793-MMFUH,1.0,3
774,2.0,0.003145538777816453,60.628690373071755,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,0.025031377440221582,45.0,0.0029977603300432513,0.0,0.0,0.03135851236214611,1.0,0.0,0.08905025629299664,32.33,1.0,0.0,95.65,1.0,0.0,0.0,1.0,0.0,32.33,1.0,32.236781731180564,5998-VVEJY,2.0,3
775,3.0,0.0,61.42999999999999,0.15718851526052458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024485563321284067,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.816423950562665,0.0,0.0,20.95,1.0,0.0,0.03588071465279644,1.0,0.0,40.48,0.0,20.95,4657-FWVFY,1.0,4
776,2.0,1.0,342.4795849163912,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,13.0,0.0,42.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,301.07,1.0,1.0,92.55,17.0,0.0,0.0,1.0,1.0,17.71,1.0,89.86610951829418,2418-TPEUN,3.0,5
777,1.0,0.0,259.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,15.0,0.0,53.0,0.03167648360476819,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.03633680783224009,1.0,24.1,9.0,0.0,0.0,0.0,1.0,0.0,0.0,233.04953047229586,4741-WWJQZ,2.0,1
