,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,ID,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
317,6641-XRPSU,1.0,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,37.40122,-120.514191,,,1.0,0.0,0.0,1.0,5.0,1.0,44.94,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,81.95,,0.0,,44.94,126.89,1.0
318,2672-TGEFF,,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,95446.0,38.52576,-123.013347,1281.0,4913.0,1.0,0.0,,9.0,0.0,1.0,19.22,1.0,1.0,2.0,10.0,,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,95.5,829.1,0.0,0.0,,1002.08,2.0
319,7067-KSAZT,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,95450.0,38.505995,-123.18701899999999,1284.0,438.0,1.0,0.0,0.0,11.0,0.0,1.0,5.4,0.0,1.0,2.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,74.55,824.75,0.0,0.0,59.40000000000001,884.15,2.0
320,7603-USHJS,1.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,987.0,95497.0,,-123.43686100000001,1315.0,752.0,1.0,1.0,,,0.0,1.0,28.79,1.0,1.0,2.0,16.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,105.85,2239.65,0.0,0.0,,2815.45,2.0
321,3810-DVDQQ,1.0,,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,92028.0,,-117.299644,328.0,42239.0,1.0,0.0,0.0,51.0,0.0,,5.62,1.0,1.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,80.0,4242.35,0.0,0.0,286.62,4528.97,3.0
322,6575-SUVOI,1.0,,52.0,,0.0,0.0,0.0,0.0,0.0,0.0,475.0,,41.572813000000004,-124.03501100000001,,,1.0,0.0,0.0,28.0,,1.0,35.52,1.0,1.0,2.0,26.0,1.0,1.0,0.0,0.0,,1.0,1.0,,0.0,,1.0,,2659.4,0.0,0.0,994.56,3653.96,1.0
323,3272-VUHPV,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,95601.0,38.431407,-120.8421,1363.0,222.0,1.0,0.0,,,,1.0,12.36,1.0,1.0,2.0,23.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,,1.0,,84.45,,0.0,0.0,148.32,1207.87,2.0
324,9860-LISIZ,1.0,1.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,115.0,,,-122.24138300000001,,,1.0,1.0,1.0,1.0,0.0,1.0,32.35,0.0,1.0,2.0,18.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,89.15,,0.0,32.35,121.5,
325,5396-IZEPB,1.0,1.0,60.0,0.0,0.0,1.0,,0.0,0.0,0.0,,,38.636102,-120.522149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
326,6481-OGDOO,1.0,1.0,57.0,0.0,0.0,,0.0,0.0,0.0,0.0,,95651.0,,-120.916997,1404.0,485.0,1.0,1.0,1.0,71.0,1.0,1.0,5.76,,1.0,2.0,11.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,108.6,7690.9,0.0,20.0,408.96,8119.86,1.0
327,0931-MHTEM,1.0,,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,95655.0,38.549822,-121.266725,1406.0,929.0,1.0,,0.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1380.1,0.0,0.0,,1380.1,
328,7033-CLAMM,1.0,0.0,41.0,,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,3.0,5.0,1.0,24.63,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,19.75,58.85,0.0,,73.89,132.74,3.0
329,7752-XUSCI,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,95674.0,38.954144,-121.48253600000001,1422.0,947.0,1.0,0.0,0.0,17.0,0.0,1.0,24.31,1.0,1.0,1.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,55.85,937.5,0.0,0.0,413.27,1350.77,2.0
330,6202-DYYFX,1.0,0.0,35.0,0.0,0.0,,0.0,0.0,0.0,0.0,,95746.0,38.749466,-121.184196,1457.0,20675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
331,4623-ZKHLY,1.0,,51.0,0.0,0.0,,0.0,0.0,0.0,0.0,146.0,,39.432127,-121.09928700000002,,,1.0,0.0,0.0,17.0,0.0,1.0,7.66,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,70.0,1144.5,0.0,80.0,130.22,,1.0
332,3801-HMYNL,,,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,95968.0,39.435756,,1539.0,1254.0,1.0,,0.0,25.0,0.0,,5.27,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,95.9,2448.75,0.0,0.0,131.75,2580.5,
333,6693-FRIRW,1.0,1.0,36.0,0.0,0.0,1.0,0.0,,0.0,0.0,90.0,96103.0,,-120.661032,1633.0,1839.0,1.0,1.0,1.0,,,1.0,11.24,0.0,1.0,,16.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.75,1974.8,0.0,0.0,,2300.76,
334,9362-MWODR,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90057.0,34.061918,-118.27793899999999,49.0,44004.0,1.0,0.0,0.0,1.0,0.0,1.0,31.03,1.0,1.0,,27.0,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,85.45,85.45,0.0,0.0,31.03,116.48,1.0
335,4698-KVLLG,1.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,550.0,90068.0,34.137411,-118.328915,59.0,21728.0,1.0,0.0,0.0,,0.0,1.0,44.36,0.0,1.0,,58.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,,54.9,0.0,0.0,44.36,99.26,
336,2045-BMBTJ,1.0,0.0,35.0,0.0,0.0,1.0,1.0,3.0,,,,,,,,,1.0,1.0,1.0,11.0,4.0,1.0,29.01,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,19.25,180.3,0.0,0.0,319.11,499.41,
337,8680-CGLTP,1.0,1.0,50.0,0.0,,0.0,0.0,0.0,,,,,,,,,1.0,0.0,,1.0,0.0,1.0,22.86,0.0,1.0,2.0,25.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,69.8,69.8,0.0,10.0,22.86,102.66,2.0
338,7963-GQRMY,1.0,1.0,44.0,0.0,0.0,1.0,1.0,,0.0,0.0,967.0,90742.0,33.719221000000005,,145.0,1107.0,1.0,,4.0,,0.0,1.0,27.24,0.0,,1.0,21.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,61.45,229.55,0.0,0.0,,338.51,
339,1459-QNFQT,1.0,0.0,25.0,1.0,0.0,,0.0,0.0,0.0,0.0,911.0,91423.0,34.146957,-118.432138,229.0,29387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2987-BJXIK,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,91722.0,34.097345000000004,-117.90673600000001,248.0,33817.0,1.0,0.0,0.0,1.0,5.0,1.0,21.72,0.0,1.0,,52.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,79.6,79.6,0.0,0.0,,101.32,
341,7760-OYPDY,1.0,0.0,57.0,,0.0,1.0,,0.0,,,,,,,,,1.0,1.0,,14.0,4.0,1.0,,0.0,1.0,2.0,3.0,0.0,1.0,,,,1.0,1.0,,0.0,1.0,1.0,89.65,1208.35,0.0,120.0,106.68,1435.03,
342,6215-NQCPY,1.0,,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92113.0,32.697098,-117.11658700000001,364.0,47431.0,1.0,1.0,1.0,50.0,0.0,1.0,35.33,1.0,1.0,2.0,17.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,84.4,4116.15,0.0,0.0,1766.5,5882.65,1.0
343,3571-DPYUH,1.0,0.0,36.0,,0.0,0.0,,0.0,0.0,0.0,220.0,92118.0,32.68674,-117.18661200000001,369.0,24093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
344,1355-KUSBG,1.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,92120.0,32.807867,-117.060993,371.0,25569.0,1.0,0.0,0.0,42.0,0.0,1.0,18.79,1.0,1.0,2.0,16.0,,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,,0.0,101.75,4273.45,0.0,0.0,789.18,,2.0
345,5016-LIPDW,1.0,1.0,63.0,0.0,,0.0,0.0,,0.0,0.0,849.0,,33.017518,-117.11845600000001,,,1.0,0.0,0.0,1.0,5.0,1.0,40.83,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,20.1,0.0,0.0,40.83,60.93,
346,0130-SXOUN,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,92173.0,32.555828000000005,-117.04007299999999,384.0,28488.0,1.0,0.0,0.0,13.0,4.0,1.0,6.03,1.0,1.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,2.0,,999.45,,,78.39,1077.84,2.0
347,3318-OSATS,1.0,0.0,25.0,1.0,0.0,0.0,0.0,,0.0,0.0,718.0,92211.0,33.762759,-116.324817,388.0,19702.0,1.0,0.0,0.0,,3.0,,0.0,0.0,1.0,,52.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,54.15,1240.25,0.0,0.0,0.0,1240.25,1.0
348,5995-OIGLP,1.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,92227.0,33.03933,-115.19185700000001,392.0,23394.0,1.0,1.0,1.0,67.0,0.0,1.0,32.15,1.0,1.0,2.0,28.0,1.0,0.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,108.75,7156.2,0.0,0.0,2154.05,,1.0
349,4611-ANLQC,,,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,92231.0,32.690653999999995,-115.431225,394.0,27804.0,1.0,1.0,,6.0,5.0,,6.94,0.0,1.0,1.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.15,270.8,,0.0,41.64,312.44,
350,8552-OBVRU,1.0,1.0,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,254.0,92239.0,33.889604999999996,-115.25700900000001,398.0,964.0,1.0,0.0,0.0,20.0,,1.0,22.78,,0.0,3.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,19.4,374.5,0.0,0.0,455.6,,
351,4134-BSXLX,1.0,0.0,64.0,,0.0,1.0,0.0,0.0,0.0,0.0,134.0,,33.982787,-117.057627,,,1.0,1.0,1.0,1.0,5.0,1.0,21.65,0.0,1.0,2.0,13.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,68.95,,0.0,0.0,21.65,90.6,2.0
352,1353-LJWEM,1.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,92336.0,34.136367,-117.460803,456.0,54586.0,1.0,0.0,0.0,4.0,,1.0,42.44,1.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,76.05,318.9,0.0,0.0,,488.66,1.0
353,7445-WMRBW,1.0,1.0,60.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,1.0,1.0,,4.0,0.0,1.0,,0.0,1.0,,13.0,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,80.35,307.4,0.0,0.0,129.72,437.12,1.0
354,4822-RVYBB,1.0,1.0,42.0,0.0,0.0,1.0,,,0.0,0.0,707.0,92368.0,34.647959,-117.296957,473.0,909.0,1.0,1.0,1.0,1.0,0.0,1.0,12.04,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,95.0,95.0,0.0,0.0,12.04,107.04,
355,2672-HUYVI,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,15.79,0.0,0.0,3.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,19.3,28.3,0.0,0.0,,59.88,3.0
356,3308-MHOOC,1.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,,33.930931,-117.36178799999999,,,1.0,,0.0,31.0,3.0,1.0,31.14,1.0,,0.0,52.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.25,1994.3,0.0,120.0,,3079.640000000001,1.0
357,1465-LNTLJ,,1.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,577.0,92518.0,33.888323,-117.277533,504.0,1005.0,1.0,1.0,9.0,61.0,2.0,1.0,26.94,,1.0,2.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,2.0,1.0,0.0,94.1,5638.3,0.0,0.0,,7281.64,
358,2511-MORQY,1.0,1.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,92591.0,33.540603999999995,-117.10909,531.0,25655.0,1.0,1.0,1.0,4.0,,1.0,28.22,1.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,100.2,420.2,0.0,0.0,112.88,533.0799999999998,2.0
359,0637-YLETY,1.0,0.0,55.0,0.0,,1.0,,0.0,0.0,0.0,,92870.0,33.881158,-117.85478300000001,607.0,48170.0,1.0,1.0,1.0,,5.0,1.0,28.04,0.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,78.8,78.8,0.0,0.0,28.04,106.84,
360,0142-GVYSN,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,93013.0,34.441398,-119.51316299999999,620.0,17409.0,1.0,0.0,0.0,6.0,5.0,1.0,,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,93.55,536.4,0.0,0.0,262.79999999999995,799.1999999999998,2.0
361,3143-JQEGI,1.0,1.0,47.0,0.0,,,0.0,0.0,0.0,0.0,,93201.0,,-119.49877099999999,643.0,1054.0,1.0,,,1.0,5.0,1.0,4.02,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42.9,42.9,0.0,0.0,4.02,46.92,1.0
362,9584-EXCDZ,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,93204.0,35.916942999999996,-120.129921,646.0,14697.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,,52.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,34.25,139.35,0.0,0.0,0.0,139.35,1.0
363,7356-IWLFW,1.0,,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,93245.0,36.303666,,673.0,30419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,1791-PQHBB,,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,93523.0,34.966777,-117.961179,761.0,7685.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,50.6,155.35,0.0,0.0,0.0,155.35,1.0
365,1421-HCERK,1.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,93535.0,34.712708,-117.889656,770.0,57794.0,1.0,,0.0,1.0,,1.0,29.33,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,19.75,19.75,0.0,0.0,29.33,,
366,9526-JAWYF,1.0,,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,93631.0,36.478239,-119.52136999999999,814.0,14088.0,1.0,0.0,0.0,2.0,5.0,,,0.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,25.05,56.35,0.0,0.0,0.0,56.35,
367,2889-FPWRM,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,578.0,93933.0,36.689582,-121.758398,874.0,21759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
368,2578-JQPHZ,1.0,1.0,59.0,,0.0,0.0,0.0,0.0,0.0,0.0,,93950.0,36.618337,-121.92641699999999,876.0,15449.0,1.0,0.0,0.0,9.0,5.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.95,185.6,0.0,0.0,447.66,633.26,3.0
369,6745-JEFZB,1.0,0.0,31.0,0.0,0.0,,0.0,0.0,0.0,0.0,898.0,93955.0,36.625114,-121.82356499999999,879.0,38244.0,1.0,0.0,0.0,37.0,0.0,,0.0,0.0,1.0,1.0,,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,28.6,973.55,0.0,0.0,0.0,973.55,2.0
370,6047-SUHPR,1.0,0.0,21.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,868.0,94402.0,37.556634,-122.317723,946.0,23393.0,1.0,,1.0,22.0,4.0,1.0,42.98,,1.0,1.0,30.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.15,1422.05,,,945.56,2447.61,1.0
371,0939-YAPAF,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,127.0,94514.0,37.83323,-121.60146100000001,959.0,10153.0,1.0,0.0,0.0,29.0,0.0,1.0,,1.0,1.0,2.0,12.0,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,84.45,2467.1,0.0,,822.73,3289.83,1.0
372,8999-BOHSE,1.0,,51.0,0.0,0.0,,0.0,0.0,0.0,0.0,365.0,95232.0,38.358464,-120.57930400000001,1169.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2468-SJFLM,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,95237.0,,-121.14206999999999,1172.0,3205.0,1.0,0.0,0.0,4.0,,1.0,43.06,0.0,1.0,,46.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,79.9,324.3,0.0,0.0,172.24,496.54,1.0
374,9451-WLYRI,1.0,,21.0,,0.0,0.0,0.0,,0.0,0.0,1039.0,95254.0,38.192608,-120.957842,1182.0,304.0,1.0,0.0,0.0,1.0,5.0,1.0,15.73,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.9,20.9,0.0,0.0,15.73,36.63,
375,9503-XJUME,1.0,1.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,753.0,95364.0,38.224869,-119.755729,1230.0,235.0,1.0,1.0,,23.0,,1.0,19.2,1.0,1.0,2.0,7.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,2186.4,0.0,0.0,441.6,2628.0,1.0
376,6933-VLYFX,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,95374.0,37.316807,-120.855753,1238.0,1960.0,1.0,0.0,0.0,15.0,4.0,1.0,,1.0,1.0,2.0,21.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,1111.85,0.0,,642.4499999999998,1754.2999999999995,3.0
377,8563-OYMQY,1.0,,32.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
378,1965-AKTSX,1.0,0.0,21.0,1.0,,0.0,0.0,0.0,0.0,0.0,1100.0,95595.0,,-123.417298,1362.0,259.0,1.0,0.0,,15.0,0.0,1.0,20.03,0.0,,2.0,59.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,86.2,1270.2,,100.0,300.4500000000001,1670.65,1.0
379,1097-FSPVW,1.0,1.0,41.0,0.0,0.0,0.0,,0.0,0.0,0.0,1020.0,95688.0,38.419088,-122.02456799999999,1434.0,32564.0,1.0,0.0,0.0,1.0,5.0,1.0,23.16,0.0,0.0,3.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.25,,0.0,0.0,23.16,43.41,1.0
380,0224-HJAPT,1.0,0.0,22.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,38.550722,-121.457314,,,1.0,1.0,,4.0,5.0,1.0,44.28,0.0,1.0,,59.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,80.85,302.75,,40.0,177.12,519.87,1.0
381,4129-LYCOI,1.0,,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,95828.0,38.486938,-121.39580500000001,1477.0,54880.0,1.0,0.0,0.0,2.0,5.0,1.0,6.47,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,45.15,98.5,0.0,0.0,12.94,111.44,2.0
382,6728-WYQBC,1.0,0.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,835.0,95842.0,,-121.34848000000001,1489.0,31373.0,1.0,0.0,,24.0,0.0,1.0,44.96,0.0,1.0,,28.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,99.3,2431.35,0.0,,1079.04,3510.39,3.0
383,1345-ZUKID,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,,0.0,1.0,15.07,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,46.0,193.6,0.0,,60.28,253.88,1.0
384,4883-QICIH,1.0,1.0,62.0,0.0,0.0,0.0,,0.0,,,,,,,,,1.0,0.0,0.0,53.0,2.0,1.0,26.21,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.75,1052.35,0.0,0.0,1389.13,2441.48,3.0
385,7240-FQLHE,,,44.0,0.0,,0.0,,,0.0,0.0,,96008.0,40.722733000000005,-122.10966599999999,1564.0,899.0,1.0,0.0,0.0,5.0,,1.0,46.45,1.0,,2.0,10.0,0.0,,0.0,0.0,,1.0,1.0,1.0,,1.0,2.0,93.9,486.85,0.0,,232.25,719.1,1.0
386,9150-HEPMB,1.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,304.0,92027.0,33.141265000000004,-116.967221,327.0,48690.0,1.0,1.0,1.0,37.0,,1.0,36.29,1.0,1.0,2.0,27.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,3762.0,0.0,0.0,1342.73,5104.73,1.0
387,5575-GNVDE,1.0,1.0,55.0,,0.0,1.0,1.0,3.0,0.0,0.0,985.0,96132.0,41.027281,-120.669427,1658.0,72.0,1.0,1.0,,,,1.0,8.58,,1.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.9,225.6,0.0,,,259.92,
388,2371-JUNGC,1.0,1.0,55.0,0.0,0.0,0.0,,0.0,0.0,0.0,162.0,96140.0,39.227434,-120.091806,1663.0,1943.0,1.0,0.0,0.0,26.0,0.0,,40.17,1.0,1.0,2.0,27.0,0.0,,1.0,0.0,1.0,,1.0,1.0,0.0,,0.0,98.35,2515.3,0.0,,1044.42,3559.7200000000007,1.0
389,9223-UCPVT,1.0,,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,472.0,96143.0,39.246654,-120.029273,1666.0,4806.0,1.0,1.0,1.0,4.0,,1.0,21.81,,1.0,2.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,365.4,0.0,0.0,87.24,452.64,2.0
390,0310-MVLET,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,96150.0,,-120.106169,1670.0,33038.0,1.0,0.0,,1.0,5.0,1.0,1.13,0.0,1.0,2.0,6.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,,,,0.0,1.13,91.98,3.0
391,7142-HVGBG,,0.0,55.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,3.09,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.15,20.15,0.0,0.0,3.09,23.24,2.0
392,9812-GHVRI,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90010.0,34.062125,-118.31570900000001,9.0,1957.0,1.0,0.0,0.0,26.0,0.0,1.0,17.53,1.0,1.0,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.95,1834.95,0.0,0.0,455.78,2290.73,2.0
393,1215-VFYVK,1.0,,23.0,1.0,0.0,,0.0,,0.0,0.0,550.0,90011.0,34.007090000000005,-118.25868100000001,10.0,101215.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,71.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,,0.0,47.95,,0.0,0.0,,305.1,1.0
394,8480-PPONV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90038.0,34.088017,-118.327168,36.0,32562.0,1.0,0.0,0.0,,,1.0,14.99,,1.0,2.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,106.45,6145.85,,0.0,869.42,,1.0
395,5419-CONWX,1.0,0.0,50.0,0.0,0.0,1.0,,0.0,,,,,,,,,1.0,1.0,3.0,39.0,0.0,0.0,0.0,,,1.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,,2184.35,0.0,0.0,0.0,2184.35,1.0
396,0639-TSIQW,1.0,1.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,545.0,90822.0,33.778436,-118.118648,161.0,425.0,1.0,,,1.0,5.0,1.0,,0.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.4,70.4,0.0,0.0,29.63,100.03,1.0
