Customer ID,Count,Country,State,City,Zip Code,Latitude,Longitude,Population
7028-DVOIQ,1.0,0.0,0.0,668.0,92860.0,33.925833000000004,-117.55963899999999,22443.0
8164-OCKUJ,1.0,0.0,0.0,218.0,92880.0,33.918043,-117.61780900000001,16998.0
1755-RMCXH,1.0,0.0,0.0,683.0,93022.0,34.404544,-119.302118,6503.0
5469-NUJUR,1.0,0.0,0.0,279.0,93219.0,35.858053999999996,-119.305858,9318.0
2239-JALAW,1.0,0.0,0.0,469.0,93239.0,35.996922999999995,-120.000951,1809.0
4369-NYSCF,1.0,0.0,0.0,782.0,93260.0,35.861928000000006,-118.636698,266.0
1222-KJNZD,1.0,0.0,0.0,943.0,93265.0,36.245926000000004,-118.69313799999999,3546.0
2208-UGTGR,1.0,0.0,0.0,1036.0,93291.0,36.391777000000005,-119.37284199999999,36718.0
9314-QDMDW,1.0,0.0,0.0,864.0,93405.0,35.236549,-120.72734399999999,31982.0
9758-MFWGD,1.0,0.0,0.0,140.0,,35.591387,-121.032256,
2097-YVPKN,1.0,0.0,0.0,689.0,93445.0,35.059695,-120.60474099999999,7435.0
0562-HKHML,1.0,0.0,0.0,905.0,93461.0,35.634488,-120.29353400000001,1255.0
4116-TZAQJ,1.0,0.0,0.0,73.0,93512.0,37.653946999999995,-118.231443,340.0
0970-QXPXW,1.0,0.0,0.0,85.0,93513.0,37.245505,-118.06294299999999,1826.0
8486-AYEQH,1.0,0.0,0.0,111.0,,38.184583,-119.28655800000001,
5227-JSCFE,1.0,0.0,0.0,131.0,93518.0,35.358953,-118.527064,1022.0
1981-INRFU,1.0,0.0,0.0,314.0,92028.0,33.362575,-117.299644,42239.0
6425-YQLLO,1.0,0.0,0.0,693.0,93549.0,36.296851000000004,-117.86546899999999,318.0
8809-XKHMD,1.0,0.0,0.0,798.0,,35.405722,-117.773354,
2150-UWTFY,1.0,0.0,0.0,786.0,93651.0,37.007238,-119.505661,1314.0
0323-XWWTN,1.0,0.0,0.0,789.0,93652.0,36.594542,-119.905245,265.0
5214-CHIWJ,1.0,0.0,0.0,349.0,93701.0,36.749403,-119.78757399999999,13858.0
6532-YLWSI,1.0,0.0,0.0,349.0,93703.0,36.768774,-119.76263300000001,31180.0
3070-DVEYC,1.0,0.0,0.0,349.0,93720.0,36.878709,-119.7645,45087.0
7010-ZMVBF,1.0,0.0,0.0,349.0,93725.0,36.623632,-119.741322,21010.0
6418-HNFED,1.0,0.0,0.0,349.0,93726.0,36.793601,-119.761131,39148.0
5850-BDWCY,1.0,0.0,0.0,838.0,93905.0,36.667794,-121.60130600000001,58548.0
6114-TCFID,1.0,0.0,0.0,304.0,92027.0,33.141265000000004,-116.967221,48690.0
3896-RCYYE,1.0,0.0,0.0,158.0,93923.0,36.460611,-121.852507,13121.0
0862-PRCBS,1.0,0.0,0.0,644.0,94043.0,37.419725,-122.062947,27822.0
9514-JDSKI,1.0,0.0,0.0,855.0,94074.0,37.331762,-122.341444,291.0
2882-WDTBA,1.0,0.0,0.0,852.0,94103.0,37.773146999999994,-122.41128700000002,23036.0
1986-PHGZF,1.0,0.0,0.0,852.0,94111.0,37.801776000000004,-122.402293,3337.0
9172-ANCRX,1.0,0.0,0.0,852.0,94129.0,37.797526,-122.46453100000001,2240.0
7932-WPTDS,1.0,0.0,0.0,721.0,94301.0,37.444314,-122.149996,16198.0
7486-KSRVI,1.0,0.0,0.0,285.0,94530.0,37.924838,-122.28914499999999,23141.0
7657-DYEPJ,1.0,0.0,0.0,649.0,94559.0,38.232389000000005,-122.32494399999999,26894.0
9940-RHLFB,1.0,0.0,0.0,655.0,94560.0,37.504133,-122.032347,42491.0
9258-CNWAC,1.0,0.0,0.0,836.0,94574.0,38.581354,-122.296283,9423.0
7064-FRRSW,1.0,0.0,0.0,861.0,94579.0,37.687264,-122.15728,19815.0
0376-OIWME,1.0,0.0,0.0,686.0,94609.0,37.834340999999995,-122.26437,21097.0
8896-BQTTI,1.0,0.0,0.0,74.0,94709.0,37.878554,-122.26608999999999,10147.0
0835-DUUIQ,1.0,0.0,0.0,74.0,94710.0,37.872902,-122.30370800000001,8157.0
5349-AZPEW,1.0,0.0,0.0,813.0,94801.0,37.945288,-122.383941,28450.0
2821-WARNZ,1.0,0.0,0.0,873.0,94901.0,37.972662,-122.491452,40239.0
6158-HDPXZ,1.0,0.0,0.0,677.0,94945.0,38.135897,-122.56368300000001,16429.0
0058-EVZWM,1.0,0.0,0.0,743.0,94952.0,38.237018,-122.77871999999999,31930.0
5141-ZUVBH,1.0,0.0,0.0,743.0,94954.0,38.235021,-122.557332,35419.0
2157-MXBJS,1.0,0.0,0.0,114.0,95007.0,37.106902000000005,-122.10000600000001,1007.0
8800-ZKRFW,1.0,0.0,0.0,867.0,95046.0,37.084697,-121.606417,5671.0
7672-VFMXZ,1.0,0.0,0.0,896.0,95066.0,37.070177,-122.010077,14574.0
9530-EHPOH,1.0,0.0,0.0,952.0,95215.0,37.946282000000004,-121.139499,23789.0
3956-MGXOG,1.0,0.0,0.0,909.0,95250.0,38.244806,-120.417301,88.0
3295-YVUSR,1.0,0.0,0.0,252.0,95316.0,37.524721,-120.757977,5513.0
0856-NAOES,1.0,0.0,0.0,420.0,95324.0,37.394535999999995,-120.89074699999999,7177.0
4560-WQAQW,1.0,0.0,0.0,544.0,95335.0,38.109125,-120.078597,683.0
9838-BFCQT,1.0,0.0,0.0,602.0,95346.0,38.121601,-120.13391499999999,1278.0
3470-BTGQO,1.0,0.0,0.0,733.0,95363.0,37.410236,-121.32033700000001,15536.0
8577-QSOCG,1.0,0.0,0.0,923.0,95369.0,37.521708000000004,-120.42684299999999,1158.0
7853-GVUDZ,1.0,0.0,0.0,304.0,92027.0,33.141265000000004,-116.967221,48690.0
0709-TVGUR,1.0,0.0,0.0,408.0,95448.0,38.618347,-122.908422,17979.0
5057-RKGLH,1.0,0.0,0.0,465.0,95451.0,38.93496,-122.792243,9902.0
7398-HPYZQ,1.0,0.0,0.0,573.0,95459.0,38.966713,-123.58641200000001,586.0
2003-CKLOR,1.0,0.0,0.0,688.0,95465.0,38.415003000000006,-122.998726,1880.0
8519-QJGJD,1.0,0.0,0.0,,,40.4785,-124.301372,
8708-XPXHZ,1.0,0.0,0.0,425.0,95545.0,40.342928,-124.06332900000001,82.0
5696-JVVQY,1.0,0.0,0.0,437.0,95547.0,40.557314,-124.08166200000001,1201.0
4106-HADHQ,1.0,0.0,0.0,475.0,,41.572813000000004,-124.03501100000001,
0277-ORXQS,1.0,0.0,0.0,806.0,95560.0,40.142256,-123.85292700000001,1851.0
4840-ORQXB,1.0,0.0,0.0,840.0,95563.0,40.89866,-123.539754,660.0
7353-YOWFP,1.0,0.0,0.0,449.0,95641.0,38.154823,-121.601358,2010.0
1352-HNSAW,1.0,0.0,0.0,478.0,95645.0,38.875508,-121.76586599999999,1793.0
8498-XXGWA,1.0,0.0,0.0,750.0,95664.0,38.803731,-121.04379899999999,1173.0
5208-HFSBT,1.0,0.0,0.0,751.0,95665.0,38.400264,-120.641274,4354.0
8679-LZBMD,1.0,0.0,0.0,816.0,95673.0,38.688764,-121.457596,14010.0
2073-QBVBI,1.0,0.0,0.0,1020.0,95687.0,38.333133000000004,-121.920151,63157.0
9364-YKUVW,1.0,0.0,0.0,,,38.983388,-120.98881399999999,
7446-SFAOA,1.0,0.0,0.0,1015.0,,38.805481,-120.13287,
3370-HXOPH,1.0,0.0,0.0,835.0,95826.0,38.542532,-121.378826,38818.0
2105-PHWON,1.0,0.0,0.0,,,38.445939,-121.49685500000001,
8417-FMLZI,1.0,0.0,0.0,75.0,95916.0,39.657228,-121.37778,1279.0
6637-KYRCV,1.0,0.0,0.0,181.0,,39.461768,-121.195825,
4315-MURBD,1.0,0.0,0.0,274.0,95937.0,38.931425,-121.946081,19.0
6738-ISCBM,1.0,0.0,0.0,674.0,95960.0,39.423046,-120.984472,565.0
3594-BDSOA,1.0,0.0,0.0,717.0,95968.0,39.435756,-121.552071,1254.0
4091-TVOCN,1.0,0.0,0.0,1072.0,95988.0,39.493990999999994,-122.286363,8812.0
4307-KWMXE,1.0,0.0,0.0,122.0,,40.946785,-121.719489,
1265-XTECC,1.0,0.0,0.0,262.0,96023.0,41.949216,-122.05006200000001,1162.0
9779-DPNEJ,1.0,0.0,0.0,,,40.524535,-122.647172,
7395-XWZOY,1.0,0.0,0.0,553.0,96055.0,40.059385,-122.091481,3756.0
3007-FDPEA,1.0,0.0,0.0,612.0,96063.0,40.408796,-121.579609,124.0
1810-BOHSY,1.0,0.0,0.0,628.0,96065.0,40.877552,-121.885884,431.0
6103-BOCOU,1.0,0.0,0.0,641.0,96067.0,41.33832,-122.290756,7309.0
0076-LVEPS,1.0,0.0,0.0,1035.0,96092.0,39.955164,-122.01856699999999,439.0
2541-YGPKE,1.0,0.0,0.0,525.0,96116.0,41.266008,-120.49073100000001,277.0
6424-ELEYH,1.0,0.0,0.0,780.0,96122.0,39.786755,-120.445626,4236.0
9572-MTILT,1.0,0.0,0.0,799.0,96123.0,40.845738,-120.32221899999999,61.0
4707-MAXGU,1.0,0.0,0.0,945.0,96128.0,40.346634,-120.386422,408.0
1085-LDWAM,1.0,0.0,0.0,974.0,96145.0,39.178337,-120.162806,4002.0
6505-OZNPG,1.0,0.0,0.0,550.0,90014.0,34.043144,-118.251977,3524.0
5447-WZAFP,1.0,0.0,0.0,550.0,90019.0,34.049841,-118.33846000000001,67520.0
7317-GGVPB,1.0,0.0,0.0,550.0,90026.0,34.078990999999995,-118.26380400000001,73686.0
6967-PEJLL,1.0,0.0,0.0,550.0,90045.0,33.954017,-118.402447,39334.0
2665-NPTGL,1.0,0.0,0.0,550.0,,34.108833000000004,-118.22971499999998,
2969-WGHQO,1.0,0.0,0.0,550.0,90067.0,34.057496,-118.413959,2527.0
3955-JBZZM,1.0,0.0,0.0,550.0,90068.0,34.137411,-118.328915,21728.0
6746-WAUWT,1.0,0.0,0.0,77.0,90210.0,34.099891,-118.41433799999999,21397.0
8869-TORSS,1.0,0.0,0.0,406.0,90250.0,33.914775,-118.348083,93315.0
7851-WZEKY,1.0,0.0,0.0,445.0,,33.936291,-118.33263899999999,
3161-GETRM,1.0,0.0,0.0,886.0,90404.0,34.026334000000006,-118.474222,19975.0
5858-EAFCZ,1.0,0.0,0.0,997.0,90503.0,33.840399,-118.353714,41979.0
2853-CWQFQ,1.0,0.0,0.0,1067.0,90605.0,33.960891,-118.03222199999999,38181.0
2824-DXNKN,1.0,0.0,0.0,730.0,91101.0,34.146634999999996,-118.139225,16812.0
5537-UXXVS,1.0,0.0,0.0,366.0,91202.0,34.167926,-118.26753899999999,21990.0
2034-CGRHZ,1.0,0.0,0.0,366.0,91203.0,34.153338,-118.262974,14493.0
9052-DHNKM,1.0,0.0,0.0,366.0,91204.0,34.136306,-118.26036,17015.0
8590-OHDIW,1.0,0.0,0.0,658.0,91321.0,34.370378,-118.50411799999999,30742.0
5804-JMYIO,1.0,0.0,0.0,120.0,91502.0,34.177267,-118.31003,11517.0
1455-UGQVH,1.0,0.0,0.0,120.0,91504.0,34.213049,-118.317651,25882.0
0206-TBWLC,1.0,0.0,0.0,120.0,91506.0,34.169706,-118.323548,18539.0
0032-PGELS,1.0,0.0,0.0,1027.0,,34.165783000000005,-118.399795,
2542-HYGIQ,1.0,0.0,0.0,228.0,91723.0,34.084747,-117.886844,17554.0
6961-VCPMC,1.0,0.0,0.0,367.0,91741.0,34.14649,-117.84981499999999,24973.0
9039-ZVJDC,1.0,0.0,0.0,627.0,91755.0,34.049172,-118.115022,26933.0
7824-PANSQ,1.0,0.0,0.0,698.0,91762.0,34.057256,-117.667677,54254.0
4139-SUGLD,1.0,0.0,0.0,1054.0,91791.0,34.061634000000005,-117.893169,30458.0
9795-SHUHB,1.0,0.0,0.0,190.0,91915.0,32.605012,-116.97595,9278.0
5562-BETPV,1.0,0.0,0.0,253.0,91916.0,32.912664,-116.63538700000001,1587.0
2621-UDNLU,1.0,0.0,0.0,487.0,91941.0,32.759327,-116.99726000000001,44652.0
2074-GKOWZ,1.0,0.0,0.0,522.0,91945.0,32.733564,-117.03371299999999,24961.0
2782-JEEBU,1.0,0.0,0.0,650.0,91950.0,32.67102,-117.095235,62355.0
6022-UGGSO,1.0,0.0,0.0,752.0,91962.0,32.800671,-116.48336299999998,1604.0
6963-KQYQB,1.0,0.0,0.0,942.0,91978.0,32.730264,-116.95096299999999,7863.0
7103-IPXPJ,1.0,0.0,0.0,791.0,92066.0,33.215251,-116.53633,339.0
1069-QJOEE,1.0,0.0,0.0,890.0,92070.0,33.174725,-116.743329,1143.0
1703-MGIAB,1.0,0.0,0.0,1037.0,92084.0,33.22784,-117.200024,44692.0
2061-VVFST,1.0,0.0,0.0,849.0,92114.0,32.707892,-117.05512,66838.0
0909-SDHNU,1.0,0.0,0.0,757.0,92268.0,34.201108000000005,-116.593456,354.0
9866-QEVEE,1.0,0.0,0.0,410.0,92342.0,34.757783,-117.33997,4948.0
9386-LDCZR,1.0,0.0,0.0,561.0,92356.0,34.508417,-116.856103,5256.0
3197-ARFOY,1.0,0.0,0.0,564.0,92358.0,34.238162,-117.534306,1090.0
1552-CZCLL,1.0,0.0,0.0,707.0,,34.647959,-117.296957,
0654-PQKDW,1.0,0.0,0.0,647.0,92562.0,33.548869,-117.33416499999998,36149.0
4323-SADQS,1.0,0.0,0.0,848.0,92672.0,33.429488,-117.60943200000001,34946.0
4851-BQDNX,1.0,0.0,0.0,497.0,92677.0,33.529047,-117.701175,62103.0
6696-YDAYZ,1.0,0.0,0.0,878.0,92705.0,33.766003999999995,-117.786763,44117.0
8329-UTMVM,1.0,0.0,0.0,351.0,92832.0,33.868316,-117.929029,24502.0
4860-IJUDE,1.0,0.0,0.0,,,33.782955,-118.02645600000001,
4644-OBGFZ,1.0,0.0,0.0,218.0,92882.0,33.819385,-117.60021299999998,60294.0
1436-ZMJAN,1.0,0.0,0.0,879.0,93103.0,34.438581,-119.685368,20893.0
6741-EGCBI,1.0,0.0,0.0,344.0,93225.0,34.827662,-118.999073,4498.0
3606-TWKGI,1.0,0.0,0.0,509.0,93241.0,35.245034999999994,-118.905553,15364.0
7030-FZTFM,1.0,0.0,0.0,528.0,93247.0,36.205465000000004,-119.085807,15508.0
4919-IKATY,1.0,0.0,0.0,589.0,93251.0,35.38381,-119.73088500000001,302.0
2576-HXMPA,1.0,0.0,0.0,1051.0,93283.0,35.556470000000004,-118.244914,1935.0
1820-TQVEV,1.0,0.0,0.0,554.0,93441.0,34.70434,-120.02609,1317.0
6000-UKLWI,1.0,0.0,0.0,885.0,93458.0,34.959340000000005,-120.490081,43684.0
8443-ZRDBZ,1.0,0.0,0.0,1.0,93510.0,34.501452,-118.207862,7831.0
4656-CAURT,1.0,0.0,0.0,89.0,93514.0,37.045840000000005,-118.397236,13309.0
7105-BENQF,1.0,0.0,0.0,282.0,93523.0,34.966777,-117.961179,7685.0
8510-TMWYB,1.0,0.0,0.0,463.0,93530.0,36.560497999999995,-117.962461,71.0
5474-LAMUQ,1.0,0.0,0.0,510.0,,,-117.889656,
8559-CIZFV,1.0,0.0,0.0,980.0,,35.073777,-118.65211200000002,
7814-LEEVE,1.0,0.0,0.0,62.0,93604.0,37.458366999999996,-119.34501100000001,613.0
5018-LXQQG,1.0,0.0,0.0,165.0,93609.0,36.5276,-119.865999,5446.0
5696-QURRL,1.0,0.0,0.0,188.0,93610.0,37.100947999999995,-120.27013600000001,19391.0
9814-AOUDH,1.0,0.0,0.0,249.0,93616.0,36.657462,-119.595293,1965.0
2079-FBMZK,1.0,0.0,0.0,326.0,93624.0,36.397745,-120.11991100000002,1852.0
8777-MBMTS,1.0,0.0,0.0,467.0,93630.0,36.727418,-120.123526,14062.0
9481-SFCQY,1.0,0.0,0.0,506.0,93634.0,37.290606,-119.216328,52.0
4086-YQSNZ,1.0,0.0,0.0,568.0,93637.0,36.902954,-120.194274,28434.0
4311-QTTAI,1.0,0.0,0.0,349.0,93704.0,36.799648,-119.801247,26580.0
6447-EGDIV,1.0,0.0,0.0,349.0,93722.0,36.78979,-119.92989399999999,60889.0
9489-DEDVP,1.0,0.0,0.0,349.0,93728.0,36.757345,-119.818274,16346.0
6693-DJWTY,1.0,0.0,0.0,240.0,94015.0,37.680844,-122.48131000000001,63337.0
4950-HKQTE,1.0,0.0,0.0,622.0,94037.0,37.540582,-122.50959399999999,2346.0
1963-SVUCV,1.0,0.0,0.0,807.0,94062.0,37.410567,-122.297152,25569.0
2626-URJFX,1.0,0.0,0.0,852.0,94109.0,37.794487,-122.42227,56330.0
5498-IBWPI,1.0,0.0,0.0,7.0,94501.0,37.774633,-122.27443400000001,58555.0
7610-TVOPG,1.0,0.0,0.0,8.0,94507.0,37.855717,-121.994813,15187.0
6921-OZMFH,1.0,0.0,0.0,346.0,94538.0,37.505767999999996,-121.96247199999999,56126.0
5980-BDHPY,1.0,0.0,0.0,533.0,94550.0,37.571748,-121.65956200000001,75929.0
2637-FKFSY,1.0,0.0,0.0,649.0,94559.0,38.232389000000005,-122.32494399999999,26894.0
8992-VONJD,1.0,0.0,0.0,704.0,94563.0,37.873915999999994,-122.20522,17964.0
9774-NRNAU,1.0,0.0,0.0,819.0,94571.0,38.148862,-121.737696,5246.0
3716-UVSPD,1.0,0.0,0.0,1023.0,94591.0,38.105733,-122.18633799999999,51665.0
3440-JPSCL,1.0,0.0,0.0,223.0,94931.0,38.326215000000005,-122.71874199999999,7936.0
8382-SHQEH,1.0,0.0,0.0,172.0,95012.0,36.784481,-121.759054,8582.0
5027-QPKTE,1.0,0.0,0.0,363.0,95020.0,37.03889,-121.52895500000001,49968.0
4160-AMJTL,1.0,0.0,0.0,882.0,95065.0,37.031403999999995,-121.98186499999998,8365.0
8084-OIVBS,1.0,0.0,0.0,892.0,95070.0,37.257771999999996,-122.051824,30589.0
0455-ENTCR,1.0,0.0,0.0,858.0,95130.0,37.277592,-121.98647700000001,13481.0
7471-WNSUF,1.0,0.0,0.0,952.0,95204.0,37.974498,-121.31956799999999,30476.0
1163-VIPRI,1.0,0.0,0.0,952.0,95210.0,38.033219,-121.29743300000001,40611.0
2486-WYVVE,1.0,0.0,0.0,215.0,95228.0,37.943954,-120.67108,2633.0
4818-DRBQT,1.0,0.0,0.0,84.0,95305.0,37.818589,-120.25699499999999,167.0
8401-EMUWF,1.0,0.0,0.0,290.0,95318.0,37.654551,-119.822984,579.0
3621-CEOVK,1.0,0.0,0.0,397.0,95322.0,37.147197999999996,-121.12016100000001,7872.0
5950-AAAGJ,1.0,0.0,0.0,517.0,95333.0,37.249377,-120.249581,3256.0
6838-HVLXG,1.0,0.0,0.0,600.0,95340.0,37.255637,-120.49353700000002,59289.0
2265-CYWIV,1.0,0.0,0.0,602.0,95346.0,38.121601,-120.13391499999999,1278.0
6419-ZTTLE,1.0,0.0,0.0,600.0,95348.0,37.40122,-120.514191,23100.0
8167-GJLRN,1.0,0.0,0.0,618.0,,37.670526,-120.877572,
2235-EZAIK,1.0,0.0,0.0,820.0,95366.0,37.750778000000004,-121.13238,12646.0
5774-XZTQC,1.0,0.0,0.0,837.0,95368.0,37.713152,-121.08738999999998,12466.0
3262-EIDHV,1.0,0.0,0.0,1046.0,95386.0,37.669515999999994,-120.62696399999999,8308.0
3665-JATSN,1.0,0.0,0.0,304.0,92027.0,33.141265000000004,-116.967221,48690.0
6292-TOSSS,1.0,0.0,0.0,10.0,95410.0,39.225694,-123.717354,1054.0
4194-WHFCB,1.0,0.0,0.0,573.0,95459.0,38.966713,-123.58641200000001,586.0
6521-YYTYI,1.0,0.0,0.0,603.0,95461.0,38.787446,-122.58675,7789.0
2070-XYMFH,1.0,0.0,0.0,771.0,95468.0,38.911299,-123.60958799999999,1352.0
6196-HBOBZ,1.0,0.0,0.0,1083.0,95493.0,39.222322999999996,-122.98548799999999,240.0
5002-GCQFH,1.0,0.0,0.0,322.0,95537.0,40.726949,-124.217378,228.0
9894-EZEWG,1.0,0.0,0.0,802.0,95569.0,40.363446,-123.83504099999999,400.0
8628-MFKAX,1.0,0.0,0.0,749.0,95587.0,39.955587,-123.681175,200.0
0623-GDISB,1.0,0.0,0.0,191.0,95610.0,38.69508,-121.271616,43718.0
3067-SVMTC,1.0,0.0,0.0,191.0,95621.0,38.69549,-121.307864,41636.0
1338-CECEE,1.0,0.0,0.0,569.0,95653.0,38.674276,-121.96186599999999,844.0
1919-RTPQD,1.0,0.0,0.0,928.0,95684.0,38.606703,-120.58665900000001,2958.0
6257-RJOHI,1.0,0.0,0.0,1088.0,,38.71967,-121.862416,
3696-XRIEN,1.0,0.0,0.0,830.0,95747.0,38.784329,-121.373245,25418.0
8429-XIBUM,1.0,0.0,0.0,835.0,95817.0,38.550722,-121.457314,14966.0
1062-LHZOD,1.0,0.0,0.0,835.0,95822.0,38.512569,-121.49518400000001,44683.0
7813-ZGGAW,1.0,0.0,0.0,835.0,95831.0,38.494832,-121.52944699999999,42832.0
5012-YSPJJ,1.0,0.0,0.0,210.0,95932.0,39.273096,-122.05076299999999,7503.0
9448-REEVD,1.0,0.0,0.0,276.0,95938.0,39.607831,-121.77795900000001,3524.0
6899-PPEEA,1.0,0.0,0.0,384.0,95947.0,40.160385999999995,-120.83542800000001,2064.0
1096-ADRUX,1.0,0.0,0.0,532.0,95953.0,39.258746,-121.77696999999999,8695.0
5027-YOCXN,1.0,0.0,0.0,726.0,,39.69676,-121.644379,
5834-ASPWA,1.0,0.0,0.0,436.0,96046.0,40.648024,-123.465088,268.0
7277-OZCGZ,1.0,0.0,0.0,461.0,96048.0,40.913191999999995,-123.06597,734.0
6298-QDFNH,1.0,0.0,0.0,246.0,96108.0,41.750353999999994,-120.403885,104.0
3750-RNQKR,1.0,0.0,0.0,525.0,96116.0,41.266008,-120.49073100000001,277.0
7407-SUJIZ,1.0,0.0,0.0,976.0,96142.0,39.061227,-120.179546,1291.0
0345-XMMUG,1.0,0.0,0.0,550.0,90023.0,34.017697,-118.200577,47487.0
0661-KQHNK,1.0,0.0,0.0,550.0,90024.0,34.066303000000005,-118.435479,44150.0
6439-GTPCA,1.0,0.0,0.0,550.0,90038.0,34.088017,-118.327168,32562.0
0406-BPDVR,1.0,0.0,0.0,550.0,90068.0,34.137411,-118.328915,21728.0
5171-EPLKN,1.0,0.0,0.0,550.0,90077.0,34.102084000000005,-118.451629,10470.0
7601-DHFWZ,1.0,0.0,0.0,77.0,90212.0,34.062095,-118.401508,11355.0
6356-ELRKD,1.0,0.0,0.0,445.0,90303.0,33.936291,-118.33263899999999,27778.0
3969-GYXEL,1.0,0.0,0.0,1067.0,,33.945318,-117.992066,
4236-XPXAV,1.0,0.0,0.0,119.0,90621.0,33.874224,-117.99336799999999,33528.0
7503-EPSZW,1.0,0.0,0.0,164.0,90746.0,33.859171,-118.25227199999999,25566.0
8993-IZEUX,1.0,0.0,0.0,545.0,90804.0,33.783046999999996,-118.1486,43467.0
4111-BNXIF,1.0,0.0,0.0,545.0,90808.0,33.823943,-118.11133500000001,37417.0
9866-OCCKE,1.0,0.0,0.0,629.0,91020.0,34.2112,-118.230625,7527.0
6506-EYCNH,1.0,0.0,0.0,916.0,,34.168686,-118.057505,
8722-NGNBH,1.0,0.0,0.0,658.0,91321.0,34.370378,-118.50411799999999,30742.0
0114-IGABW,1.0,0.0,0.0,972.0,91342.0,34.321621,-118.399841,81986.0
2560-QTSBS,1.0,0.0,0.0,375.0,91344.0,34.291273,-118.505104,48867.0
0318-QUUOB,1.0,0.0,0.0,1029.0,91405.0,34.202494,-118.448048,51348.0
4322-RCYMT,1.0,0.0,0.0,302.0,91436.0,34.152875,-118.486056,13129.0
9633-XQABV,1.0,0.0,0.0,957.0,91604.0,34.139082,-118.39275,26157.0
9888-ZCUMM,1.0,0.0,0.0,774.0,91768.0,34.067932,-117.785168,36057.0
2347-WKKAE,1.0,0.0,0.0,190.0,91910.0,32.636792,-117.05498899999999,74025.0
4274-DRSQT,1.0,0.0,0.0,190.0,91913.0,32.64164,-116.985026,12884.0
9578-FOMUK,1.0,0.0,0.0,190.0,91915.0,32.605012,-116.97595,9278.0
6194-HBGQN,1.0,0.0,0.0,716.0,92059.0,33.384345,-117.07261899999999,1831.0
5149-CUZUJ,1.0,0.0,0.0,1037.0,92084.0,33.22784,-117.200024,44692.0
6906-MPARY,1.0,0.0,0.0,849.0,92131.0,32.89325,-117.08709099999999,29283.0
4277-PVRAN,1.0,0.0,0.0,280.0,92242.0,34.137741999999996,-114.36514,1564.0
9290-SHCMB,1.0,0.0,0.0,634.0,92256.0,34.097863000000004,-116.59456100000001,3499.0
5844-QVTAT,1.0,0.0,0.0,728.0,92267.0,34.273872,-114.192901,131.0
3312-ZWLGF,1.0,0.0,0.0,991.0,92276.0,33.849263,-116.382778,6242.0
4523-WXCEF,1.0,0.0,0.0,1014.0,92278.0,34.457829,-116.13958899999999,14104.0
9372-TXXPS,1.0,0.0,0.0,550.0,90003.0,33.964131,-118.272783,58198.0
9103-TCIHJ,1.0,0.0,0.0,550.0,90005.0,34.059281,-118.30742,43019.0
7636-XUHWW,1.0,0.0,0.0,550.0,90006.0,34.048013,-118.293953,62784.0
9092-GDZKO,1.0,0.0,0.0,550.0,90010.0,34.062125,-118.31570900000001,1957.0
6229-UOLQL,1.0,0.0,0.0,550.0,90015.0,34.039224,-118.26629299999999,15140.0
3902-FOIGH,1.0,0.0,0.0,849.0,92121.0,32.898613,-117.202937,4258.0
4619-EVPHY,1.0,0.0,0.0,550.0,90024.0,34.066303000000005,-118.435479,44150.0
4445-KWOKW,1.0,0.0,0.0,550.0,90028.0,34.099869,-118.326843,30568.0
8183-ONMXC,1.0,0.0,0.0,550.0,90032.0,34.078821000000005,-118.177576,46960.0
2592-HODOV,1.0,0.0,0.0,550.0,,34.110845,-118.25959499999999,
3258-SYSWS,1.0,0.0,0.0,550.0,90041.0,34.137412,-118.20760700000001,27866.0
8761-NSOBC,1.0,0.0,0.0,550.0,90042.0,34.11572,-118.19275400000001,64672.0
7181-BQYBV,1.0,0.0,0.0,550.0,90056.0,33.987945,-118.370442,8115.0
8769-KKTPH,1.0,0.0,0.0,550.0,90061.0,33.921279999999996,-118.27418600000001,24511.0
7156-MXBJE,1.0,0.0,0.0,77.0,90211.0,34.063947,-118.38300100000001,8321.0
3452-ABWRL,1.0,0.0,0.0,563.0,90262.0,33.923573,-118.20066899999999,69850.0
0637-KVDLV,1.0,0.0,0.0,579.0,90292.0,33.977468,-118.445475,18058.0
8197-BFWVU,1.0,0.0,0.0,445.0,90301.0,33.956445,-118.35863400000001,37527.0
7912-SYRQT,1.0,0.0,0.0,886.0,90403.0,34.031529,-118.491156,23559.0
2227-JRSJX,1.0,0.0,0.0,997.0,90504.0,33.867257,-118.330794,31678.0
6407-GSJNL,1.0,0.0,0.0,1067.0,,33.976678,-118.065875,
1053-MXTTK,1.0,0.0,0.0,484.0,90631.0,33.940619,-117.9513,67354.0
3987-KQDDU,1.0,0.0,0.0,49.0,90704.0,33.391181,-118.421305,3699.0
5973-EJGDP,1.0,0.0,0.0,403.0,90710.0,33.798266,-118.30023700000001,24660.0
4195-NZGTA,1.0,0.0,0.0,508.0,90712.0,33.840524,-118.148403,30173.0
5935-FCCNB,1.0,0.0,0.0,871.0,90731.0,33.736387,-118.28436299999998,58639.0
5650-YLIBA,1.0,0.0,0.0,164.0,90745.0,33.822295000000004,-118.26411,55486.0
4957-TREIR,1.0,0.0,0.0,545.0,90804.0,33.783046999999996,-118.1486,43467.0
3704-IEAXF,1.0,0.0,0.0,1005.0,91042.0,34.296574,-118.24483899999998,26753.0
6734-PSBAW,1.0,0.0,0.0,730.0,91103.0,34.167465,-118.165327,27891.0
