,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,ID,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Category
931,7608-RGIRO,1.0,0.5,33.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,314.0,92028.0,33.362575,-117.299644,328.0,42239.0,1.0,0.0,0.0,1.0,5.0,1.0,16.81,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4611922275141362,20.1,20.1,0.0,0.0,16.81,36.91,1.0,1
932,9795-VOWON,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,3.0,0.14537704405254465,1.0,22.77,0.0,1.0,0.020536211030502523,16.722099515869505,0.0,0.0,0.0,0.017213675980663465,1.0,0.0,1.0,0.9999999733666116,0.03841694276255558,0.0,1.0,55.15,159.15,0.0,0.0,68.31,227.46,2.0,2
933,7549-MYGPK,1.0,0.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,96093.0,40.759401000000004,-122.93933700000001,1628.0,3749.0,1.0,0.0,0.0,31.0,0.0,1.0,34.38,0.0,1.0,2.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.45,2435.15,0.0,40.0,2013.1319393574056,3540.9300000000007,1.0,4
934,0750-EBAIU,1.0,1.0,31.0,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,1.0,5.0,1.0,9.81,1.0,1.0,2.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,81.7,81.7,0.0,0.0,9.81,91.51,1.0,2
935,5160-UXJED,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,96112.0,41.932207,-120.13594099999999,1641.0,231.0,1.0,0.0,0.0,33.0,0.0,1.0,28.84,0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.1709911355437755,0.0,0.1709911355437755,1.0,0.0,0.0,0.0,68.25,2171.15,0.0,0.0,951.72,3122.87,2.0,3
936,3748-FVMZZ,1.0,1.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,917.0,96126.0,39.559709000000005,-120.34563899999999,1655.0,227.0,1.0,1.0,0.7554684117192771,19.0,0.0,1.0,31.112617872646183,1.0,1.0,2.0,51.0,0.0,0.0,0.0,1.0,1.0,0.4406511867789351,1.0,1.0,0.5026033737028817,1.0,0.0,100.95,1875.55,0.0,0.0,112.67,1988.22,,5
937,7644-OMVMY,1.0,1.0,53.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,938.0,96150.0,38.911577,-120.106169,1670.0,33038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2
938,0959-WHOKV,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,92798.83333333333,33.124591333333335,-117.202542,592.5,18150.333333333332,1.0,0.0,0.0,4.0,0.0,1.0000000709572772,30.95,1.0,1.0,0.8802404213761852,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.95,330.07310086606543,0.0,0.0,123.8,429.35,2.0,1
939,7590-VHVEG,1.0,1.0,46.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,550.0,90016.0,34.028331,-118.35433799999998,15.0,46984.0,1.0,0.0,0.0,10.0,4.0,0.0,5.583638402318767,0.0,1.0,0.8973770174909471,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.5,255.25,0.0,40.0,0.0,295.25,3.0,2
940,8910-LEDAG,1.0,0.0,42.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90017.0,34.052842,-118.264495,16.0,20692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3
941,7310-EGVHZ,1.0,0.8333333333333334,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90023.0,34.017697,-118.200577,22.0,47487.0,1.0,0.0,0.0,4.0,0.0,0.9592409438732237,6.91,1.0,1.0,0.4475547043530056,31.292970085385313,0.0,0.0,0.19519736137367663,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,85.65,338.9,0.0,0.0,455.4601731800552,366.54,1.0,2
942,1734-ZMNTZ,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90037.0,34.002642,-118.287596,35.0,56709.0,1.0,0.0,0.0,12.0,4.0,1.0,17.46,0.0,0.9999999005935757,2.0,9.0,0.0789676461689736,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15812510338268132,1.0,0.0,89.4,1095.65,0.0,0.0,537.3095019988301,1305.17,1.0,2
943,0506-LVNGN,1.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,93736.16666666667,33.988543,-118.33408100000001,843.3333333333334,5187.833333333333,1.0,0.0,0.0,10.0,4.0,1.0,29.24,1.0,1.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.35335498176687713,1.0,1.0,0.0,1.0,0.09201217675279397,74.15,811.8,0.0,0.0,292.4,1104.1999999999996,1.0,3
944,9227-LUNBG,1.0,0.0,43.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,550.0,90048.0,34.072945000000004,-118.37267,46.0,21739.0,1.0,1.0,1.0,11.0,4.0,1.0,31.08,1.0,1.0,2.0,26.0,0.0,0.0,1.0,0.31365101204290513,0.4709758848817484,1.0,1.0,1.0,0.0,1.0,0.4954682939340554,99.5,1056.95,0.0,0.0,746.5852651278537,1398.83,3.0,2
945,2911-UREFD,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,1.0,3.17609133856365,1.0,8.77,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711446774548657,0.0,1.0,1.0,38.371463391476304,44.15,0.0,0.0,8.77,52.92,,5
946,1764-VUUMT,1.0,0.0,36.666666666666664,0.5,0.0,0.0,1.0,3.0,0.0,0.0,550.0,90063.0,34.044271,-118.38271366666666,54.0,55668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2
947,2501-XWWTZ,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90066.0,34.002028,-118.430656,57.0,55204.0,1.0,0.028096142762880666,0.10998410100133357,3.5565398260217047,0.40907390940127786,1.0,35.4,0.0,1.0,2.0,18.0,0.0,0.04345930221974322,0.07253766509760688,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,83.2,1060.6,0.0,0.0,460.2,1520.8,2.0,3
948,4747-LCAQL,1.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,550.0,90071.0,34.052917,-118.255178,61.0,21.0,1.0,0.6632130516611255,1.0,21.0,4.0,1.0,1.21,1.0,1.0,2.0,16.0,1.0,0.4487973886126441,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,103.9,2254.2,0.0,0.0,273.1874993160671,2518.094476630111,1.0,2
949,5229-DTFYB,1.0,1.0,33.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,416.0,93368.83333333333,33.865320000000004,-118.396336,786.6666666666666,3334.6666666666665,1.0,1.0,4.0,6.0,0.0,1.0,21.23,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.5,438.0,0.0,0.0,127.38,565.38,,2
950,0278-YXOOG,1.0,0.0,25.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,434.0,90255.0,33.97803,-118.217141,81.0,78114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
951,5644-PDMZC,1.0,1.0,39.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,515.0,90260.0,33.88856,-118.35181299999999,82.0,33300.0,1.0,0.3178337408216852,0.0,12.0,4.0,1.0,44.71,1.0,1.0,0.0,25.0,0.15961700899182227,0.0,0.0,0.0,1.0,0.3661433670984552,1.0,0.8778820889265849,0.0,1.0,0.0,96.05,1148.1,0.0,0.0,536.52,1684.62,1.0,3
952,8999-EXMNO,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,90302.0,33.975332,-118.35525200000001,99.0,30779.0,1.0,0.0,0.0,4.0,0.0,1.0,48.32,1.0,1.0,2.0,51.0,0.1393842652538118,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,88.95,355.2,0.0,40.0,193.28,588.48,1.0,2
953,2164-SOQXL,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,90403.0,34.031529,-118.491156,105.0,23559.0,1.0,0.0,0.0,4.0,0.0,1.0,9.81,0.0,1.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.07327087067959165,0.0,1.0,0.0,0.0,1.0,50.7,151.3,0.0,0.0,39.24,190.54,,5
954,7881-EVUAD,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,679.1408960170018,90405.0,34.005439,-118.477507,107.0,26099.0,1.0,0.0,0.0,3.0,0.0,1.0,47.68,0.35287403978878473,1.0,1.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7678160002621047,0.0,0.19443560982317698,1.0,53.4,188.7,0.0,0.0,143.04,331.74,2.0,5
955,1676-MQAOA,1.0,0.0,37.833333333333336,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,997.0,90505.0,33.807882,-118.34795700000001,112.0,34873.0,1.0,1.0,8.62069594206581,68.0,0.0,0.9999999667308431,44.24,1.0,1.0,2.06993427639052,21.34722897392557,0.0,0.7512860753504104,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2718539980975065,0.21561286764407545,83.0,5685.8,0.0,0.0,2420.4705376724414,8694.12,,2
956,4877-TSOFF,1.0,0.5,55.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,489.0,90623.0,33.850504,-118.039892,121.0,15505.0,1.0,0.0,0.0,10.0,4.0,0.8238922490759615,12.78,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5534184998610852,0.0,89.5,863.1,0.0,0.0,127.8,990.9,3.0,3
957,3865-QBWSJ,1.0,1.0,53.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,508.0,90712.0,33.840524,-118.8035235,135.0,30173.0,1.0,1.0,1.0,7.6264799223230755,4.0,1.0,16.27935378949867,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,64.49197945076502,556.6484804612492,0.0,0.0,566.8199999999998,2254.77,1.0,4
958,0023-HGHWL,1.0,0.0,58.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,545.0,90807.0,33.830099,-118.182239,155.0,31556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2
959,4146-SVFUD,1.0,1.0,23.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,545.0,90814.0,33.771612,-118.75309416666667,159.0,19034.0,1.0,0.0,0.0,7.0,5.0,1.0,23.309089130909953,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,85.2,602.55,0.0,0.0,388.10942685932605,734.3599999999999,1.0,3
960,3334-CTHOL,1.0,1.0,46.666666666666664,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,939.0,93491.66666666667,34.110444,-118.156957,782.5,16262.166666666666,1.0,0.444826039757462,1.0,42.0,1.3845306104249802,1.0,2.41,1.0,1.0,2.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09080105548306748,1.0,0.6590407857793387,1.0,0.0,106.15,4512.7,0.0,0.0,101.22,4835.551471091746,,5
961,5384-ZTTWP,1.0,1.0,47.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,504.3333333333333,90816.33333333333,34.195386,-118.582646,196.83333333333334,22594.0,1.0,1.0,1.0,8.0,5.0,1.0,12.976379121694665,0.0,1.0,1.0,24.672883665926427,0.2240969155164475,0.0,1.0,0.0,0.0,0.0,0.16812806615993706,1.0,0.0,1.0,0.774623980515806,51.05,415.05,0.0,0.0,30.8,487.17107798093645,1.0,2
962,7878-RTCZG,1.0,1.0,63.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,182.0,91311.0,34.294142,-118.60388300000001,195.0,35325.0,1.0,0.0,0.0,43.0,0.0,1.0,34.0,0.5488760442356038,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.2,3198.6,0.0,0.0,1462.0,4660.6,1.0,2
963,2439-QKJUL,1.0,0.3333333333333333,54.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,302.0,91316.0,34.150354,-118.51829199999999,196.0,27614.0,1.0,0.030863184519569497,0.0,1.0,5.0,1.0,15.51,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.9,20.9,0.0,0.0,15.51,36.41,3.0,2
964,7854-FOKSF,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,91355.0,34.43987,-118.644609,213.0,24977.0,1.0,0.0,0.0,11.537597127170917,2.0845593716188926,1.0,48.84,0.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32021840978892435,0.8671008955574238,0.11123076841822982,1.0,0.0,43.3,123.65,0.0,0.0,146.52,270.17,3.0,4
965,2400-XIWIO,1.0,1.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.0,91356.0,34.157137,-118.548511,214.0,27424.0,1.0,1.0,1.0,70.0,0.0,1.0,39.63,0.0,1.0,2.0,37.94223337514315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,109.5,7534.65,0.0,0.0,2774.100000000001,4740.871340417156,2.0,4
966,5186-PEIZU,1.0,1.0,54.666666666666664,0.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,0.0,314.0,92028.0,33.362575,-117.299644,328.0,42239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1
967,6922-NCEDI,1.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,90028.0,34.83062683333333,-118.326843,27.0,30568.0,1.0,0.0,0.0,8.0,0.0,1.0,35.53,0.3095253019498925,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38983363417042227,1.0,45.15,438.4,0.0,0.0,366.82055887737073,722.64,2.0,5
968,7356-AYNJP,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,32.0,0.0,1.0,25.21,0.8815542642302061,1.0,2.0,26.0,0.0,0.0,0.8255701063337086,1.0,0.05056746573743909,1.0,1.0,1.0,0.0,1.0,0.0,96.2,3183.4,0.0,0.0,806.72,3990.12,3.0,3
969,6655-LHBYW,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.3333333333333,91741.0,34.14649,-117.84981499999999,258.0,24973.0,1.0,0.0,0.0,26.0,0.0,1.0,24.16,1.0,1.0,2.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8231170946890456,0.0,80.5,2088.8,0.0,0.0,628.16,2381.3170521883267,3.0,5
970,4912-PIGUY,1.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,91748.0,33.976753,-117.89736699999999,263.0,46342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1
971,0902-RFHOF,1.0,0.0,50.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,0.0,850.0,91773.0,34.102119,-117.815532,278.0,33878.0,1.0,0.0,0.0,9.0,0.0,1.0,35.49,0.0,1.0,0.0,11.0,0.0,0.0,1.0,1.0,0.05133160797295626,1.0,1.0,1.0,0.0,1.0,1.0,72.9,651.4,0.0,0.0,319.41,970.81,1.0,1
972,2851-STERV,1.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,91902.0,32.671170000000004,-117.00232,291.0,17389.0,1.0,0.0,0.0,8.0,0.0,1.0000000254117336,13.04,0.0,0.999999977803975,2.0,85.0,0.0,0.15188752345854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.1,357.53117649769973,0.0,10.0,97.91772648483949,665.6700000000002,1.0,1
973,0531-ZZJWQ,1.0,0.0,53.0,0.0,0.0,1.0,0.3333333333333333,3.0,0.0,0.0,402.01603502020964,92009.0,33.098017999999996,-117.25820300000001,319.0,43161.0,1.0,0.0,0.0,2.0,0.0,0.5589128178872094,0.0,0.0,0.7000413518302637,1.0,52.0,0.0,0.17795909328285006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,24.4,36.55,0.0,0.0,34.62054121290597,36.55,3.0,2
974,5701-ZIKJE,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,92057.0,33.254497,-117.28587900000001,335.0,46893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3
975,3831-YCPUO,1.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,54.0,0.0,1.0,42.1,1.0,1.0000000239527704,1.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3128284317105751,1.0,1.0,1.0,1.0,96.29077402635342,3715.65,0.0,0.0,2273.4,7028.696802661315,,2
976,8212-DJRCH,1.0,0.0,46.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,92121.0,32.898613,-117.202937,372.0,4258.0,1.0,0.0,0.0,1.0,5.0,1.0,22.11,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,45.8,0.0,10.0,22.11,77.91,1.0,1
977,0871-OPBXW,1.0,1.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92128.0,33.000269,-117.072093,378.0,42733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1
978,2430-USGXP,1.0,1.0,62.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,849.0,92130.0,32.957195,-117.202542,380.0,28201.0,1.0,0.0,0.0,1.0,3.4592984840685697,1.0,38.66,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8562604782390485,69.1,69.1,0.0,0.0,100.06687354981807,422.7347475539909,1.0,1
979,0426-TIRNE,1.0,1.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,444.0,92201.0,33.713891,-116.237257,385.0,56307.0,1.0,1.0,0.6593314711188023,19.0,0.9836883086120796,1.0,43.95,0.0,1.0,2.0,20.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,79.78282121167584,1888.65,0.0,0.0,835.0500000000002,2723.7000000000007,2.0,1
980,3950-VPYJB,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,92027.0,33.141265000000004,-116.967221,327.0,48690.0,1.0,0.0,0.0,16.0,0.0,1.0,11.96,1.0,1.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,89.05,1448.6,0.0,0.0,191.36,1639.96,3.0,1
981,0674-GCDXG,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,92278.0,34.457829,-116.13958899999999,425.0,14104.0,1.0,0.0,0.0,3.0,5.0,1.0,19.475969513263585,1.0,1.0,1.2867374113107646,13.0,0.0,0.0,0.0,0.4181875813035665,0.0,0.3204649788712739,0.0,0.9030003479171896,0.0,1.0,0.0,96.6,291.9,0.0,0.0,29.85,321.75,1.0,4
982,1561-BWHIN,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,92028.0,33.362575,-118.1745505,328.0,42239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1
983,2143-LJULT,1.0,0.3333333333333333,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,93998.33333333333,34.278967,-116.773825,932.8333333333334,10142.166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2
984,0268-QKIWO,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,92337.0,34.049671000000004,-117.468896,457.0,29847.0,1.0,0.0,0.02414015272347352,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,24.45,24.45,0.0,0.0,0.0,24.45,,4
985,2330-PQGDQ,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,92341.0,34.244411,-118.35339000000002,460.0,317.0,1.0,0.0,0.0,7.0,0.0,1.0,36.84,1.0,1.0,2.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,89.35,631.85,0.0,60.0,257.88,949.73,1.0,4
986,2194-IIQOF,1.0,0.5,29.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,745.0,92371.0,34.441123,-117.53788600000001,474.0,12463.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,25.2,25.2,0.0,0.0,0.0,25.2,2.0,5
987,4808-YNLEU,1.0,1.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,845.0,92401.0,34.105934999999995,-117.2914,489.0,1779.0,1.0,1.0,1.0,54.0,0.0,1.0,32.119597720523466,0.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,0.9589681743643919,1.0,1.0,2.0,0.0,0.0,109.75,4683.850422971235,0.0,0.0,2272.86,8383.06,2.0,1
988,6972-SNKKW,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,92503.0,33.890046000000005,-117.455583,497.0,71678.0,1.0,0.0,0.0,15.0,0.0,0.892144115946466,9.71,1.0,1.0,1.0,18.18219927684406,0.0,0.0,0.0,0.0,0.07525934336417224,0.0,0.0,1.0,0.0,1.0,0.0,49.1,679.55,0.0,0.0,145.65,825.1999999999998,1.0,1
989,1335-HQMKX,1.0,1.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,92539.0,33.527605,-116.666551,508.0,3745.0,1.0,1.0,1.6224081665782717,24.0,3.0,1.0,8.787100827717095,1.0,1.0,2.0,15.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,104.65,2465.3885999157537,0.0,0.0,72.0,2614.45,3.0,1
990,5552-ZNFSJ,1.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,92610.0,33.698728,-117.67768000000001,538.0,10936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
991,1240-HCBOH,1.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,93473.0,33.678591,-117.90547099999999,807.5,11600.166666666666,1.0,0.0,0.0,35.0,3.0,1.0,8.8,1.0,1.0,0.0,46.0,0.02661471565065392,0.0,1.0,0.025301409115539415,1.0,1.0,1.0,0.0,1.0,1.0,1.0,85.95,3110.1,0.0,0.0,762.9921102370205,3418.1,1.0,4
992,3043-TYBNO,1.0,1.0,47.666666666666664,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,4.0,5.0,1.0,29.936653424651507,0.0,1.0,2.0,30.0,0.0,0.0,1.0,0.18803760408460501,0.0,0.0,0.0,1.0000000411818302,0.06889310438915287,1.0,0.0,73.9,280.85,0.0,0.0,710.0552753535734,415.4500000000001,1.0,1
993,2120-SMPEX,1.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,433.0,92647.0,33.723579,-118.00544099999999,550.0,58764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
994,9108-EJFJP,1.0,0.0,21.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,693.127234884349,92676.0,33.782346000000004,-117.635263,565.0,1859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2
995,8720-RQSBJ,1.0,1.0,57.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,517.3333333333334,92694.0,33.569186,-117.640055,572.0,350.0,1.0,0.0,0.0,3.0,5.0,1.0,5.131061712276385,1.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,101.55,298.35,0.0,0.0,65.58,363.93,3.0,2
996,4012-ZTHBR,1.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,709.8333333333334,92707.0,33.714828999999995,-117.872941,578.0,62634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3
997,4282-YMKNA,1.0,1.0,36.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,92780.0,33.735802,-117.818805,580.0,55062.0,1.0,0.0,0.0,1.0,0.0,1.0000000159653177,24.24,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.75,45.75,0.0,0.0,24.24,69.99,,3
998,8963-JLGJT,1.0,1.0,41.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,23.0,92808.0,33.850452000000004,-117.72666799999999,588.0,19629.0,1.0,0.0,0.0,11.0,0.0,0.9080625143819999,26.104532459229194,0.0,1.0,2.0,29.0,0.0,0.20756706143799658,0.0,0.3085879172448601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.95,815.5,0.0,0.0,277.64,1093.14,1.0,3
999,6142-VSJQO,1.0,0.0,53.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,109.0,92821.0,33.930199,-117.862898,589.0,34055.0,1.0,0.0,0.0,1.0,5.0,0.7939608708829647,4.67,0.0,1.0,2.0,11.0,0.0,0.0,0.660228993287678,0.0,0.0,1.0,1.0,0.9148879354532805,0.0,0.0,1.0,80.15,555.7838663565204,0.0,0.0,4.67,84.82000000000002,,3
1000,6598-RFFVI,1.0,0.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,92882.0,33.819385,-117.60021299999998,611.0,60294.0,1.0,0.0,0.0,47.0,2.0,1.0,35.97,0.9064837681498586,1.0,2.0,25.0,0.47825319926210036,1.0,1.0,0.0,1.0,1.0,0.204456473486928,0.0,0.0,1.0,0.0,106.4,5127.95,0.0,0.0,1690.59,6818.54,1.0,1
1001,6248-TKCQV,1.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,93023.0,34.581308,-118.59067833333333,624.0,21633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1
